Time_Index,Coal-new,NG Combustion Turbine (F-Frame),NG 2-on-1 Combined Cycle (H-Frame) 95% CCS,NG 2-on-1 Combined Cycle (F-Frame),RICE,HTGR,Microreactor,PBR-HTGR,iPWR_Pack,Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1,Utility-Scale Battery Storage - 10Hr
7294,1,1,1,1,1,1,1,1,1,0.3385390135993986,0.0,1
7295,1,1,1,1,1,1,1,1,1,0.3222312920880601,0.0,1
7296,1,1,1,1,1,1,1,1,1,0.3041164034472969,0.0,1
7297,1,1,1,1,1,1,1,1,1,0.3093205871783369,0.0,1
7298,1,1,1,1,1,1,1,1,1,0.3371378923204666,0.0,1
7299,1,1,1,1,1,1,1,1,1,0.3917462094069237,0.0,1
7300,1,1,1,1,1,1,1,1,1,0.4080183066996905,0.0,1
7301,1,1,1,1,1,1,1,1,1,0.4169849272687968,0.0,1
7302,1,1,1,1,1,1,1,1,1,0.3887495867450052,0.000388879982774,1
7303,1,1,1,1,1,1,1,1,1,0.3247194808193711,0.1382568011781133,1
7304,1,1,1,1,1,1,1,1,1,0.2021273914561331,0.4614563008998392,1
7305,1,1,1,1,1,1,1,1,1,0.1171239344756298,0.6074688418401158,1
7306,1,1,1,1,1,1,1,1,1,0.0879228088663949,0.6088856015669847,1
7307,1,1,1,1,1,1,1,1,1,0.0643819648637021,0.5657725486336604,1
7308,1,1,1,1,1,1,1,1,1,0.0457028622100176,0.7078451083506377,1
7309,1,1,1,1,1,1,1,1,1,0.0361132239013282,0.7670823599044239,1
7310,1,1,1,1,1,1,1,1,1,0.033453189640956,0.791387110860764,1
7311,1,1,1,1,1,1,1,1,1,0.028529645112378,0.7940903529708242,1
7312,1,1,1,1,1,1,1,1,1,0.0250766683466842,0.4544407011713197,1
7313,1,1,1,1,1,1,1,1,1,0.0278039852472448,0.0865492974058186,1
7314,1,1,1,1,1,1,1,1,1,0.030834069212186,3.11119094060038e-05,1
7315,1,1,1,1,1,1,1,1,1,0.0359657467384293,0.0,1
7316,1,1,1,1,1,1,1,1,1,0.0434251363634148,0.0,1
7317,1,1,1,1,1,1,1,1,1,0.0530747253554695,0.0,1
7318,1,1,1,1,1,1,1,1,1,0.0782327491867941,0.0,1
7319,1,1,1,1,1,1,1,1,1,0.1195284521561889,0.0,1
7320,1,1,1,1,1,1,1,1,1,0.1805717540409211,0.0,1
7321,1,1,1,1,1,1,1,1,1,0.2585269951538907,0.0,1
7322,1,1,1,1,1,1,1,1,1,0.3339815538211699,0.0,1
7323,1,1,1,1,1,1,1,1,1,0.3908436856037612,0.0,1
7324,1,1,1,1,1,1,1,1,1,0.4331526322361204,0.0,1
7325,1,1,1,1,1,1,1,1,1,0.4615656313682648,0.0,1
7326,1,1,1,1,1,1,1,1,1,0.4559006929832196,0.0071473944499512,1
7327,1,1,1,1,1,1,1,1,1,0.4431759462103955,0.2826853287995798,1
7328,1,1,1,1,1,1,1,1,1,0.3630088174016491,0.7591727067097127,1
7329,1,1,1,1,1,1,1,1,1,0.2180691483162776,0.7783343362711845,1
7330,1,1,1,1,1,1,1,1,1,0.1447675947142515,0.8280805212044055,1
7331,1,1,1,1,1,1,1,1,1,0.1462774823123516,0.8598505204728992,1
7332,1,1,1,1,1,1,1,1,1,0.1571039533612902,0.8439407373220781,1
7333,1,1,1,1,1,1,1,1,1,0.155920956178254,0.864455414029127,1
7334,1,1,1,1,1,1,1,1,1,0.1540055034543321,0.8893609325632345,1
7335,1,1,1,1,1,1,1,1,1,0.1599162348700817,0.8502261474505961,1
7336,1,1,1,1,1,1,1,1,1,0.1789114839721237,0.5767904006483018,1
7337,1,1,1,1,1,1,1,1,1,0.2481412254406058,0.1149239684110761,1
7338,1,1,1,1,1,1,1,1,1,0.3238881113563551,2.9383469994559147e-05,1
7339,1,1,1,1,1,1,1,1,1,0.4205051487695223,0.0,1
7340,1,1,1,1,1,1,1,1,1,0.5310377513124834,0.0,1
7341,1,1,1,1,1,1,1,1,1,0.6196512124842736,0.0,1
7342,1,1,1,1,1,1,1,1,1,0.6676620212061415,0.0,1
7343,1,1,1,1,1,1,1,1,1,0.6973637461915337,0.0,1
7344,1,1,1,1,1,1,1,1,1,0.7181836284818975,0.0,1
7345,1,1,1,1,1,1,1,1,1,0.7360722803023741,0.0,1
7346,1,1,1,1,1,1,1,1,1,0.7402517058751081,0.0,1
7347,1,1,1,1,1,1,1,1,1,0.7264566077334808,0.0,1
7348,1,1,1,1,1,1,1,1,1,0.7157277506554496,0.0,1
7349,1,1,1,1,1,1,1,1,1,0.7090705728318512,0.0,1
7350,1,1,1,1,1,1,1,1,1,0.7164336383148978,0.0065145605441413,1
7351,1,1,1,1,1,1,1,1,1,0.7301007648209882,0.229449705470032,1
7352,1,1,1,1,1,1,1,1,1,0.7009745020667839,0.5612135359894792,1
7353,1,1,1,1,1,1,1,1,1,0.649810750999252,0.6577196917114698,1
7354,1,1,1,1,1,1,1,1,1,0.6306383100825096,0.6503108301502033,1
7355,1,1,1,1,1,1,1,1,1,0.6304805261436127,0.6894528921848126,1
7356,1,1,1,1,1,1,1,1,1,0.5899422677899138,0.723613316117544,1
7357,1,1,1,1,1,1,1,1,1,0.5274215679496366,0.7635859354760773,1
7358,1,1,1,1,1,1,1,1,1,0.476076683924573,0.7871475647127559,1
7359,1,1,1,1,1,1,1,1,1,0.424803844291468,0.6874114952599369,1
7360,1,1,1,1,1,1,1,1,1,0.4131044483024095,0.4226901579850364,1
7361,1,1,1,1,1,1,1,1,1,0.5359763381449156,0.0678462203875847,1
7362,1,1,1,1,1,1,1,1,1,0.6107586532085726,2.4198151760225183e-05,1
7363,1,1,1,1,1,1,1,1,1,0.59336923832548,0.0,1
7364,1,1,1,1,1,1,1,1,1,0.5860210106691666,0.0,1
7365,1,1,1,1,1,1,1,1,1,0.5262652905708963,0.0,1
7366,1,1,1,1,1,1,1,1,1,0.4465531618078107,0.0,1
7367,1,1,1,1,1,1,1,1,1,0.3647125065184409,0.0,1
7368,1,1,1,1,1,1,1,1,1,0.3021730295552041,0.0,1
7369,1,1,1,1,1,1,1,1,1,0.2721443278924201,0.0,1
7370,1,1,1,1,1,1,1,1,1,0.2617412174279032,0.0,1
7371,1,1,1,1,1,1,1,1,1,0.2329496138103005,0.0,1
7372,1,1,1,1,1,1,1,1,1,0.2119540138135794,0.0,1
7373,1,1,1,1,1,1,1,1,1,0.1976535948022728,0.0,1
7374,1,1,1,1,1,1,1,1,1,0.1767272232342029,0.0005081421741312,1
7375,1,1,1,1,1,1,1,1,1,0.1583720433776141,0.0998545098672606,1
7376,1,1,1,1,1,1,1,1,1,0.0928544297807231,0.2909996665069618,1
7377,1,1,1,1,1,1,1,1,1,0.0424425200342297,0.4591333254468355,1
7378,1,1,1,1,1,1,1,1,1,0.0360576591743452,0.5216565708443823,1
7379,1,1,1,1,1,1,1,1,1,0.0443498419677879,0.622676264673818,1
7380,1,1,1,1,1,1,1,1,1,0.0738285963618734,0.7560026666962429,1
7381,1,1,1,1,1,1,1,1,1,0.1179464993521664,0.7771860625279994,1
7382,1,1,1,1,1,1,1,1,1,0.1547866761465512,0.8071171530210424,1
7383,1,1,1,1,1,1,1,1,1,0.1813948775826094,0.7987424059721329,1
7384,1,1,1,1,1,1,1,1,1,0.228095124928935,0.5014937010792366,1
7385,1,1,1,1,1,1,1,1,1,0.325169822090949,0.0919480482039146,1
7386,1,1,1,1,1,1,1,1,1,0.4729104279070622,1.901283352589121e-05,1
7387,1,1,1,1,1,1,1,1,1,0.6280468079605891,0.0,1
7388,1,1,1,1,1,1,1,1,1,0.7220387841143379,0.0,1
7389,1,1,1,1,1,1,1,1,1,0.7680919625165799,0.0,1
7390,1,1,1,1,1,1,1,1,1,0.7792847742749504,0.0,1
7391,1,1,1,1,1,1,1,1,1,0.7825489548480392,0.0,1
7392,1,1,1,1,1,1,1,1,1,0.7824293193891362,0.0,1
7393,1,1,1,1,1,1,1,1,1,0.7860267152088134,0.0,1
7394,1,1,1,1,1,1,1,1,1,0.7802003823794346,0.0,1
7395,1,1,1,1,1,1,1,1,1,0.7621574066990666,0.0,1
7396,1,1,1,1,1,1,1,1,1,0.7392305932634231,0.0,1
7397,1,1,1,1,1,1,1,1,1,0.7192615422758882,0.0,1
7398,1,1,1,1,1,1,1,1,1,0.6757641821539369,0.0020010335115118,1
7399,1,1,1,1,1,1,1,1,1,0.6298914331378513,0.1207053603578824,1
7400,1,1,1,1,1,1,1,1,1,0.5298934281948936,0.4242327563591579,1
7401,1,1,1,1,1,1,1,1,1,0.3606035357273513,0.5128285559877437,1
7402,1,1,1,1,1,1,1,1,1,0.2534581668721686,0.5400291044384179,1
7403,1,1,1,1,1,1,1,1,1,0.2230406962037299,0.556720592557703,1
7404,1,1,1,1,1,1,1,1,1,0.2000952626369754,0.5610500423294043,1
7405,1,1,1,1,1,1,1,1,1,0.1762947805675361,0.6200867885738516,1
7406,1,1,1,1,1,1,1,1,1,0.1561984658662756,0.6895460215245617,1
7407,1,1,1,1,1,1,1,1,1,0.1335583656543765,0.7213649949074694,1
7408,1,1,1,1,1,1,1,1,1,0.1195113376676824,0.4897912672832136,1
7409,1,1,1,1,1,1,1,1,1,0.1291125790886789,0.0913432440159424,1
7410,1,1,1,1,1,1,1,1,1,0.1534661737920936,1.7284394114446555e-05,1
7411,1,1,1,1,1,1,1,1,1,0.1960930255768866,0.0,1
7412,1,1,1,1,1,1,1,1,1,0.2358221428530429,0.0,1
7413,1,1,1,1,1,1,1,1,1,0.282454965145316,0.0,1
7414,1,1,1,1,1,1,1,1,1,0.3265637688852206,0.0,1
7415,1,1,1,1,1,1,1,1,1,0.348601865778111,0.0,1
7416,1,1,1,1,1,1,1,1,1,0.3789351927853523,0.0,1
7417,1,1,1,1,1,1,1,1,1,0.3949933677432703,0.0,1
7418,1,1,1,1,1,1,1,1,1,0.3865422529311469,0.0,1
7419,1,1,1,1,1,1,1,1,1,0.3591161916321674,0.0,1
7420,1,1,1,1,1,1,1,1,1,0.3457095310681922,0.0,1
7421,1,1,1,1,1,1,1,1,1,0.3103442254697564,0.0,1
7422,1,1,1,1,1,1,1,1,1,0.2935844366284867,0.0029531962144884,1
7423,1,1,1,1,1,1,1,1,1,0.262293783927728,0.2262486773546312,1
7424,1,1,1,1,1,1,1,1,1,0.1991390525373213,0.580210970144475,1
7425,1,1,1,1,1,1,1,1,1,0.1224040446918044,0.7203206021013515,1
7426,1,1,1,1,1,1,1,1,1,0.0825563995949696,0.7059978854615366,1
7427,1,1,1,1,1,1,1,1,1,0.0716015101518952,0.6627752243111308,1
7428,1,1,1,1,1,1,1,1,1,0.0621912984725249,0.6289343774306786,1
7429,1,1,1,1,1,1,1,1,1,0.0588348490631336,0.6423883158938967,1
7430,1,1,1,1,1,1,1,1,1,0.0572474275087452,0.7045889087052888,1
7431,1,1,1,1,1,1,1,1,1,0.0507777310035512,0.7195819147250083,1
7432,1,1,1,1,1,1,1,1,1,0.0492205061750639,0.486521294216325,1
7433,1,1,1,1,1,1,1,1,1,0.07992216998184,0.0872322188611049,1
7434,1,1,1,1,1,1,1,1,1,0.1362388527462347,0.0,1
7435,1,1,1,1,1,1,1,1,1,0.2005404699432706,0.0,1
7436,1,1,1,1,1,1,1,1,1,0.2457696760147566,0.0,1
7437,1,1,1,1,1,1,1,1,1,0.272666629239141,0.0,1
7438,1,1,1,1,1,1,1,1,1,0.2769988675005516,0.0,1
7439,1,1,1,1,1,1,1,1,1,0.264804889884439,0.0,1
7440,1,1,1,1,1,1,1,1,1,0.2796803380945332,0.0,1
7441,1,1,1,1,1,1,1,1,1,0.2863896813439046,0.0,1
7442,1,1,1,1,1,1,1,1,1,0.2582079685066732,0.0,1
7443,1,1,1,1,1,1,1,1,1,0.2409249995846625,0.0,1
7444,1,1,1,1,1,1,1,1,1,0.2387197045762344,0.0,1
7445,1,1,1,1,1,1,1,1,1,0.2204790007143164,0.0,1
7446,1,1,1,1,1,1,1,1,1,0.2262745211954372,0.00197786346112,1
7447,1,1,1,1,1,1,1,1,1,0.246089520409199,0.1927677079478081,1
7448,1,1,1,1,1,1,1,1,1,0.2286175247392018,0.3625858134830798,1
7449,1,1,1,1,1,1,1,1,1,0.2204375000739599,0.3266625840261998,1
7450,1,1,1,1,1,1,1,1,1,0.2094983391560866,0.3138270315717837,1
7451,1,1,1,1,1,1,1,1,1,0.1865539599634967,0.3638620665137203,1
7452,1,1,1,1,1,1,1,1,1,0.1643688532766693,0.3759822719894914,1
7453,1,1,1,1,1,1,1,1,1,0.1531288460530234,0.3497156254714605,1
7454,1,1,1,1,1,1,1,1,1,0.1568019195523315,0.3541415083988214,1
7455,1,1,1,1,1,1,1,1,1,0.168817250505676,0.4410016417547179,1
7456,1,1,1,1,1,1,1,1,1,0.1887963946191758,0.3631790287408633,1
7457,1,1,1,1,1,1,1,1,1,0.2217546776244759,0.0686994046478277,1
7458,1,1,1,1,1,1,1,1,1,0.2572674739440327,0.0,1
7459,1,1,1,1,1,1,1,1,1,0.2711814387117607,0.0,1
7460,1,1,1,1,1,1,1,1,1,0.271674498714052,0.0,1
7461,1,1,1,1,1,1,1,1,1,0.2604361078062345,0.0,1
7462,1,1,1,1,1,1,1,1,1,0.2354103257940046,0.0,1
7463,1,1,1,1,1,1,1,1,1,0.2095400954321203,0.0,1
7464,1,1,1,1,1,1,1,1,1,0.1759440696250275,0.0,1
7465,1,1,1,1,1,1,1,1,1,0.1513365842047281,0.0,1
7466,1,1,1,1,1,1,1,1,1,0.1371631798564454,0.0,1
7467,1,1,1,1,1,1,1,1,1,0.1261488421824216,0.0,1
7468,1,1,1,1,1,1,1,1,1,0.1207670895651262,0.0,1
7469,1,1,1,1,1,1,1,1,1,0.1164987525473828,0.0,1
7470,1,1,1,1,1,1,1,1,1,0.1144034489208642,0.0015935327948931,1
7471,1,1,1,1,1,1,1,1,1,0.1050279332202348,0.177567510054862,1
7472,1,1,1,1,1,1,1,1,1,0.0822912591288012,0.1315291068981792,1
7473,1,1,1,1,1,1,1,1,1,0.0709699211176932,0.0830468025702265,1
7474,1,1,1,1,1,1,1,1,1,0.0584622747883333,0.1323925469496944,1
7475,1,1,1,1,1,1,1,1,1,0.0473225854610842,0.1656583769908449,1
7476,1,1,1,1,1,1,1,1,1,0.0429344740243011,0.2362733053475075,1
7477,1,1,1,1,1,1,1,1,1,0.0466713448701041,0.2301740283625732,1
7478,1,1,1,1,1,1,1,1,1,0.0644817231590425,0.1330094812614398,1
7479,1,1,1,1,1,1,1,1,1,0.0927800785376379,0.1100443412028549,1
7480,1,1,1,1,1,1,1,1,1,0.1342916163864491,0.3500038691820403,1
7481,1,1,1,1,1,1,1,1,1,0.1943673103714118,0.0708054882256279,1
7482,1,1,1,1,1,1,1,1,1,0.2712630899127998,0.0,1
7483,1,1,1,1,1,1,1,1,1,0.336385734912636,0.0,1
7484,1,1,1,1,1,1,1,1,1,0.3786408558795878,0.0,1
7485,1,1,1,1,1,1,1,1,1,0.391666292869206,0.0,1
7486,1,1,1,1,1,1,1,1,1,0.3961876414426327,0.0,1
7487,1,1,1,1,1,1,1,1,1,0.3945777206745451,0.0,1
7488,1,1,1,1,1,1,1,1,1,0.3828973912056578,0.0,1
7489,1,1,1,1,1,1,1,1,1,0.3705458134506336,0.0,1
7490,1,1,1,1,1,1,1,1,1,0.3814595268038068,0.0,1
7491,1,1,1,1,1,1,1,1,1,0.4024448116469897,0.0,1
7492,1,1,1,1,1,1,1,1,1,0.3944646269934261,0.0,1
7493,1,1,1,1,1,1,1,1,1,0.3686605488780688,0.0,1
7494,1,1,1,1,1,1,1,1,1,0.3598787804249664,4.3940770815393017e-05,1
7495,1,1,1,1,1,1,1,1,1,0.382866324286176,0.0720985857945608,1
7496,1,1,1,1,1,1,1,1,1,0.3702762018242871,0.0507653929047397,1
7497,1,1,1,1,1,1,1,1,1,0.3500716206428918,0.1265881608052023,1
7498,1,1,1,1,1,1,1,1,1,0.3248186161779914,0.2524096483033555,1
7499,1,1,1,1,1,1,1,1,1,0.3188623989520014,0.4422958338739123,1
7500,1,1,1,1,1,1,1,1,1,0.3109826680824345,0.5559182459896409,1
7501,1,1,1,1,1,1,1,1,1,0.3039688296194685,0.5975157128560311,1
7502,1,1,1,1,1,1,1,1,1,0.2827185144948168,0.6325143630063064,1
7503,1,1,1,1,1,1,1,1,1,0.2627309309729354,0.6050048211219666,1
7504,1,1,1,1,1,1,1,1,1,0.2420647095277963,0.387552527542582,1
7505,1,1,1,1,1,1,1,1,1,0.241217553558085,0.0698376646452744,1
7506,1,1,1,1,1,1,1,1,1,0.2725115621032608,0.0,1
7507,1,1,1,1,1,1,1,1,1,0.282545120166802,0.0,1
7508,1,1,1,1,1,1,1,1,1,0.2944009356049029,0.0,1
7509,1,1,1,1,1,1,1,1,1,0.2991450550445029,0.0,1
7510,1,1,1,1,1,1,1,1,1,0.3086710865431215,0.0,1
7511,1,1,1,1,1,1,1,1,1,0.3334582700070993,0.0,1
7512,1,1,1,1,1,1,1,1,1,0.345458853259188,0.0,1
7513,1,1,1,1,1,1,1,1,1,0.3457443236669212,0.0,1
7514,1,1,1,1,1,1,1,1,1,0.3426666487994398,0.0,1
7515,1,1,1,1,1,1,1,1,1,0.3430483138147113,0.0,1
7516,1,1,1,1,1,1,1,1,1,0.3631823015933423,0.0,1
7517,1,1,1,1,1,1,1,1,1,0.3930416368475661,0.0,1
7518,1,1,1,1,1,1,1,1,1,0.4387123406531821,0.0008950755500303,1
7519,1,1,1,1,1,1,1,1,1,0.4859136767882018,0.1667740749644749,1
7520,1,1,1,1,1,1,1,1,1,0.4730417068803471,0.39686825422746,1
7521,1,1,1,1,1,1,1,1,1,0.4977112766046376,0.3407688824472265,1
7522,1,1,1,1,1,1,1,1,1,0.5698579683735552,0.3241914564133047,1
7523,1,1,1,1,1,1,1,1,1,0.5836223558430796,0.4067477657121815,1
7524,1,1,1,1,1,1,1,1,1,0.586900683458589,0.3898918996120054,1
7525,1,1,1,1,1,1,1,1,1,0.587796559443685,0.3376430803681183,1
7526,1,1,1,1,1,1,1,1,1,0.5774902475725552,0.2389115757401729,1
7527,1,1,1,1,1,1,1,1,1,0.5574074836249513,0.2268839153276136,1
7528,1,1,1,1,1,1,1,1,1,0.5487430108480091,0.3045941592945166,1
7529,1,1,1,1,1,1,1,1,1,0.5976499120550766,0.0625071759042898,1
7530,1,1,1,1,1,1,1,1,1,0.6621748331874956,0.0,1
7531,1,1,1,1,1,1,1,1,1,0.7040806397666454,0.0,1
7532,1,1,1,1,1,1,1,1,1,0.7261163536619176,0.0,1
7533,1,1,1,1,1,1,1,1,1,0.7257538732101856,0.0,1
7534,1,1,1,1,1,1,1,1,1,0.7087232775128044,0.0,1
7535,1,1,1,1,1,1,1,1,1,0.6865654053876669,0.0,1
7536,1,1,1,1,1,1,1,1,1,0.657054509130632,0.0,1
7537,1,1,1,1,1,1,1,1,1,0.6230680646015102,0.0,1
7538,1,1,1,1,1,1,1,1,1,0.5779769707011313,0.0,1
7539,1,1,1,1,1,1,1,1,1,0.54753224480406,0.0,1
7540,1,1,1,1,1,1,1,1,1,0.5215922656160955,0.0,1
7541,1,1,1,1,1,1,1,1,1,0.5035623696224838,0.0,1
7542,1,1,1,1,1,1,1,1,1,0.4906950849559962,0.0004849687308768,1
7543,1,1,1,1,1,1,1,1,1,0.45625466228096,0.0969417655366274,1
7544,1,1,1,1,1,1,1,1,1,0.3805436410754816,0.2549513393912066,1
7545,1,1,1,1,1,1,1,1,1,0.3126568168656286,0.3615798152698037,1
7546,1,1,1,1,1,1,1,1,1,0.2660151844626338,0.4454620011588399,1
7547,1,1,1,1,1,1,1,1,1,0.2013428829894116,0.4506496154648912,1
7548,1,1,1,1,1,1,1,1,1,0.1465624056644881,0.4372203172498251,1
7549,1,1,1,1,1,1,1,1,1,0.1265667617358785,0.4258914225765554,1
7550,1,1,1,1,1,1,1,1,1,0.1255146445034426,0.3858240045258829,1
7551,1,1,1,1,1,1,1,1,1,0.1264106661338643,0.3492640763726691,1
7552,1,1,1,1,1,1,1,1,1,0.1303069930984816,0.2691771816751981,1
7553,1,1,1,1,1,1,1,1,1,0.1551781755544437,0.0501256245000111,1
7554,1,1,1,1,1,1,1,1,1,0.2113222657641359,0.0,1
7555,1,1,1,1,1,1,1,1,1,0.2450624738412573,0.0,1
7556,1,1,1,1,1,1,1,1,1,0.2621480842737234,0.0,1
7557,1,1,1,1,1,1,1,1,1,0.2688402008529021,0.0,1
7558,1,1,1,1,1,1,1,1,1,0.2709097728167659,0.0,1
7559,1,1,1,1,1,1,1,1,1,0.2849233662507868,0.0,1
7560,1,1,1,1,1,1,1,1,1,0.3088105303436219,0.0,1
7561,1,1,1,1,1,1,1,1,1,0.343994238305416,0.0,1
7562,1,1,1,1,1,1,1,1,1,0.4416571219133123,0.0,1
7563,1,1,1,1,1,1,1,1,1,0.5414637183071573,0.0,1
7564,1,1,1,1,1,1,1,1,1,0.63293606849852,0.0,1
7565,1,1,1,1,1,1,1,1,1,0.6700353719016505,0.0,1
7566,1,1,1,1,1,1,1,1,1,0.7051051624817776,0.0006463957535622,1
7567,1,1,1,1,1,1,1,1,1,0.7201029888337179,0.0861084844124069,1
7568,1,1,1,1,1,1,1,1,1,0.7318990160471269,0.1132101920553377,1
7569,1,1,1,1,1,1,1,1,1,0.7809811459973445,0.0495697938503065,1
7570,1,1,1,1,1,1,1,1,1,0.8159981410465974,0.0739852152457709,1
7571,1,1,1,1,1,1,1,1,1,0.8661886015609128,0.1441104012419837,1
7572,1,1,1,1,1,1,1,1,1,0.8784416040600412,0.1652887975307343,1
7573,1,1,1,1,1,1,1,1,1,0.8930873423398711,0.1650583760719809,1
7574,1,1,1,1,1,1,1,1,1,0.8843502028806922,0.1158623709438819,1
7575,1,1,1,1,1,1,1,1,1,0.8465072596491019,0.076689252565993,1
7576,1,1,1,1,1,1,1,1,1,0.8020209073670047,0.0432977386049254,1
7577,1,1,1,1,1,1,1,1,1,0.761767423717479,0.0085110021042671,1
7578,1,1,1,1,1,1,1,1,1,0.7345309795902674,0.0,1
7579,1,1,1,1,1,1,1,1,1,0.6983438343996853,0.0,1
7580,1,1,1,1,1,1,1,1,1,0.6910051630274737,0.0,1
7581,1,1,1,1,1,1,1,1,1,0.6521480069723868,0.0,1
7582,1,1,1,1,1,1,1,1,1,0.6066470255594023,0.0,1
7583,1,1,1,1,1,1,1,1,1,0.5811319559683515,0.0,1
7584,1,1,1,1,1,1,1,1,1,0.5436295727328946,0.0,1
7585,1,1,1,1,1,1,1,1,1,0.5167874678786851,0.0,1
7586,1,1,1,1,1,1,1,1,1,0.4879117943397338,0.0,1
7587,1,1,1,1,1,1,1,1,1,0.4488571817582319,0.0,1
7588,1,1,1,1,1,1,1,1,1,0.42185821474016,0.0,1
7589,1,1,1,1,1,1,1,1,1,0.4074968768156702,0.0,1
7590,1,1,1,1,1,1,1,1,1,0.4020651491632681,0.0002221592623016,1
7591,1,1,1,1,1,1,1,1,1,0.3622650869388909,0.0534850967357708,1
7592,1,1,1,1,1,1,1,1,1,0.3233819754495995,0.3076132632723655,1
7593,1,1,1,1,1,1,1,1,1,0.3467103820337261,0.4603776684771758,1
7594,1,1,1,1,1,1,1,1,1,0.361182797655988,0.500640875822261,1
7595,1,1,1,1,1,1,1,1,1,0.3367869268268171,0.5794143080295395,1
7596,1,1,1,1,1,1,1,1,1,0.333698208109195,0.6008258594640133,1
7597,1,1,1,1,1,1,1,1,1,0.3284851992930295,0.5984016150019583,1
7598,1,1,1,1,1,1,1,1,1,0.3110896371638291,0.6067396198461037,1
7599,1,1,1,1,1,1,1,1,1,0.2678384907604241,0.5715708286498258,1
7600,1,1,1,1,1,1,1,1,1,0.2295652514574688,0.3723111271749623,1
7601,1,1,1,1,1,1,1,1,1,0.2229724464350036,0.0707039642397551,1
7602,1,1,1,1,1,1,1,1,1,0.2040985306097587,0.0,1
7603,1,1,1,1,1,1,1,1,1,0.1705413445612693,0.0,1
7604,1,1,1,1,1,1,1,1,1,0.1381429140372574,0.0,1
7605,1,1,1,1,1,1,1,1,1,0.1201416960903116,0.0,1
7606,1,1,1,1,1,1,1,1,1,0.1100714600466294,0.0,1
7607,1,1,1,1,1,1,1,1,1,0.104658202242274,0.0,1
7608,1,1,1,1,1,1,1,1,1,0.1025954320796036,0.0,1
7609,1,1,1,1,1,1,1,1,1,0.1041640966756687,0.0,1
7610,1,1,1,1,1,1,1,1,1,0.1159829781587755,0.0,1
7611,1,1,1,1,1,1,1,1,1,0.1342074882575901,0.0,1
7612,1,1,1,1,1,1,1,1,1,0.1412538732821023,0.0,1
7613,1,1,1,1,1,1,1,1,1,0.1495675587440362,0.0,1
7614,1,1,1,1,1,1,1,1,1,0.1460685321607665,0.0007757937696932,1
7615,1,1,1,1,1,1,1,1,1,0.1335559687529219,0.1942008201198672,1
7616,1,1,1,1,1,1,1,1,1,0.0847053039587335,0.7156262071356831,1
7617,1,1,1,1,1,1,1,1,1,0.0395984757560418,0.8885728591917672,1
7618,1,1,1,1,1,1,1,1,1,0.0226265148020539,0.8931350179797746,1
7619,1,1,1,1,1,1,1,1,1,0.0212786325348529,0.8568785721631709,1
7620,1,1,1,1,1,1,1,1,1,0.0215302842129902,0.8434447797495696,1
7621,1,1,1,1,1,1,1,1,1,0.0219425057863388,0.8642860659527165,1
7622,1,1,1,1,1,1,1,1,1,0.0219993871945682,0.8928441724557504,1
7623,1,1,1,1,1,1,1,1,1,0.0176390673468458,0.8604440762332468,1
7624,1,1,1,1,1,1,1,1,1,0.0116440554815267,0.5320877033966299,1
7625,1,1,1,1,1,1,1,1,1,0.0087027724490572,0.0755283754267173,1
7626,1,1,1,1,1,1,1,1,1,0.0087953738061653,0.0,1
7627,1,1,1,1,1,1,1,1,1,0.010133687926502,0.0,1
7628,1,1,1,1,1,1,1,1,1,0.0140717769957499,0.0,1
7629,1,1,1,1,1,1,1,1,1,0.0273757197891145,0.0,1
7630,1,1,1,1,1,1,1,1,1,0.0577728851185801,0.0,1
7631,1,1,1,1,1,1,1,1,1,0.1015851723324635,0.0,1
7632,1,1,1,1,1,1,1,1,1,0.162702789165356,0.0,1
7633,1,1,1,1,1,1,1,1,1,0.2263075370854733,0.0,1
7634,1,1,1,1,1,1,1,1,1,0.2741876211434526,0.0,1
7635,1,1,1,1,1,1,1,1,1,0.3118853575234718,0.0,1
7636,1,1,1,1,1,1,1,1,1,0.3425602636084101,0.0,1
7637,1,1,1,1,1,1,1,1,1,0.369011485090366,0.0,1
7638,1,1,1,1,1,1,1,1,1,0.3805111201689079,0.0005306046526409,1
7639,1,1,1,1,1,1,1,1,1,0.3800916950938497,0.2046339811558047,1
7640,1,1,1,1,1,1,1,1,1,0.3544586578014864,0.6311786210601328,1
7641,1,1,1,1,1,1,1,1,1,0.2470902276273445,0.8646748625222848,1
7642,1,1,1,1,1,1,1,1,1,0.1414931507223011,0.807980297701467,1
7643,1,1,1,1,1,1,1,1,1,0.0982062924932333,0.8086953064821337,1
7644,1,1,1,1,1,1,1,1,1,0.0866725723737498,0.7920236774915235,1
7645,1,1,1,1,1,1,1,1,1,0.0839713524192923,0.7706811761872765,1
7646,1,1,1,1,1,1,1,1,1,0.0790420662373259,0.774044671781872,1
7647,1,1,1,1,1,1,1,1,1,0.0771365521127266,0.6833440820243125,1
7648,1,1,1,1,1,1,1,1,1,0.0997806961264476,0.3888887471781958,1
7649,1,1,1,1,1,1,1,1,1,0.1526966524690676,0.0511582425366954,1
7650,1,1,1,1,1,1,1,1,1,0.2082203530677412,0.0,1
7651,1,1,1,1,1,1,1,1,1,0.2540911600524387,0.0,1
7652,1,1,1,1,1,1,1,1,1,0.3021959437881301,0.0,1
