Time_Index,Combined_Cycle_Natural_Gas_A,Combined_Cycle_Natural_Gas_B,Combined_Cycle_Natural_Gas_C,Combined_Cycle_Natural_Gas_D,Combined_Cycle_Natural_Gas_E,Combined_Cycle_Natural_Gas_F,Combined_Cycle_Natural_Gas_G,Combined_Cycle_Natural_Gas_J,Combined_Cycle_Natural_Gas_K,Combustion_Turbine_Fuel_Oil_2_K,Combustion_Turbine_Natural_Gas_A,Combustion_Turbine_Natural_Gas_J,Combustion_Turbine_Natural_Gas_K,Jet_Engine_Fuel_Oil_2_K,Jet_Engine_Kerosene_J,Jet_Engine_Kerosene_K,Jet_Engine_Natural_Gas_G,Jet_Engine_Natural_Gas_K,Steam_Turbine_Coal_A,Steam_Turbine_Coal_C,Steam_Turbine_Fuel_Oil_2_J,Steam_Turbine_Fuel_Oil_6_C,Steam_Turbine_Fuel_Oil_6_G,Steam_Turbine_Fuel_Oil_6_J,Steam_Turbine_Fuel_Oil_6_K,Steam_Turbine_Natural_Gas_C,Steam_Turbine_Natural_Gas_G,Steam_Turbine_Natural_Gas_J,Steam_Turbine_Natural_Gas_K
64,0.07815154604145429,0.0,0.17086839847386773,0.0,0.0,0.13407240602806167,0.7675324675324675,0.5875137986017417,0.5067710537452391,0.0,0.8033826638477801,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.17983367983367984
65,0.07815154604145429,0.0,0.1893061209587616,0.0,0.0,0.15849644898666204,0.7688311688311689,0.7018888752606403,0.5924672027084215,0.0,0.8033826638477801,0.0,0.10245614035087719,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.25363825363825365
66,0.07928417714350436,0.0,0.18145639752459886,0.0,0.0,0.15884288931231597,0.7714285714285715,0.7619894517355575,0.6527719001269572,0.0,0.8033826638477801,0.0,0.29754385964912283,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699357690448235,0.2920997920997921
67,0.07815154604145429,0.0,0.18766315558882055,0.0,0.0,0.1590161094751429,0.7740259740259741,0.7859070280878204,0.6009310198899703,0.0,0.8033826638477801,0.0,0.24280701754385964,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.07044685406450721,0.2920997920997921
68,0.07928417714350436,0.0,0.1818215009401413,0.0,0.0,0.15918932963796986,0.7727272727272727,0.7279529007727218,0.5988150655945831,0.0,0.8033826638477801,0.0,0.23157894736842105,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06699357690448235,0.2920997920997921
69,0.07928417714350436,0.0,0.16484419211741727,0.0,0.0,0.15433916507881518,0.7727272727272727,0.7092481295228751,0.5871773169699535,0.0,0.6342494714587739,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06699357690448235,0.28586278586278585
70,0.08154943934760447,0.0,0.13600102228956354,0.0,0.0,0.1387493504243894,0.7740259740259741,0.6512940022077763,0.5120609394837071,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06699357690448235,0.22765072765072766
71,0.04077471967380224,0.0,0.0890852333923584,0.0,0.0,0.12835614065477222,0.7714285714285715,0.5789280019624679,0.45281421921286497,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06699357690448235,0.18035343035343035
72,0.0,0.0,0.03778820350864383,0.0,0.0,0.10202667590507535,0.7051948051948052,0.48356433214767575,0.34807448159119764,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06699357690448235,0.1392931392931393
73,0.0,0.0,0.01204841271290093,0.0,0.0,0.0930192274380738,0.7376623376623377,0.4299031031522139,0.3152771900126957,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.0971933471933472
74,0.0,0.0,0.0,0.0,0.0,0.09146024597263122,0.7701298701298701,0.4351159082546302,0.3205670757511638,0.0,0.0,0.0,0.047719298245614036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.056133056133056136
75,0.0,0.0,0.0,0.0,0.0,0.07812229343495583,0.7714285714285715,0.43603581503740957,0.3173931443080829,0.0,0.0,0.0,0.04491228070175438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.056133056133056136
76,0.0,0.0,0.0,0.0,0.0,0.08037415555170623,0.7714285714285715,0.45198086593891823,0.33855268726195514,0.0,0.0,0.0,0.04491228070175438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.056133056133056136
77,0.0,0.0,0.004563792694280655,0.0,0.0,0.07812229343495583,0.7714285714285715,0.462099840549491,0.3597122302158273,0.0,0.0,0.0,0.04491228070175438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.060810810810810814
78,0.0,0.0,0.035780134723160335,0.0,0.0,0.10878226225532651,0.7142857142857143,0.49000367962713115,0.4009733389758781,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.061850311850311854
79,0.0,0.0,0.07849723434162727,0.0,0.0,0.1358046076563312,0.7610389610389611,0.5939531460811971,0.44858231062209053,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.08056133056133057
80,0.0,0.0,0.0967524051187499,0.0,0.0,0.1579767884981812,0.7649350649350649,0.6197105359990188,0.4475243334743969,0.0,0.0,0.0,0.05473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01532567049808429,0.0,0.0,0.0,0.06699357690448235,0.09927234927234928
81,0.0,0.0,0.12723854031654466,0.0,0.0,0.16005543045210463,0.7701298701298701,0.6706120446461425,0.45175624206517134,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039956212370005476,0.0,0.0,0.0,0.06699357690448235,0.09875259875259876
82,0.0,0.0,0.13910440132167437,0.0,0.0,0.1597089901264507,0.7714285714285715,0.6083650190114068,0.4422344477359289,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.6115702479338843,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.06699357690448235,0.09875259875259876
83,0.0,0.0,0.14019971156830174,0.0,0.0,0.15659102719556556,0.7766233766233767,0.5823009934993254,0.4411764705882353,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.06699357690448235,0.08004158004158005
84,0.0,0.0,0.13472316033516493,0.0,0.0,0.13961545123852417,0.7766233766233767,0.6276830614497731,0.44011849344054166,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.06699357690448235,0.06912681912681913
85,0.0,0.0,0.12212709249895033,0.0,0.0,0.10445175818465269,0.7714285714285715,0.6261498834784742,0.4506982649174778,0.0,0.0,0.0,0.05754385964912281,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.06699357690448235,0.09251559251559252
86,0.0,0.0,0.13326274667299515,0.0,0.0,0.09544430971765114,0.7675324675324675,0.6276830614497731,0.48137960220059245,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.06699357690448235,0.09355509355509356
87,0.0,0.0,0.1524306759889739,0.0,0.0,0.10202667590507535,0.7688311688311689,0.6347356801177481,0.5004231908590774,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.06699357690448235,0.09355509355509356
88,0.0,0.0,0.18894101754321913,0.0,0.0,0.12974190195738783,0.7688311688311689,0.6500674598307372,0.5025391451544646,0.0,0.0,0.0,0.056140350877192984,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.0656122660404724,0.09303534303534304
89,0.0,0.0,0.18072619069351395,0.0,0.0,0.15555170621860384,0.7662337662337663,0.7009689684778609,0.5935251798561151,0.0,0.0,0.0,0.07859649122807018,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.06630292147247738,0.09875259875259876
90,0.0,0.0,0.17305901896712245,0.0,0.0,0.15849644898666204,0.7662337662337663,0.7806942229854041,0.6242065171392298,0.0,0.0,0.0,0.14456140350877192,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.07334428024083196,0.0,0.0,0.0,0.07044685406450721,0.09875259875259876
91,0.0,0.0,0.1692254331039267,0.0,0.0,0.1501818811709683,0.7675324675324675,0.7110879430884337,0.6242065171392298,0.0,0.0,0.05319148936170213,0.11789473684210526,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.08538587848932677,0.0,0.0,0.0,0.06699357690448235,0.09875259875259876
92,0.0,0.0,0.15918508917650925,0.0,0.0,0.12679715918932963,0.7688311688311689,0.675518214154299,0.6199746085484553,0.0,0.0,0.07872340425531915,0.11649122807017544,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.08483853311439518,0.0,0.0,0.0,0.06699357690448235,0.09927234927234928
93,0.0,0.0,0.182369156063455,0.0,0.0,0.15174086263641087,0.7662337662337663,0.5982460444008341,0.6030469741853576,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.05090311986863711,0.0,0.0,0.0,0.06699357690448235,0.09927234927234928
94,0.0,0.0,0.16666970919512952,0.0,0.0,0.11744327039667417,0.7675324675324675,0.5172942475162517,0.515234870926788,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.0,0.0,0.0,0.06699357690448235,0.09927234927234928
95,0.0,0.0,0.13107212617974043,0.0,0.0,0.11016802355794214,0.551948051948052,0.51974733227033,0.49195937367752857,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.0,0.0,0.0,0.06699357690448235,0.0841995841995842
96,0.0,0.0,0.06352799430438673,0.0,0.0,0.07846873376060974,0.36623376623376624,0.4387955353857476,0.39462547608971643,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.0,0.0,0.0,0.06699357690448235,0.06756756756756757
97,0.0,0.0,0.013691378082841967,0.0,0.0,0.08175991685432184,0.35584415584415585,0.40015945050901514,0.37558188743123144,0.0,0.0,0.0,0.047719298245614036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.0,0.0,0.0,0.06699357690448235,0.06600831600831601
98,0.0,0.0,0.0,0.0,0.0,0.07950805473757146,0.34545454545454546,0.41457132343922487,0.32903089293271265,0.0,0.0,0.0,0.047719298245614036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.06699357690448235,0.06600831600831601
99,0.0,0.0,0.0,0.0,0.0,0.08106703620301403,0.36493506493506495,0.3955599165951184,0.3131612357173085,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.0,0.0,0.0,0.06699357690448235,0.06600831600831601
100,0.0,0.0,0.0,0.0,0.0,0.08210635717997575,0.07922077922077922,0.38268122163620755,0.3152771900126957,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.0,0.0,0.0,0.06699357690448235,0.06652806652806653
101,0.0,0.0,0.0012778619543985835,0.0,0.0,0.084877879785207,0.10909090909090909,0.39617318778363797,0.30787134997884047,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.0,0.0,0.0,0.06630292147247738,0.06652806652806653
102,0.0,0.0,0.010222895635188668,0.0,0.0,0.08609042092499566,0.1987012987012987,0.3885072979271434,0.3057553956834532,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.0,0.0,0.0,0.0656122660404724,0.06652806652806653
103,0.0,0.0,0.044725168403950424,0.0,0.0,0.08955482418153474,0.33636363636363636,0.45842021341837363,0.32162505289885734,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.06630292147247738,0.06652806652806653
104,0.0,0.0,0.06535351138209898,0.0,0.0,0.09475142906634332,0.3922077922077922,0.48663068809027354,0.31950909860347015,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707170224411604,0.0,0.0,0.0,0.0656122660404724,0.06652806652806653
105,0.0,0.0,0.1378265393672758,0.0,0.0,0.10116057509094059,0.3922077922077922,0.5139212559793941,0.33855268726195514,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05473453749315818,0.0,0.0,0.0,0.0656122660404724,0.06704781704781705
106,0.0,0.0,0.14823198671023569,0.0,0.0,0.10791616144119176,0.3935064935064935,0.5669692137863364,0.36077020736352094,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.5950413223140496,0.0,0.0,0.0,0.0,0.0,0.05637657361795293,0.0,0.0,0.0,0.0656122660404724,0.07744282744282745
107,0.0,0.0,0.15224812428120266,0.0,0.0,0.0992551532998441,0.3948051948051948,0.5709554765117135,0.3586542530681337,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.05692391899288451,0.0,0.0,0.0,0.0656122660404724,0.07068607068607069
108,0.0,0.0,0.14877964183354936,0.0,0.0,0.09769617183440152,0.3935064935064935,0.582914264687845,0.3575962759204401,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0656122660404724,0.0841995841995842
109,0.0,0.0,0.1504226072034904,0.0,0.0,0.10029447427680582,0.4844155844155844,0.6313626885808905,0.3586542530681337,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0656122660404724,0.09771309771309772
110,0.0,0.0,0.15188302086566022,0.0,0.0,0.09561752988047809,0.5493506493506494,0.571568747700233,0.36182818451121457,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0656122660404724,0.09875259875259876
111,0.0,0.0,0.15078771061903284,0.0,0.0,0.09613719036895894,0.5883116883116883,0.5608365019011408,0.3819297503173931,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.0481663929939792,0.0,0.0,0.0,0.0656122660404724,0.09875259875259876
112,0.0,0.0,0.13837419449058946,0.0,0.0,0.09994803395115191,0.6636363636363637,0.5353857475775788,0.3935674989420228,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.0662287903667214,0.0,0.0,0.0,0.0656122660404724,0.09927234927234928
113,0.0,0.0,0.12413516128443382,0.0,0.0,0.14550493677464058,0.6636363636363637,0.5136146203851344,0.46022005924672027,0.0,0.0,0.0,0.12912280701754386,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.1023535851122058,0.0,0.0,0.0,0.0656122660404724,0.0997920997920998
114,0.0,0.0,0.08233082020482302,0.0,0.0,0.14844967954269878,0.6649350649350649,0.5264933153440452,0.5363944138806601,0.0,0.0,0.0,0.23157894736842105,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.16475095785440613,0.0,0.0,0.0,0.0656122660404724,0.0997920997920998
115,0.0,0.0,0.13910440132167437,0.0,0.0,0.14671747791442924,0.6636363636363637,0.5451980865938918,0.5459162082099026,0.0,0.0,0.0,0.15578947368421053,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.1685823754789272,0.0,0.0,0.0,0.0656122660404724,0.0997920997920998
116,0.0,0.0,0.10861826612387959,0.0,0.0,0.10064091460245973,0.6636363636363637,0.597019502023795,0.5438002539145155,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.20580186097427478,0.0,0.0,0.0,0.0656122660404724,0.0997920997920998
117,0.0,0.0,0.10058599098194564,0.0,0.0,0.10081413476528668,0.6636363636363637,0.5442781798111125,0.4644519678374947,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.1921182266009852,0.0,0.0,0.0,0.0656122660404724,0.09407484407484408
118,0.0,0.0,0.05914675331787729,0.0,0.0,0.09024770483284254,0.6636363636363637,0.5461179933766712,0.37663986457892507,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.8925619834710744,0.0,0.0,0.0,0.0,0.0,0.09961685823754789,0.0,0.0,0.0,0.0656122660404724,0.07536382536382537
119,0.0,0.0,0.0494715128060023,0.0,0.0,0.07587043131820544,0.6649350649350649,0.524040230589967,0.36394413880660176,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04926108374384237,0.0,0.0,0.0,0.0656122660404724,0.06652806652806653
120,0.0,0.0,0.03906606546304241,0.0,0.0,0.034644032565390614,0.6649350649350649,0.4611799337667117,0.36077020736352094,0.0,0.0,0.0,0.05052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.06652806652806653
121,0.0,0.0,0.007119516603077822,0.0,0.0,0.02043997921358046,0.6675324675324675,0.37440206059119346,0.3523063901819721,0.0,0.0,0.0,0.047719298245614036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.055613305613305616
122,0.0,0.0,0.0,0.0,0.0,0.02043997921358046,0.6675324675324675,0.34711149270207287,0.3364367329665679,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.0550935550935551
123,0.0,0.0,0.0,0.0,0.0,0.02043997921358046,0.6688311688311688,0.3532442045872685,0.34066864155734233,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.05041580041580042
124,0.0,0.0,0.0010953102466273574,0.0,0.0,0.020613199376407414,0.6688311688311688,0.3336195265546425,0.30787134997884047,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.05041580041580042
125,0.0,0.0,0.011500757589587251,0.0,0.0,0.020613199376407414,0.6909090909090909,0.331473077394824,0.30787134997884047,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.05041580041580042
126,0.0,0.0,0.049836616221544755,0.0,0.0,0.020613199376407414,0.6714285714285714,0.3520176622102294,0.3353787558188743,0.0,0.0,0.0,0.04350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.06630292147247738,0.0498960498960499
127,0.0,0.0,0.06261523576553059,0.0,0.0,0.020613199376407414,0.6688311688311688,0.36091009444376304,0.34066864155734233,0.0,0.0,0.0,0.04491228070175438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.05041580041580042
128,0.0,0.0,0.04509027181949288,0.0,0.0,0.0199203187250996,0.6688311688311688,0.4341960014718509,0.3491324587388912,0.0,0.0,0.0,0.04491228070175438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524356869184456,0.0,0.0,0.0,0.0656122660404724,0.05041580041580042
129,0.0,0.0,0.046003030358349004,0.0,0.0,0.024770483284254286,0.6675324675324675,0.5455047221881516,0.36182818451121457,0.0,0.0,0.0,0.04491228070175438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.06699357690448235,0.05145530145530146
130,0.0,0.0,0.045455375235035324,0.0,0.0,0.03620301403083319,0.6688311688311688,0.5823009934993254,0.3681760473973762,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075972097520547,0.055613305613305616
131,0.0,0.0,0.03979627229412731,0.0,0.0,0.03897453663606444,0.6688311688311688,0.6316693241751503,0.3967414303851037,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.059251559251559255
132,0.0,0.0,0.08269592362036547,0.0,0.0,0.03741555517062186,0.6688311688311688,0.6019256715319514,0.3872196360558612,0.0,0.0,0.0,0.11087719298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.056652806652806656
133,0.0,0.0,0.09638730170320745,0.0,0.0,0.03741555517062186,0.6701298701298701,0.5258800441555256,0.36288616165890814,0.0,0.0,0.0,0.09263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.04677754677754678
134,0.0,0.0,0.09638730170320745,0.0,0.0,0.037588775333448815,0.6714285714285714,0.4765117134797007,0.371349978840457,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.05093555093555094
135,0.0,0.0,0.0564084777013089,0.0,0.0,0.037588775333448815,0.6701298701298701,0.48356433214767575,0.38616165890816756,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.6776859504132231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.04937629937629938
136,0.0,0.0,0.052209788422570694,0.0,0.0,0.03793521565910272,0.6701298701298701,0.502882374586042,0.46127803639441384,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.055613305613305616
137,0.0,0.0,0.09364902608663905,0.0,0.0,0.03828165598475663,0.6714285714285714,0.5930332392984178,0.5099449851883199,0.0,0.0,0.0,0.0687719298245614,0.0,0.0,0.0,0.0,0.9421487603305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.07224532224532225
138,0.0,0.0,0.11865861005129703,0.0,0.0,0.038801316473237486,0.6727272727272727,0.6975959769410034,0.563901819720694,0.0,0.0,0.0,0.11508771929824561,0.0,0.0,0.0,0.0,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.09511434511434512
139,0.0,0.0,0.14804943500246445,0.0,0.0,0.03914775679889139,0.6727272727272727,0.7307126211210597,0.5723656369022428,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.09875259875259876
140,0.0,0.0,0.12942916080979938,0.0,0.0,0.03966741728737225,0.674025974025974,0.7058751379860174,0.5871773169699535,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.08367983367983368
141,0.0,0.0,0.1511528140345753,0.0,0.0,0.03914775679889139,0.6779220779220779,0.6795044768796762,0.5892932712653406,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9586776859504132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.06912681912681913
142,0.0,0.0,0.15407364135891494,0.0,0.0,0.0284081067036203,0.6805194805194805,0.7129277566539924,0.5162928480744816,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07044685406450721,0.06652806652806653
143,0.0,0.0,0.14877964183354936,0.0,0.0,0.029274207517755068,0.6818181818181818,0.6043787562860297,0.4665679221328819,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06630292147247738,0.06600831600831601
144,0.0,0.0,0.10058599098194564,0.0,0.0,0.04001385761302616,0.6155844155844156,0.5353857475775788,0.45598815065594583,0.0,0.0,0.0,0.051929824561403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.0,0.0,0.0,0.06630292147247738,0.06652806652806653
