Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_A,Demand_MW_B,Demand_MW_C,Demand_MW_D,Demand_MW_E,Demand_MW_F,Demand_MW_G,Demand_MW_H,Demand_MW_I,Demand_MW_J,Demand_MW_K
,,,,,,,5262,1591.8,1024.6,1608.6,511.5,825.3,1411.1,993.8,270.8,633.1,5914.5,2262.4
,,,,,,,5263,1683.3,1087.2,1745.3,494.7,895.1,1493.5,1053.3,298.6,686.6,6393.4,2373.7
,,,,,,,5264,1812.7,1178.0,1872.4,537.8,971.8,1590.0,1137.5,328.3,758.1,6962.7,2580.1
,,,,,,,5265,1953.7,1265.6,1992.4,555.7,1031.6,1629.6,1217.2,354.8,804.2,7425.6,2775.8
,,,,,,,5266,2050.8,1348.8,2050.6,528.4,1070.5,1683.3,1287.7,373.6,840.9,7772.2,2961.6
,,,,,,,5267,2158.8,1426.2,2099.5,527.9,1104.0,1736.5,1352.6,402.4,881.9,8052.1,3191.8
,,,,,,,5268,2106.5,1498.5,2175.8,540.5,1136.8,1782.4,1442.9,435.5,925.5,8309.2,3439.5
,,,,,,,5269,2064.1,1474.0,2262.1,572.3,1142.7,1832.3,1524.6,442.0,955.2,8508.5,3667.9
,,,,,,,5270,2138.0,1393.4,2303.7,573.2,1168.4,1886.0,1602.5,468.4,997.6,8670.9,3859.6
,,,,,,,5271,2160.6,1392.8,2277.5,573.0,1188.3,1872.2,1676.2,492.3,1032.6,8808.7,4043.1
,,,,,,,5272,2158.7,1422.1,2146.5,575.1,1184.4,1891.8,1730.1,515.5,1071.2,8940.1,4191.5
,,,,,,,5273,2130.0,1412.0,2106.4,547.8,1156.1,1906.1,1784.8,528.0,1099.6,9071.7,4342.6
,,,,,,,5274,2089.3,1395.2,2106.1,570.5,1127.2,1927.5,1785.1,531.5,1108.8,9042.7,4404.5
,,,,,,,5275,2076.6,1379.5,2094.2,582.9,1087.7,1814.1,1673.2,515.7,1068.9,8725.0,4311.3
,,,,,,,5276,2041.3,1349.2,2062.8,575.3,1058.6,1749.6,1527.8,473.3,1020.1,8435.4,4118.7
,,,,,,,5277,1971.5,1319.2,2046.4,553.5,1052.7,1717.8,1448.0,434.7,934.7,7891.8,3939.6
,,,,,,,5278,1930.6,1285.6,1992.2,554.8,1030.0,1652.1,1362.7,411.8,885.6,7605.7,3587.2
,,,,,,,5279,1820.3,1189.9,1867.6,507.2,953.8,1543.5,1255.4,372.7,816.4,7270.7,3234.1
,,,,,,,5280,1686.0,1090.8,1741.6,524.5,883.9,1433.7,1140.9,340.5,755.5,6845.1,2887.2
,,,,,,,5281,1580.6,1023.8,1635.4,485.6,822.0,1338.9,1044.2,309.7,703.7,6466.8,2620.9
,,,,,,,5282,1503.8,971.7,1560.0,505.3,786.6,1295.6,980.8,291.9,664.5,6172.5,2440.6
,,,,,,,5283,1458.5,936.6,1513.6,496.2,765.8,1273.4,942.1,277.2,634.4,5967.3,2305.0
,,,,,,,5284,1436.8,917.5,1493.3,491.9,757.7,1258.3,917.8,267.0,609.9,5839.2,2232.2
,,,,,,,5285,1435.5,921.0,1508.9,495.6,759.0,1265.3,912.3,265.7,604.7,5791.1,2226.9
,,,,,,,5286,1473.7,956.9,1581.6,502.5,793.8,1310.4,938.2,277.6,625.5,5940.7,2280.4
,,,,,,,5287,1546.0,1002.1,1693.6,502.4,857.6,1390.2,991.3,292.2,669.8,6369.4,2378.0
,,,,,,,5288,1663.7,1077.8,1816.9,494.9,934.9,1491.2,1095.7,318.7,735.6,6894.4,2595.8
,,,,,,,5289,1739.9,1141.1,1899.2,518.8,950.4,1555.4,1173.6,338.4,784.1,7328.4,2802.0
,,,,,,,5290,1809.1,1191.6,1923.7,513.2,995.3,1597.5,1242.1,361.5,822.5,7656.8,2986.0
,,,,,,,5291,1881.9,1228.3,1938.9,512.5,1025.8,1629.6,1309.3,383.7,859.9,7880.2,3235.4
,,,,,,,5292,1925.4,1262.3,1972.6,517.7,1054.0,1638.1,1397.9,396.9,889.7,8038.3,3388.0
,,,,,,,5293,1958.7,1286.2,1999.7,536.3,1055.1,1625.5,1451.0,421.3,922.1,8169.6,3581.2
,,,,,,,5294,1992.0,1313.7,2015.3,528.4,1064.2,1642.8,1501.8,433.6,940.6,8263.8,3792.8
,,,,,,,5295,1977.1,1320.7,2020.4,556.1,1063.6,1665.3,1543.4,451.2,949.1,8284.7,3921.1
,,,,,,,5296,1976.0,1331.4,2029.7,521.6,1064.2,1679.4,1570.8,462.7,985.1,8364.8,3982.3
,,,,,,,5297,1970.1,1327.1,2045.2,520.7,1060.8,1720.5,1601.9,464.6,989.0,8207.2,4003.2
,,,,,,,5298,1942.6,1303.0,2025.8,520.7,1083.3,1735.6,1604.6,469.1,1003.2,8126.9,3859.7
,,,,,,,5299,1892.2,1265.1,1992.1,518.9,1072.7,1716.9,1564.4,457.4,962.8,7896.2,3750.7
,,,,,,,5300,1828.3,1223.0,1931.0,508.9,1050.2,1678.9,1482.4,430.6,912.5,7629.2,3616.6
,,,,,,,5301,1804.2,1196.7,1874.2,508.1,1045.9,1663.2,1416.0,415.4,881.3,7399.8,3544.9
,,,,,,,5302,1791.9,1167.2,1822.4,508.7,999.0,1589.6,1328.6,386.9,838.4,7167.8,3366.0
,,,,,,,5303,1702.9,1087.9,1712.2,490.4,923.9,1491.1,1208.4,352.5,785.7,6872.1,3079.7
,,,,,,,5304,1584.4,1011.3,1599.3,499.6,848.6,1392.0,1100.6,326.0,721.3,6516.2,2771.5
,,,,,,,5305,1499.2,950.7,1499.9,490.9,804.9,1312.8,1003.3,300.7,674.3,6171.2,2515.1
,,,,,,,5306,1433.1,901.6,1444.3,490.9,752.9,1245.6,939.4,284.0,639.0,5891.2,2332.2
,,,,,,,5307,1390.3,869.6,1398.7,485.2,729.2,1206.0,896.2,257.4,607.3,5643.4,2210.0
,,,,,,,5308,1358.1,849.5,1380.6,483.8,712.5,1182.9,873.2,241.9,582.1,5444.5,2112.9
,,,,,,,5309,1343.3,842.4,1380.9,483.2,707.6,1176.0,866.3,236.7,566.1,5334.8,2050.8
,,,,,,,5310,1362.7,853.1,1394.8,467.2,725.8,1188.7,874.6,237.6,570.1,5335.1,2032.0
,,,,,,,5311,1352.0,861.4,1418.0,487.2,746.2,1206.8,884.4,244.0,578.8,5414.2,2043.8
,,,,,,,5312,1413.3,906.5,1501.9,471.3,787.4,1264.5,941.4,258.0,614.5,5683.0,2186.0
,,,,,,,5313,1496.6,965.8,1579.3,477.7,846.6,1340.7,1010.7,291.5,665.1,6026.8,2386.5
,,,,,,,5314,1582.9,1020.4,1647.8,488.0,890.5,1388.7,1068.5,313.1,708.1,6330.4,2575.8
,,,,,,,5315,1636.0,1042.8,1687.8,495.7,917.7,1414.5,1111.8,332.1,742.0,6586.1,2742.2
,,,,,,,5316,1668.1,1057.3,1707.8,514.9,927.8,1414.0,1161.6,347.0,762.9,6765.5,2907.7
,,,,,,,5317,1679.8,1071.8,1705.5,530.3,919.6,1417.7,1197.9,356.5,776.8,6846.4,3052.7
,,,,,,,5318,1693.8,1086.2,1694.4,525.8,918.1,1411.3,1227.1,365.1,788.7,6867.6,3176.7
,,,,,,,5319,1702.2,1101.9,1700.4,524.0,914.4,1391.1,1262.0,374.5,803.3,6883.1,3263.9
,,,,,,,5320,1723.0,1112.5,1711.4,524.9,910.9,1392.9,1299.2,382.8,821.6,6905.4,3332.4
,,,,,,,5321,1738.5,1126.0,1720.1,487.7,927.7,1428.6,1321.6,386.2,838.2,6924.2,3481.7
,,,,,,,5322,1753.8,1127.7,1744.7,487.8,928.0,1467.7,1332.4,386.5,840.3,6904.3,3546.2
,,,,,,,5323,1734.6,1125.5,1749.4,492.8,928.3,1448.6,1310.4,379.2,828.0,6790.4,3489.1
,,,,,,,5324,1697.4,1106.7,1726.2,490.2,916.3,1439.3,1252.6,358.9,793.5,6630.7,3301.9
,,,,,,,5325,1676.1,1097.4,1727.7,493.6,923.8,1468.8,1223.7,347.9,778.0,6531.9,3192.4
,,,,,,,5326,1671.9,1076.4,1706.8,508.4,903.9,1431.6,1175.2,332.5,751.9,6388.4,3031.4
,,,,,,,5327,1601.4,1011.3,1621.9,511.1,834.5,1356.2,1085.4,309.9,711.8,6184.0,2803.1
,,,,,,,5328,1509.7,941.1,1522.9,499.6,774.7,1266.2,988.3,285.0,663.1,5916.9,2548.3
,,,,,,,5329,1423.8,884.2,1435.6,490.4,724.2,1199.4,905.1,267.3,619.4,5644.8,2328.1
,,,,,,,5330,1346.2,842.2,1376.5,466.4,685.7,1142.8,855.9,247.2,586.1,5405.0,2145.8
,,,,,,,5331,1304.7,813.0,1340.5,455.5,664.4,1115.7,818.8,235.2,555.5,5222.6,2005.7
,,,,,,,5332,1280.1,795.7,1320.6,439.5,652.9,1109.4,800.2,222.8,537.4,5078.7,1933.1
,,,,,,,5333,1266.8,786.1,1302.8,439.3,655.4,1112.3,786.2,222.2,533.5,4987.9,1896.0
,,,,,,,5334,1272.5,790.9,1313.1,442.6,669.2,1118.7,790.2,219.8,532.5,4960.0,1886.1
,,,,,,,5335,1262.9,790.5,1339.9,450.7,690.1,1132.7,797.0,217.8,534.7,4993.3,1872.8
,,,,,,,5336,1295.7,826.4,1389.5,459.3,726.1,1174.0,835.4,233.4,565.3,5205.6,1960.6
,,,,,,,5337,1385.6,882.5,1473.9,488.0,793.4,1216.2,891.0,264.4,608.8,5471.2,2121.6
,,,,,,,5338,1453.4,936.4,1555.8,499.2,836.6,1247.7,941.7,286.2,646.9,5773.6,2285.1
,,,,,,,5339,1527.5,988.2,1598.6,489.3,849.3,1276.7,989.1,308.5,676.3,6054.4,2445.8
,,,,,,,5340,1590.5,1032.5,1641.2,492.6,859.5,1299.3,1043.0,328.7,697.6,6238.3,2608.3
,,,,,,,5341,1648.4,1071.2,1692.9,493.5,870.7,1329.5,1106.0,338.7,730.7,6364.5,2778.1
,,,,,,,5342,1692.2,1106.7,1721.5,494.0,875.8,1346.6,1143.7,351.1,744.6,6466.1,2942.8
,,,,,,,5343,1730.4,1139.0,1749.6,500.0,888.5,1365.0,1195.8,357.9,759.7,6561.1,3081.0
,,,,,,,5344,1779.6,1174.7,1775.6,508.7,902.0,1414.0,1249.3,373.1,788.2,6651.6,3203.8
,,,,,,,5345,1835.9,1225.3,1828.4,500.4,929.4,1488.6,1300.2,385.4,809.2,6714.2,3326.6
,,,,,,,5346,1882.4,1268.6,1893.6,508.9,946.0,1551.2,1341.5,390.1,820.2,6728.8,3378.2
,,,,,,,5347,1868.0,1282.4,1907.7,522.5,938.8,1560.0,1347.4,384.1,810.0,6719.0,3319.5
,,,,,,,5348,1823.8,1261.2,1875.7,542.0,916.7,1552.6,1308.9,373.0,787.6,6633.7,3196.0
,,,,,,,5349,1797.2,1239.2,1849.5,530.9,935.8,1561.2,1283.7,370.9,788.3,6663.9,3152.7
,,,,,,,5350,1798.9,1207.4,1791.0,536.3,925.6,1519.4,1223.6,360.4,771.9,6662.6,3016.0
,,,,,,,5351,1713.5,1122.5,1679.8,522.9,869.4,1413.5,1126.0,322.0,723.1,6498.8,2769.5
,,,,,,,5352,1599.6,1037.9,1564.2,502.4,785.1,1302.4,1022.9,291.1,671.1,6221.5,2504.4
,,,,,,,5353,1521.4,969.2,1500.7,501.0,767.5,1239.3,945.2,262.1,632.1,5943.5,2276.6
,,,,,,,5354,1465.6,926.1,1453.8,485.9,735.7,1194.0,885.3,251.6,599.1,5721.9,2148.4
,,,,,,,5355,1424.1,897.7,1404.7,489.0,718.7,1174.9,850.7,236.2,572.8,5538.6,2053.4
,,,,,,,5356,1405.8,887.1,1401.2,464.9,732.8,1173.5,829.4,232.7,561.8,5438.2,2000.1
,,,,,,,5357,1422.7,895.1,1422.5,457.1,748.6,1182.2,828.1,230.1,561.7,5443.3,2005.3
,,,,,,,5358,1488.0,948.3,1503.3,464.0,779.6,1228.0,864.6,239.9,581.4,5638.1,2070.1
,,,,,,,5359,1609.8,1017.3,1633.4,478.0,848.7,1313.0,915.7,263.1,624.2,6040.9,2177.0
,,,,,,,5360,1725.7,1104.3,1766.5,514.0,898.7,1401.1,994.5,288.9,694.0,6604.4,2384.1
,,,,,,,5361,1808.4,1183.3,1849.1,497.2,925.0,1443.9,1060.2,316.5,743.4,7086.2,2594.9
,,,,,,,5362,1864.6,1231.2,1918.5,508.8,957.6,1469.1,1114.8,336.6,784.3,7427.0,2784.9
,,,,,,,5363,1940.5,1276.0,2000.6,511.9,999.3,1514.4,1181.4,365.5,817.6,7665.7,2985.6
,,,,,,,5364,2007.8,1328.0,2060.7,518.4,1029.4,1554.0,1258.7,408.1,833.5,7852.1,3176.9
,,,,,,,5365,2080.3,1407.7,2129.2,522.5,1037.3,1591.1,1340.2,412.5,882.2,8012.7,3375.8
,,,,,,,5366,2187.1,1486.6,2183.6,525.8,1070.2,1666.4,1421.1,426.5,924.3,8163.1,3552.0
,,,,,,,5367,2235.6,1540.8,2237.8,531.7,1092.6,1738.9,1487.6,442.6,961.5,8303.2,3732.0
,,,,,,,5368,2261.3,1547.5,2265.3,535.0,1096.2,1833.1,1557.8,460.2,997.9,8455.2,3866.9
,,,,,,,5369,2244.9,1540.1,2284.6,543.8,1111.5,1862.3,1624.3,480.3,1028.8,8590.9,3963.6
,,,,,,,5370,2213.9,1551.0,2266.9,550.9,1127.8,1860.6,1670.9,486.2,1037.3,8623.5,4013.4
,,,,,,,5371,2182.2,1531.8,2252.3,540.3,1118.5,1842.0,1647.1,473.6,1012.4,8378.9,3938.7
,,,,,,,5372,2114.7,1494.9,2211.1,538.3,1092.6,1839.9,1580.0,453.6,977.5,8129.8,3756.2
,,,,,,,5373,2101.8,1487.1,2204.1,535.4,1081.4,1842.1,1536.2,440.7,956.9,8018.2,3661.4
,,,,,,,5374,2070.4,1431.4,2126.7,558.1,1031.2,1758.6,1443.4,415.3,917.4,7889.0,3482.5
,,,,,,,5375,1974.4,1320.0,1976.6,527.3,977.8,1634.6,1317.1,389.3,855.0,7577.6,3215.0
,,,,,,,5376,1849.0,1223.9,1843.6,496.8,923.3,1531.4,1201.5,359.3,798.4,7105.4,2925.4
,,,,,,,5377,1743.0,1140.6,1735.3,488.6,857.7,1448.6,1103.9,324.9,740.1,6674.3,2681.9
,,,,,,,5378,1653.8,1079.3,1675.9,507.2,819.4,1392.8,1036.5,309.8,705.3,6385.4,2531.1
,,,,,,,5379,1608.6,1041.7,1621.7,478.6,809.7,1358.6,1001.1,296.6,680.1,6213.7,2444.5
,,,,,,,5380,1587.8,1021.8,1594.4,491.0,790.7,1343.9,981.2,289.7,666.7,6116.1,2406.3
,,,,,,,5381,1599.8,1027.0,1613.0,470.5,792.9,1347.0,979.4,286.9,666.1,6086.9,2410.6
,,,,,,,5382,1652.7,1074.4,1687.6,493.2,825.4,1389.9,1020.8,296.8,692.6,6350.0,2476.7
,,,,,,,5383,1765.2,1153.3,1824.4,492.9,883.3,1472.2,1080.2,330.5,752.9,6824.8,2577.0
,,,,,,,5384,1884.7,1231.5,1948.1,505.5,953.8,1555.3,1170.5,346.5,810.5,7324.0,2754.8
,,,,,,,5385,1955.2,1302.1,2011.4,521.1,994.6,1622.2,1244.0,359.9,841.7,7696.5,2930.2
,,,,,,,5386,2016.0,1372.4,2077.4,553.8,1031.7,1696.7,1311.1,376.6,872.0,7980.4,3099.2
,,,,,,,5387,2082.2,1442.5,2132.1,571.9,1038.6,1755.9,1361.1,385.6,892.8,8158.8,3227.7
,,,,,,,5388,2138.3,1496.6,2207.1,562.6,1047.9,1751.9,1382.2,391.1,900.4,8257.2,3298.0
,,,,,,,5389,2181.5,1544.7,2246.6,540.5,1053.7,1714.1,1369.9,385.8,907.7,8297.7,3349.9
,,,,,,,5390,2222.1,1586.0,2289.3,573.1,1060.8,1707.3,1341.8,373.4,895.6,8260.7,3301.2
,,,,,,,5391,2257.7,1587.2,2313.7,572.0,1082.9,1712.5,1331.6,370.8,889.2,8263.2,3279.3
,,,,,,,5392,2256.0,1604.5,2306.9,559.7,1096.4,1763.0,1389.1,369.0,893.4,8367.3,3259.4
,,,,,,,5393,2257.0,1601.0,2323.8,539.9,1125.1,1842.2,1464.8,375.2,917.6,8395.0,3305.7
,,,,,,,5394,2249.7,1585.6,2339.3,566.0,1133.0,1872.7,1496.6,388.1,922.7,8429.8,3330.1
,,,,,,,5395,2207.6,1544.8,2325.2,555.0,1129.4,1844.1,1494.9,396.9,908.2,8164.2,3323.3
,,,,,,,5396,2145.4,1475.1,2263.5,536.4,1113.2,1818.7,1473.4,395.4,899.8,7998.7,3287.5
,,,,,,,5397,2117.9,1436.6,2230.6,543.5,1112.7,1805.5,1473.6,397.5,897.4,7898.3,3281.4
,,,,,,,5398,2078.0,1373.8,2135.7,555.7,1050.9,1733.5,1407.6,379.7,874.1,7717.2,3143.0
,,,,,,,5399,1944.9,1261.6,1974.9,525.0,970.7,1611.4,1290.9,371.9,831.0,7408.1,2916.0
,,,,,,,5400,1788.4,1158.6,1806.4,510.4,897.3,1498.0,1180.1,349.9,773.1,7021.5,2677.1
,,,,,,,5401,1668.4,1086.7,1703.0,487.7,833.6,1409.4,1090.4,317.3,718.4,6640.5,2485.5
,,,,,,,5402,1592.6,1030.3,1626.6,463.6,815.3,1360.1,1030.3,300.1,686.6,6352.6,2357.5
,,,,,,,5403,1544.8,995.2,1563.5,462.3,799.0,1329.8,986.2,292.7,659.0,6165.4,2268.3
,,,,,,,5404,1512.4,979.7,1547.4,467.5,787.2,1310.1,964.7,285.6,643.0,6064.0,2231.8
,,,,,,,5405,1516.0,984.7,1566.6,459.4,786.9,1318.4,964.7,280.8,640.1,6073.0,2250.3
,,,,,,,5406,1567.8,1021.5,1617.2,500.4,813.7,1346.1,1000.1,294.2,667.0,6324.1,2335.3
,,,,,,,5407,1657.0,1083.5,1724.4,481.3,880.3,1432.8,1058.0,322.6,725.4,6816.6,2464.8
,,,,,,,5408,1749.7,1165.1,1850.3,503.7,950.6,1510.6,1142.5,346.8,785.3,7370.0,2676.6
,,,,,,,5409,1833.1,1229.6,1919.8,516.5,981.9,1536.2,1220.7,368.6,826.3,7786.1,2862.6
,,,,,,,5410,1910.8,1282.7,1996.9,517.0,1007.7,1547.3,1293.5,381.0,862.6,8012.0,3001.1
,,,,,,,5411,1993.8,1340.7,2043.4,530.9,1017.8,1563.4,1335.3,403.4,903.2,8137.6,3150.7
,,,,,,,5412,2043.6,1371.7,2109.3,533.8,1023.0,1584.3,1391.5,431.1,939.0,8334.7,3291.0
,,,,,,,5413,2088.5,1399.0,2154.3,533.8,1036.4,1615.6,1406.4,450.1,968.8,8531.3,3445.6
,,,,,,,5414,2140.4,1428.9,2216.0,553.2,1049.9,1661.6,1392.1,441.1,974.2,8605.0,3567.0
,,,,,,,5415,2171.3,1439.4,2242.0,534.2,1069.3,1719.6,1393.8,434.3,957.4,8643.5,3634.8
,,,,,,,5416,2192.2,1456.0,2259.7,551.7,1076.1,1773.1,1416.9,427.3,940.5,8540.7,3703.9
,,,,,,,5417,2202.9,1460.7,2274.7,557.5,1088.3,1844.1,1489.8,425.0,943.7,8407.6,3727.3
,,,,,,,5418,2183.5,1458.7,2282.0,558.4,1101.2,1890.7,1544.1,441.5,949.0,8280.0,3704.6
,,,,,,,5419,2123.6,1431.9,2251.8,560.0,1099.8,1876.9,1547.6,442.6,939.2,8063.4,3610.2
,,,,,,,5420,2047.9,1370.2,2176.2,543.9,1082.9,1838.6,1504.7,433.6,928.2,7910.9,3498.0
,,,,,,,5421,1975.7,1330.6,2128.7,542.4,1076.8,1827.7,1475.8,424.6,927.4,7802.4,3434.2
,,,,,,,5422,1910.3,1273.7,2033.0,537.2,1025.5,1738.6,1394.6,405.3,896.7,7623.0,3268.6
,,,,,,,5423,1796.9,1169.3,1872.3,512.2,952.9,1614.8,1275.1,374.5,840.7,7299.9,3009.8
,,,,,,,5424,1652.3,1077.8,1715.0,475.2,874.8,1470.7,1153.3,343.9,772.5,6879.3,2744.2
,,,,,,,5425,1549.4,1010.0,1622.4,485.7,812.5,1386.5,1054.4,313.4,716.4,6479.4,2527.4
,,,,,,,5426,1512.8,963.3,1553.5,476.8,785.5,1320.8,986.9,296.5,679.1,6171.2,2378.7
,,,,,,,5427,1497.6,935.7,1494.4,488.2,754.8,1272.2,943.9,284.6,653.3,5958.1,2273.5
,,,,,,,5428,1473.9,920.3,1470.6,483.7,744.9,1250.1,919.6,276.8,636.8,5842.2,2214.1
,,,,,,,5429,1480.6,923.3,1488.6,484.7,752.7,1258.4,915.9,275.7,633.7,5834.8,2198.2
,,,,,,,5430,1536.5,964.4,1563.1,494.9,777.6,1301.3,947.5,288.2,658.3,6043.3,2254.4
,,,,,,,5431,1622.4,1024.7,1667.6,505.4,837.4,1384.3,1000.9,315.3,711.7,6489.1,2356.3
,,,,,,,5432,1717.2,1090.9,1782.9,491.8,917.9,1468.7,1076.1,342.7,774.0,7061.5,2570.6
,,,,,,,5433,1818.9,1151.9,1867.8,495.2,964.0,1528.6,1108.8,363.3,819.8,7533.6,2777.5
,,,,,,,5434,1887.1,1202.5,1924.7,499.7,983.5,1553.2,1160.5,388.0,865.6,7877.4,2957.0
,,,,,,,5435,1948.1,1260.4,1994.6,514.2,1001.0,1564.6,1226.6,414.0,907.9,8079.1,3162.7
,,,,,,,5436,2015.6,1296.1,2041.0,510.7,1007.5,1577.6,1312.1,433.7,938.1,8208.2,3377.6
,,,,,,,5437,2066.0,1321.0,2098.9,543.9,1018.2,1624.1,1389.0,453.4,953.0,8337.5,3534.6
,,,,,,,5438,2125.8,1363.3,2174.7,512.1,1047.5,1710.8,1482.0,473.2,967.2,8436.6,3673.6
,,,,,,,5439,2164.2,1394.8,2228.5,531.3,1076.4,1738.0,1562.7,479.0,990.4,8512.9,3775.9
,,,,,,,5440,2136.6,1397.8,2262.1,546.9,1088.3,1807.5,1614.2,486.0,1018.2,8557.0,3824.3
,,,,,,,5441,2171.8,1407.9,2262.5,544.4,1114.5,1893.1,1675.3,490.8,1036.4,8526.9,3911.1
,,,,,,,5442,2172.7,1372.2,2213.9,535.6,1130.4,1915.1,1668.7,486.6,1022.0,8326.5,3886.8
,,,,,,,5443,2112.2,1343.7,2154.9,525.0,1125.8,1887.7,1629.9,476.6,993.0,7955.2,3704.2
,,,,,,,5444,2040.4,1302.6,2090.2,544.9,1099.4,1871.3,1552.0,453.2,939.1,7667.4,3537.2
,,,,,,,5445,2003.6,1301.9,2050.2,537.7,1096.1,1853.6,1515.5,436.7,910.9,7506.7,3471.1
,,,,,,,5446,1958.8,1261.0,1951.7,541.9,1046.1,1773.5,1421.8,412.9,870.1,7308.3,3261.6
,,,,,,,5447,1845.5,1175.1,1825.3,525.6,972.8,1662.6,1295.2,388.7,813.0,6992.3,2996.2
,,,,,,,5448,1715.0,1097.0,1696.5,479.4,896.0,1528.8,1174.4,352.4,751.5,6609.8,2710.4
,,,,,,,5449,1611.5,1041.8,1616.6,467.8,841.7,1423.1,1082.7,316.7,701.9,6238.5,2485.0
,,,,,,,5450,1548.2,998.7,1552.4,459.0,804.0,1366.3,1015.6,292.6,662.7,5944.4,2326.4
,,,,,,,5451,1504.5,970.1,1499.8,469.7,777.8,1320.4,963.6,281.6,631.4,5737.0,2218.9
,,,,,,,5452,1475.8,956.1,1477.2,455.3,767.7,1304.5,937.6,271.7,610.9,5613.4,2157.2
,,,,,,,5453,1484.6,959.1,1501.8,456.9,767.0,1312.5,925.7,266.0,605.4,5597.2,2147.1
,,,,,,,5454,1547.0,994.2,1586.5,469.3,800.2,1349.9,956.0,270.5,622.2,5815.3,2202.6
,,,,,,,5455,1632.5,1052.6,1711.9,480.8,855.1,1433.9,1000.3,300.3,673.9,6256.7,2298.5
,,,,,,,5456,1713.4,1124.9,1836.5,503.8,926.3,1508.9,1085.3,327.3,741.5,6736.2,2491.7
,,,,,,,5457,1810.3,1195.8,1930.1,512.9,966.6,1565.2,1160.0,347.0,785.9,7117.5,2672.2
,,,,,,,5458,1906.7,1253.2,1989.6,521.3,1003.5,1595.8,1226.5,364.9,824.1,7417.8,2858.1
,,,,,,,5459,2002.6,1311.0,2061.4,521.3,1028.0,1612.1,1290.9,394.5,855.7,7675.6,3064.7
,,,,,,,5460,2077.0,1363.1,2102.1,524.7,1039.1,1594.4,1370.5,418.6,883.6,7826.1,3262.9
,,,,,,,5461,2122.8,1408.3,2137.3,527.1,1045.7,1615.0,1437.0,434.6,902.5,7940.1,3377.6
,,,,,,,5462,2154.6,1445.0,2223.6,531.9,1055.4,1677.6,1499.6,448.1,924.1,8031.8,3545.3
,,,,,,,5463,2198.1,1449.3,2276.4,553.7,1059.3,1735.2,1552.3,453.6,940.9,8129.5,3637.2
,,,,,,,5464,2226.9,1458.5,2303.5,533.3,1084.6,1784.3,1579.0,458.4,961.7,8234.6,3695.2
,,,,,,,5465,2203.2,1493.0,2312.5,531.3,1099.8,1810.0,1615.7,467.3,969.0,8292.4,3736.9
,,,,,,,5466,2153.7,1469.8,2300.4,549.2,1111.2,1790.0,1617.7,466.7,961.2,8268.3,3771.9
,,,,,,,5467,2088.6,1403.8,2244.1,541.2,1121.4,1736.5,1593.8,458.2,946.8,7955.1,3725.7
,,,,,,,5468,2006.7,1345.9,2170.6,557.6,1102.7,1716.4,1543.5,445.5,913.2,7680.1,3562.0
,,,,,,,5469,1984.8,1332.5,2100.1,560.0,1091.5,1720.8,1516.2,440.7,903.7,7524.6,3492.0
,,,,,,,5470,1947.6,1287.2,1995.7,538.4,1038.7,1668.6,1445.4,419.7,869.9,7348.7,3317.1
,,,,,,,5471,1843.7,1205.5,1854.9,509.8,978.7,1583.4,1348.3,396.3,826.5,7079.0,3096.1
,,,,,,,5472,1716.8,1117.2,1741.1,504.2,912.1,1485.4,1246.1,370.2,771.8,6786.6,2852.6
,,,,,,,5473,1608.5,1052.6,1652.9,481.1,879.6,1410.7,1157.6,342.7,726.9,6482.2,2655.6
,,,,,,,5474,1524.2,1003.1,1567.7,502.8,835.2,1356.5,1095.4,324.6,695.5,6238.5,2510.1
,,,,,,,5475,1465.8,970.7,1498.6,500.0,794.5,1321.4,1048.5,306.1,667.4,6062.3,2411.0
,,,,,,,5476,1432.6,951.8,1466.7,495.4,780.9,1307.5,1015.0,297.1,648.9,5946.3,2350.4
,,,,,,,5477,1416.1,939.2,1464.7,494.7,774.6,1309.9,1003.6,291.0,641.7,5877.7,2328.0
,,,,,,,5478,1421.3,943.3,1484.8,497.2,782.8,1327.3,1018.0,295.5,652.4,5892.8,2352.9
,,,,,,,5479,1443.2,957.9,1517.4,502.2,810.4,1366.8,1048.2,299.1,668.7,6007.2,2402.8
,,,,,,,5480,1489.9,1001.9,1607.9,517.5,867.2,1425.7,1106.9,322.0,700.4,6297.2,2536.7
,,,,,,,5481,1573.7,1065.3,1734.0,531.9,925.8,1515.7,1186.6,352.5,747.0,6639.6,2779.8
,,,,,,,5482,1656.5,1118.9,1857.7,546.6,979.4,1583.9,1278.6,377.7,789.7,6972.4,3011.0
,,,,,,,5483,1726.7,1187.2,1963.4,544.4,1021.0,1647.0,1363.8,403.2,822.3,7297.7,3222.6
,,,,,,,5484,1757.1,1217.7,2057.1,544.4,1052.0,1682.2,1461.0,434.7,855.6,7564.7,3414.7
,,,,,,,5485,1787.0,1205.3,2113.9,523.7,1082.0,1721.2,1552.2,454.9,900.3,7765.2,3597.9
,,,,,,,5486,1809.2,1192.2,2124.2,524.5,1100.4,1774.5,1621.3,479.7,941.2,7877.3,3704.8
,,,,,,,5487,1871.9,1173.2,2072.6,547.6,1110.7,1805.0,1665.9,507.4,978.7,8001.0,3756.1
