BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t1480,7435.7835952543865,0.0,-0.0,0.0,0.0,0.0,0.0,1696.683757160307,-30.46735241469309,-9102.0,5568.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2600.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1253.3162428396931,-12.316242839693086,-1241.0
t1481,7477.882839757526,0.0,-0.0,0.0,0.0,0.0,0.0,1691.634134908737,-30.516974666263167,-9139.0,5578.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2610.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1258.3658650912632,-12.365865091263164,-1246.0
t1482,8019.1730182983465,0.0,-0.0,0.0,0.0,0.0,0.0,1625.9890456383262,-31.162063936674162,-9614.0,5713.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2745.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1324.010954361674,-13.01095436167416,-1311.0
t1483,8710.800628149844,0.0,-0.0,0.0,0.0,0.0,0.0,1543.1752407125766,-31.97586886242343,-10222.0,5888.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2920.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1406.8247592874234,-13.824759287423424,-1393.0
t1484,8453.205161131005,0.0,-0.0,0.0,0.0,0.0,0.0,1573.4729742219972,-31.678135353002965,-9995.0,5823.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2855.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1376.527025778003,-13.527025778002962,-1363.0
t1485,8096.351658404,0.0,-0.0,0.0,0.0,0.0,0.0,1616.8997255854997,-31.2513839895003,-9682.0,5733.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2765.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1333.1002744145005,-13.100274414500303,-1320.0
t1486,7549.04163096255,0.0,-0.0,0.0,0.0,0.0,0.0,1683.554739306225,-30.596370268775285,-9202.0,5596.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2628.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1266.4452606937753,-12.445260693775285,-1254.0
t1487,6865.414021111051,0.0,-0.0,0.0,0.0,0.0,0.0,1766.368544231974,-29.78256534302603,-8602.0,5425.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2457.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1183.6314557680262,-11.631455768026026,-1172.0
t1488,6153.72686455767,0.0,-0.0,0.0,0.0,0.0,0.0,1852.2121225086655,-28.938987066334718,-7977.0,5247.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2279.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1097.7878774913347,-10.787877491334717,-1087.0
t1489,5585.396988215592,0.0,-0.0,0.0,0.0,0.0,0.0,1919.8770606797045,-28.27404889529569,-7477.0,5103.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2135.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1030.1229393202957,-10.122939320295687,-1020.0
t1490,5237.563334389214,0.0,-0.0,0.0,0.0,0.0,0.0,1962.2938875928933,-27.857221982107042,-7172.0,5016.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2048.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,987.7061124071071,-9.706112407107042,-978.0
t1491,5043.0869607741415,0.0,-0.0,0.0,0.0,0.0,0.0,1986.5320744004296,-27.61903517457067,-7002.0,4968.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2000.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,963.4679255995707,-9.467925599570671,-954.0
t1492,4963.908320668489,0.0,-0.0,0.0,0.0,0.0,0.0,1995.6213944532558,-27.529715121744534,-6932.0,4948.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1980.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,954.3786055467444,-9.378605546744533,-945.0
t1493,5024.047262972885,0.0,-0.0,0.0,0.0,0.0,0.0,1988.5519233010575,-27.599186273942642,-6985.0,4963.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-1995.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,961.4480766989426,-9.448076698942641,-952.0
t1494,5242.583183289841,0.0,-0.0,0.0,0.0,0.0,0.0,1961.283963142579,-27.86714643242106,-7176.0,5017.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2049.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,988.716036857421,-9.716036857421058,-979.0
t1495,5590.396988215591,0.0,-0.0,0.0,0.0,0.0,0.0,1919.8770606797045,-28.27404889529569,-7482.0,5105.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2137.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1030.1229393202957,-10.122939320295687,-1020.0
t1496,6090.587922253273,0.0,-0.0,0.0,0.0,0.0,0.0,1859.2815936608636,-28.869515914136613,-7921.0,5230.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2262.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1090.7184063391367,-10.718406339136608,-1080.0
t1497,6816.294927707282,0.0,-0.0,0.0,0.0,0.0,0.0,1772.4280909338584,-29.723018641141934,-8559.0,5412.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2444.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1177.5719090661419,-11.571909066141933,-1166.0
t1498,7387.664501850618,0.0,-0.0,0.0,0.0,0.0,0.0,1702.7433038621912,-30.407805712808994,-9060.0,5556.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2588.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1247.256696137809,-12.256696137808994,-1235.0
t1499,7642.279817770086,0.0,-0.0,0.0,0.0,0.0,0.0,1671.4356459024566,-30.71546367254347,-9283.0,5619.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2651.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1278.5643540975436,-12.564354097543472,-1266.0
t1500,7738.498155676995,0.0,-0.0,0.0,0.0,0.0,0.0,1660.3264769490024,-30.82463262599764,-9368.0,5643.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2675.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1289.6735230509978,-12.67352305099764,-1277.0
t1501,7716.43860897511,0.0,-0.0,0.0,0.0,0.0,0.0,1663.3562502999446,-30.794859275055593,-9349.0,5638.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2670.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1286.6437497000557,-12.643749700055592,-1274.0
t1502,7554.061479863177,0.0,-0.0,0.0,0.0,0.0,0.0,1682.544814855911,-30.606294719089302,-9206.0,5597.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2629.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1267.4551851440892,-12.4551851440893,-1255.0
t1503,7450.803444155013,0.0,-0.0,0.0,0.0,0.0,0.0,1695.673832709993,-30.477276865007106,-9116.0,5572.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2604.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1254.3261672900073,-12.326167290007103,-1242.0
t1504,7453.823293055642,0.0,-0.0,0.0,0.0,0.0,0.0,1694.663908259679,-30.487201315321123,-9118.0,5572.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2604.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1255.3360917403213,-12.33609174032112,-1243.0
t1505,7709.418760074482,0.0,-0.0,0.0,0.0,0.0,0.0,1664.3661747502588,-30.784934824741576,-9343.0,5636.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2668.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1285.6338252497414,-12.633825249741577,-1273.0
t1506,8428.145614429124,0.0,-0.0,0.0,0.0,0.0,0.0,1576.5027475729391,-31.64836200206092,-9973.0,5817.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2849.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1373.497252427061,-13.497252427060918,-1360.0
t1507,9214.011411088155,0.0,-0.0,0.0,0.0,0.0,0.0,1481.5698492434217,-32.58126033157836,-10663.0,6013.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3045.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1468.4301507565785,-14.430150756578364,-1454.0
t1508,9023.554886373713,0.0,-0.0,0.0,0.0,0.0,0.0,1504.7981116006442,-32.35299797435601,-10496.0,5966.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2998.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1445.201888399356,-14.201888399356008,-1431.0
t1509,8568.483045739797,0.0,-0.0,0.0,0.0,0.0,0.0,1559.334031917601,-31.817077657399174,-10096.0,5852.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2884.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1390.665968082399,-13.665968082399177,-1377.0
t1510,7839.736342484531,0.0,-0.0,0.0,0.0,0.0,0.0,1648.2073835452345,-30.943726029765827,-9457.0,5668.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2700.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1301.7926164547657,-12.792616454765824,-1289.0
t1511,6952.632359017959,0.0,-0.0,0.0,0.0,0.0,0.0,1755.2593752785199,-29.891734296480198,-8678.0,5446.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2478.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1194.7406247214803,-11.740624721480195,-1183.0
t1512,6172.7864112595535,0.0,-0.0,0.0,0.0,0.0,0.0,1849.1823491577234,-28.968760417276766,-7993.0,5251.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2283.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1100.8176508422769,-10.817650842276766,-1090.0
t1513,5670.59547722187,0.0,-0.0,0.0,0.0,0.0,0.0,1909.777816176564,-28.373293398435845,-7552.0,5125.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2157.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1040.222183823436,-10.222183823435843,-1030.0
t1514,5441.039708004286,0.0,-0.0,0.0,0.0,0.0,0.0,1938.0557007853567,-28.09540878964341,-7351.0,5067.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2099.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1011.9442992146435,-9.944299214643411,-1002.0
t1515,5362.861067898634,0.0,-0.0,0.0,0.0,0.0,0.0,1947.145020838183,-28.006088736817272,-7282.0,5047.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2079.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1002.8549791618174,-9.854979161817273,-993.0
t1516,5421.980161302401,0.0,-0.0,0.0,0.0,0.0,0.0,1941.085474136299,-28.065635438701367,-7335.0,5063.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2095.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1008.9145258637013,-9.914525863701364,-999.0
t1517,5746.774117327522,0.0,-0.0,0.0,0.0,0.0,0.0,1900.6884961237383,-28.46261345126198,-7619.0,5144.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2176.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1049.311503876262,-10.311503876261979,-1039.0
t1518,6652.917798595349,0.0,-0.0,0.0,0.0,0.0,0.0,1791.6166554898246,-29.53445408517564,-8415.0,5371.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2403.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1158.3833445101757,-11.38334451017564,-1147.0
t1519,8039.2127160996015,0.0,-0.0,0.0,0.0,0.0,0.0,1623.969196737698,-31.181912837302196,-9632.0,5718.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2750.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1326.0308032623022,-13.030803262302195,-1313.0
t1520,8810.038814957381,0.0,-0.0,0.0,0.0,0.0,0.0,1531.0561473088085,-32.09496226619161,-10309.0,5912.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2944.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1418.9438526911918,-13.943852691191609,-1405.0
t1521,8965.415944069313,0.0,-0.0,0.0,0.0,0.0,0.0,1511.8675827528423,-32.2835268221579,-10445.0,5951.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2983.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1438.132417247158,-14.1324172471579,-1424.0
t1522,8995.495339671827,0.0,-0.0,0.0,0.0,0.0,0.0,1507.8278849515862,-32.323224623413964,-10471.0,5959.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2991.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1442.1721150484138,-14.17211504841396,-1428.0
t1523,9010.515188572455,0.0,-0.0,0.0,0.0,0.0,0.0,1506.8179605012722,-32.33314907372798,-10485.0,5963.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2995.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1443.182039498728,-14.182039498727978,-1429.0
t1524,8934.336548466803,0.0,-0.0,0.0,0.0,0.0,0.0,1515.9072805540982,-32.243829020901835,-10418.0,5943.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2975.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1434.0927194459018,-14.09271944590184,-1420.0
t1525,8756.919721553615,0.0,-0.0,0.0,0.0,0.0,0.0,1537.1156940106928,-32.03541556430751,-10262.0,5898.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2930.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1412.8843059893074,-13.884305989307515,-1399.0
t1526,8626.602139143564,0.0,-0.0,0.0,0.0,0.0,0.0,1553.2744852157168,-31.876624359283277,-10148.0,5866.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2898.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1396.7255147842834,-13.725514784283272,-1383.0
t1527,8432.14561442912,0.0,-0.0,0.0,0.0,0.0,0.0,1576.5027475729391,-31.64836200206092,-9977.0,5818.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2850.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1373.497252427061,-13.497252427060918,-1360.0
t1528,8384.026521025355,0.0,-0.0,0.0,0.0,0.0,0.0,1582.5622942748232,-31.588815300176826,-9935.0,5806.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2838.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1367.437705725177,-13.437705725176826,-1354.0
t1529,8640.641836944824,0.0,-0.0,0.0,0.0,0.0,0.0,1551.2546363150886,-31.896473259911303,-10160.0,5870.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2902.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1398.7453636849114,-13.745363684911302,-1385.0
t1530,9421.507633603856,0.0,-0.0,0.0,0.0,0.0,0.0,1456.3217379855712,-32.82937158942875,-10845.0,6065.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3097.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1493.6782620144288,-14.678262014428748,-1479.0
t1531,10298.591768169797,0.0,-0.0,0.0,0.0,0.0,0.0,1350.2796707025998,-33.87143887240036,-11615.0,6285.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3317.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1599.7203292974004,-15.720329297400363,-1584.0
t1532,10120.155092355983,0.0,-0.0,0.0,0.0,0.0,0.0,1372.498008609508,-33.65310096549202,-11459.0,6240.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3272.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1577.501991390492,-15.501991390492023,-1562.0
t1533,9653.043553920814,0.0,-0.0,0.0,0.0,0.0,0.0,1429.053777827093,-33.09733174790716,-11049.0,6124.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3156.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1520.9462221729073,-14.946222172907163,-1506.0
t1534,8864.177757261778,0.0,-0.0,0.0,0.0,0.0,0.0,1523.9866761566104,-32.16443341838972,-10356.0,5926.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2958.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1426.0133238433896,-14.013323843389715,-1412.0
t1535,7823.716493583903,0.0,-0.0,0.0,0.0,0.0,0.0,1649.2173079955483,-30.93380157945181,-9442.0,5664.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2696.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1300.7826920044517,-12.782692004451809,-1288.0
t1536,6928.572812316074,0.0,-0.0,0.0,0.0,0.0,0.0,1758.289148629462,-29.861960945538147,-8657.0,5440.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2472.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1191.7108513705382,-11.710851370538146,-1180.0
t1537,6366.242935973997,0.0,-0.0,0.0,0.0,0.0,0.0,1825.954086800501,-29.19702277449912,-8163.0,5299.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2331.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1124.0459131994992,-11.045913199499118,-1113.0
t1538,6117.647468955158,0.0,-0.0,0.0,0.0,0.0,0.0,1856.2518203099214,-28.899289265078657,-7945.0,5237.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2269.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1093.7481796900788,-10.748179690078658,-1083.0
t1539,6023.429131048249,0.0,-0.0,0.0,0.0,0.0,0.0,1867.3609892633756,-28.790120311624488,-7862.0,5213.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2245.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1082.6390107366246,-10.639010736624488,-1072.0
t1540,6064.528375551389,0.0,-0.0,0.0,0.0,0.0,0.0,1862.3113670118057,-28.839742563194562,-7898.0,5224.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2256.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1087.6886329881945,-10.688632988194563,-1077.0
t1541,6368.242935973996,0.0,-0.0,0.0,0.0,0.0,0.0,1825.954086800501,-29.19702277449912,-8164.999999999999,5300.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2332.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1124.0459131994992,-11.045913199499118,-1113.0
t1542,7255.34691944057,0.0,-0.0,0.0,0.0,0.0,0.0,1718.9020950672154,-30.24901450778475,-8944.0,5523.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2555.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1231.0979049327848,-12.097904932784749,-1219.0
t1543,8606.562441342312,0.0,-0.0,0.0,0.0,0.0,0.0,1555.294334116345,-31.856775458655243,-10130.0,5861.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2893.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1394.7056658836552,-13.705665883655238,-1381.0
t1544,9323.269446796321,0.0,-0.0,0.0,0.0,0.0,0.0,1468.4408313893396,-32.71027818566056,-10759.0,6040.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3072.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1481.5591686106607,-14.559168610660564,-1467.0
t1545,9387.408389100718,0.0,-0.0,0.0,0.0,0.0,0.0,1461.3713602371415,-32.77974933785867,-10816.0,6057.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3089.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1488.6286397628587,-14.62863976285867,-1474.0
t1546,9257.110655591297,0.0,-0.0,0.0,0.0,0.0,0.0,1476.5202269918516,-32.63088258314844,-10701.0,6024.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3056.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1473.4797730081486,-14.47977300814844,-1459.0
t1547,9199.9717132869,0.0,-0.0,0.0,0.0,0.0,0.0,1483.5896981440499,-32.56141143095033,-10651.0,6010.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3042.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1466.4103018559501,-14.41030185595033,-1452.0
t1548,9103.733526479364,0.0,-0.0,0.0,0.0,0.0,0.0,1495.708791547818,-32.442318027182154,-10567.0,5986.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3018.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1454.2912084521822,-14.291208452182147,-1440.0
t1549,8886.217455063033,0.0,-0.0,0.0,0.0,0.0,0.0,1521.9668272559825,-32.18428231901775,-10376.0,5931.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2963.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1428.0331727440177,-14.033172744017746,-1414.0
t1550,8749.899872652986,0.0,-0.0,0.0,0.0,0.0,0.0,1538.1256184610068,-32.025491113993496,-10256.0,5897.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2929.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1411.8743815389935,-13.874381538993498,-1398.0
t1551,8555.443347938543,0.0,-0.0,0.0,0.0,0.0,0.0,1561.353880818229,-31.79722875677115,-10085.0,5848.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2880.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1388.6461191817712,-13.646119181771146,-1375.0
t1552,8409.105916627865,0.0,-0.0,0.0,0.0,0.0,0.0,1578.522596473567,-31.628513101432887,-9956.0,5812.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2844.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1371.477403526433,-13.477403526432886,-1358.0
t1553,8620.602139143564,0.0,-0.0,0.0,0.0,0.0,0.0,1553.2744852157168,-31.876624359283277,-10142.0,5864.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2896.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1396.7255147842834,-13.725514784283272,-1383.0
t1554,9275.150353392552,0.0,-0.0,0.0,0.0,0.0,0.0,1474.5003780912236,-32.650731483776475,-10717.0,6028.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3060.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1475.4996219087766,-14.49962190877647,-1461.0
t1555,10123.174941256611,0.0,-0.0,0.0,0.0,0.0,0.0,1371.4880841591942,-33.66302541580604,-11461.0,6241.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3273.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1578.511915840806,-15.511915840806038,-1563.0
t1556,9993.857358846564,0.0,-0.0,0.0,0.0,0.0,0.0,1387.6468753642184,-33.504234210781796,-11348.0,6209.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3241.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1562.3531246357818,-15.353124635781793,-1547.0
t1557,9551.80536711328,0.0,-0.0,0.0,0.0,0.0,0.0,1441.1728712308611,-32.97823834413898,-10960.0,6098.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-3130.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1508.827128769139,-14.827128769138978,-1494.0
t1558,8739.88002375236,0.0,-0.0,0.0,0.0,0.0,0.0,1539.1355429113207,-32.01556666367948,-10247.0,5894.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2926.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1410.8644570886795,-13.864457088679485,-1397.0
t1559,7648.299666670714,0.0,-0.0,0.0,0.0,0.0,0.0,1670.4257214521429,-30.72538812285749,-9288.0,5621.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2653.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1279.5742785478574,-12.574278547857485,-1267.0
t1560,6677.977345297234,0.0,-0.0,0.0,0.0,0.0,0.0,1788.5868821388826,-29.564227436117687,-8437.0,5377.151109575,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2409.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1161.4131178611176,-11.413117861117685,-1150.0
t1561,6077.548224452017,0.0,-0.0,0.0,0.0,0.0,0.0,1861.3014425614915,-28.84966701350858,-7910.0,5227.151109575001,0.0,-0.0,0.0,0.0,0.0,0.0,-2950.0,-18.151109575,-2259.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1088.6985574385087,-10.69855743850858,-1078.0
