BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t6919,15209.099999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15314.1
t6920,16384.2,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16489.2
t6921,16853.341401770573,39.958598229428745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16893.3
t6922,17182.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17182.4
t6923,17464.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17464.5
t6924,17563.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17563.300000000003
t6925,17671.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17671.1
t6926,17690.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17690.9
t6927,17752.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17752.2
t6928,17909.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17909.3
t6929,18130.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18130.9
t6930,18473.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18473.5
t6931,18601.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18601.5
t6932,18316.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18316.2
t6933,17648.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17648.1
t6934,16769.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16769.8
t6935,15621.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15621.400000000001
t6936,14303.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14303.1
t6937,13354.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13354.7
t6938,12922.899999999998,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12817.9
t6939,12612.5,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12507.5
t6940,12515.0,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12410.0
t6941,12693.699999999997,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12588.699999999999
t6942,13346.0,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13451.0
t6943,15087.3,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15192.3
t6944,16392.7,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16497.7
t6945,16987.54140177057,39.958598229428745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17027.5
t6946,17325.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17325.2
t6947,17431.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17431.9
t6948,17439.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17439.9
t6949,17385.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17385.1
t6950,17388.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17388.100000000002
t6951,17335.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17335.6
t6952,17335.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17335.0
t6953,17533.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17533.5
t6954,17892.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17892.6
t6955,18293.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18293.5
t6956,18161.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18161.600000000002
t6957,17588.900000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17588.9
t6958,16789.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16789.2
t6959,15666.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15666.5
t6960,14465.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14465.7
t6961,13596.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13596.1
t6962,13090.069681338846,0.0,-0.8696813388432929,0.0,0.0,0.0,0.0,0.0,0.0,-13089.2
t6963,12897.2,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12792.2
t6964,12794.5,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12689.5
t6965,12953.399999999998,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12848.4
t6966,13558.599999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13663.6
t6967,15249.599999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15354.6
t6968,16455.949998899418,57.05000110058309,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16513.0
t6969,16869.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16869.1
t6970,17041.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17041.5
t6971,17052.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17052.2
t6972,16868.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16868.7
t6973,16715.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16715.6
t6974,16666.500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16666.5
t6975,16660.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16660.7
t6976,16606.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16606.2
t6977,16706.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16706.0
t6978,17013.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17013.7
t6979,17444.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17444.8
t6980,17453.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17453.0
t6981,16980.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16980.3
t6982,16354.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16354.1
t6983,15456.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15456.0
t6984,14423.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14423.5
t6985,13580.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13580.1
t6986,13090.069681338846,0.0,-63.469681338845476,0.0,0.0,0.0,0.0,0.0,0.0,-13026.599999999999
t6987,12830.7,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12725.7
t6988,12680.7,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12575.7
t6989,12700.7,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12595.7
t6990,12994.105481173807,0.0,-78.40548117380388,0.0,0.0,0.0,0.0,0.0,0.0,-12915.7
t6991,13534.899999999998,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13639.9
t6992,14255.3,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14360.3
t6993,14790.3,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14895.3
t6994,14962.465936348188,71.03406365181155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15033.5
t6995,14929.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14929.7
t6996,14734.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14734.6
t6997,14526.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14526.1
t6998,14312.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14312.6
t6999,14217.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14217.5
t7000,14359.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14359.099999999999
t7001,14791.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14791.0
t7002,15310.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15310.699999999999
t7003,16054.800000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16054.8
t7004,16225.900000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16225.9
t7005,15943.900000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15943.9
t7006,15478.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15478.1
t7007,14792.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14792.0
t7008,14007.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14007.6
t7009,13295.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13295.2
t7010,12782.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12782.5
t7011,12502.069182161791,0.0,-40.76918216179056,0.0,0.0,0.0,0.0,0.0,0.0,-12461.3
t7012,12389.0,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12284.0
t7013,12389.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12284.8
t7014,12611.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12506.8
t7015,13090.069681338846,0.0,-101.06968133884402,0.0,0.0,0.0,0.0,0.0,0.0,-12989.0
t7016,13411.7,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13516.7
t7017,14051.2,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14156.2
t7018,14591.599999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14696.599999999999
t7019,14965.765936348187,71.03406365181155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15036.8
t7020,15244.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15244.6
t7021,15325.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15325.0
t7022,15391.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15391.1
t7023,15430.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15430.1
t7024,15547.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15547.1
t7025,15871.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15871.7
t7026,16255.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16255.0
t7027,16777.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16777.1
t7028,16801.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16801.8
t7029,16367.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16367.800000000001
t7030,15654.699999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15654.699999999999
t7031,14714.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14714.8
t7032,13712.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13712.4
t7033,13090.069681338846,0.0,-52.06968133884402,0.0,0.0,0.0,0.0,0.0,0.0,-13038.0
t7034,12718.968982203442,0.0,-89.76898220344512,0.0,0.0,0.0,0.0,0.0,0.0,-12629.199999999999
t7035,12513.2,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12408.2
t7036,12484.0,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12379.0
t7037,12741.2,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12636.2
t7038,13404.8,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13509.8
t7039,15128.099999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15233.1
t7040,16339.099999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16444.1
t7041,16690.965936348188,71.03406365181155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16762.0
t7042,16878.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16878.3
t7043,16814.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16814.0
t7044,16627.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16627.8
t7045,16452.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16452.0
t7046,16382.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16382.6
t7047,16351.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16351.9
t7048,16502.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16502.6
t7049,16834.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16834.9
t7050,17289.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17289.6
t7051,17908.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17908.1
t7052,17895.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17895.8
t7053,17270.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17270.1
t7054,16430.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16430.7
t7055,15251.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15251.599999999999
t7056,14101.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14101.6
t7057,13292.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13292.6
t7058,12887.099999999999,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12782.1
t7059,12603.3,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12498.3
t7060,12507.5,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12402.5
t7061,12663.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12558.8
t7062,13267.2,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13372.2
t7063,14969.5,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15074.5
t7064,16272.5,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16377.5
t7065,16809.141401770572,39.958598229428745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16849.1
t7066,17256.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17256.0
t7067,17461.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17461.2
t7068,17550.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17550.100000000002
t7069,17527.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17527.9
t7070,17527.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17527.7
t7071,17486.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17486.6
t7072,17544.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17544.6
t7073,17820.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17820.8
t7074,18119.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18119.3
t7075,18364.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18364.2
t7076,18094.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18094.4
t7077,17498.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17498.1
t7078,16605.400000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16605.4
t7079,15383.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15383.2
t7080,14233.699999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14233.699999999999
t7081,13503.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13503.5
t7082,13090.069681338846,0.0,-65.46968133884548,0.0,0.0,0.0,0.0,0.0,0.0,-13024.6
t7083,12786.0,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12681.0
t7084,12657.099999999999,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12552.1
t7085,12837.399999999998,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12732.4
t7086,13436.2,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13541.2
t7087,15078.0,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15183.0
t7088,16319.0,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16424.0
t7089,16525.806292138088,6.59370786191462,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16532.4
t7090,16657.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16657.7
t7091,16589.100000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16589.1
t7092,16486.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16486.2
t7093,16448.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16448.4
t7094,16483.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16483.9
t7095,16451.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16451.6
t7096,16555.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16555.1
t7097,16884.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16884.0
t7098,17331.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17331.7
t7099,17897.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17897.7
t7100,17909.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17909.3
t7101,17386.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17386.2
t7102,16544.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16544.7
t7103,15384.900000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15384.9
t7104,14202.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14202.7
t7105,13392.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13392.099999999999
t7106,13015.599999999999,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12910.599999999999
t7107,12765.099999999999,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12660.1
t7108,12679.0,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12574.0
t7109,12877.0,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12772.0
t7110,13589.0,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13694.0
t7111,15366.899999999998,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15471.9
t7112,16545.4,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16650.4
t7113,16938.841401770573,39.958598229428745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16978.8
t7114,16908.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16908.7
t7115,16780.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16780.8
t7116,16719.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16719.1
t7117,16660.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16660.9
t7118,16669.400000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16669.4
t7119,16629.800000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16629.8
t7120,16744.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16744.9
t7121,17054.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17054.3
t7122,17413.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17413.6
t7123,17888.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17888.9
t7124,17813.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17813.9
t7125,17304.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17304.899999999998
t7126,16448.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16448.8
t7127,15291.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15291.3
t7128,14181.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14181.6
t7129,13374.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13374.9
t7130,12983.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12878.8
t7131,12718.3,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12613.3
t7132,12619.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12514.8
t7133,12800.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12695.8
t7134,13466.3,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13571.3
t7135,15160.599999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15265.6
t7136,16405.000000000004,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16510.0
t7137,16956.941401770575,39.958598229428745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16996.9
t7138,17124.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17124.0
t7139,17157.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17157.2
t7140,17072.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17072.2
t7141,16942.900000000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16942.9
t7142,16965.000000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16965.0
t7143,16880.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16880.6
t7144,16955.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16955.2
t7145,17136.200000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17136.2
t7146,17343.600000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17343.6
t7147,17684.9,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17684.899999999998
t7148,17411.600000000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17411.600000000002
t7149,16956.700000000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16956.7
t7150,16246.300000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16246.3
t7151,15301.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15301.4
t7152,14315.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14315.400000000001
t7153,13509.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13509.7
t7154,13042.932568697233,0.0,-36.832568697232496,0.0,0.0,0.0,0.0,0.0,0.0,-13006.1
t7155,12745.899999999998,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12640.9
t7156,12563.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12458.8
t7157,12562.099999999999,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12457.1
t7158,12822.599999999999,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12717.6
t7159,13248.7,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13353.7
t7160,13985.599999999999,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14090.6
t7161,14578.8,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14683.8
t7162,14904.265936348187,71.03406365181155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14975.3
t7163,15045.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15045.599999999999
t7164,14984.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14984.2
t7165,14771.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14771.5
t7166,14657.400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14657.400000000001
t7167,14618.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14618.9
t7168,14768.099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14768.1
t7169,15100.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15100.7
t7170,15597.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15597.0
t7171,16331.599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16331.599999999999
t7172,16275.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16275.800000000001
t7173,15929.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15929.4
t7174,15421.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15421.9
t7175,14698.399999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14698.4
t7176,13894.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13894.8
t7177,13214.899999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13214.9
t7178,12804.5,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12699.5
t7179,12505.2,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12400.2
t7180,12213.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12213.2
t7181,12294.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12189.8
t7182,12434.698252925667,0.0,-36.99825292566885,0.0,0.0,0.0,0.0,0.0,0.0,-12397.7
t7183,12960.8,0.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,-12855.8
t7184,13388.3,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13493.3
t7185,14208.399999999998,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14313.4
t7186,15073.0,105.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15178.0
t7187,15768.065936348186,71.03406365181155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15839.1
t7188,16227.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16227.3
t7189,16440.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16440.1
t7190,16513.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16513.7
t7191,16403.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16403.8
t7192,16351.199999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16351.199999999999
t7193,16537.6,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16537.6
t7194,16810.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16810.0
t7195,17314.7,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17314.7
t7196,17099.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17099.2
