Resource,Battery_NY_Existing,Battery_NY_New,Hydro_NY,PumpedHydro_NY,Total
t7713,0.0,0.0,9095.546310998958,1344.4341463414635,10439.980457340422
t7714,0.0,0.0,8935.20221794756,1344.4341463414635,10279.636364289025
t7715,0.0,0.0,8271.954297215856,1754.937974021771,10026.892271237626
t7716,33.8859632014539,0.0,8066.543489125761,1699.3721203632344,9799.801572690449
t7717,130.47240881617336,0.0,7850.165249732899,1643.806266704698,9624.44392525377
t7718,227.02021985264687,0.0,7555.598155093518,1677.8292682926826,9460.447643238847
t7719,323.52941176470586,0.0,7368.219915700655,1622.263414634146,9314.012742099507
t7720,420.0,0.0,7114.564765777153,1566.6975609756096,9101.262326752763
t7721,315.253998922396,0.0,6451.316845045449,1511.131707317073,8277.702551284918
t7722,200.9974625402184,0.0,5788.068924313744,1455.5658536585365,7444.632240512499
t7723,86.78662877259364,0.0,5124.821003582039,1400.0,6611.607632354633
t7724,0.0,0.0,4461.573082850335,1344.4341463414635,5806.007229191799
t7725,0.0,0.0,3647.2961723196913,1344.4341463414635,4991.730318661155
t7726,0.0,0.0,2405.496172319692,1344.4341463414635,3749.9303186611555
t7727,0.0,0.0,1289.3999999999978,1276.930318661156,2566.330318661154
t7728,0.0,0.0,1136.8999999999978,576.930318661156,1713.8303186611538
t7729,0.0,0.0,0.0,1276.930318661156,1276.930318661156
t7730,0.0,0.0,0.0,982.5303186611545,982.5303186611545
t7731,0.0,0.0,253.53031866115452,700.0,953.5303186611545
t7732,0.0,0.0,1230.8303186611538,0.0,1230.8303186611538
t7733,0.0,0.0,1443.1303186611567,700.0,2143.1303186611567
t7734,0.0,0.0,4058.518228972406,0.0,4058.518228972406
t7735,0.0,0.0,4559.839989579545,644.4341463414635,5204.274135921009
t7736,0.0,0.0,4660.895896528146,1344.4341463414635,6005.330042869609
t7737,0.0,0.0,5089.851803476749,1344.4341463414635,6434.285949818213
t7738,0.0,0.0,5388.007710425353,1344.4341463414635,6732.441856766816
t7739,0.0,0.0,5555.997763715417,1400.0,6955.997763715417
t7740,0.0,0.0,5897.119524322555,1344.4341463414635,7241.553670664018
t7741,0.0,0.0,6273.575431271158,1344.4341463414635,7618.009577612622
t7742,0.0,0.0,6678.431338219759,1344.4341463414635,8022.865484561222
t7743,35.264745320871484,0.0,6984.056000254372,1344.4341463414635,8363.754891916706
t7744,131.85063942274314,0.0,6872.884027566205,1469.9620259782305,8474.69669296718
t7745,228.39789916697404,0.0,6209.6361068345,1455.5658536585365,7893.599859660011
t7746,114.17610522469856,0.0,5546.388186102796,1400.0,7060.564291327494
t7747,0.0,0.0,4883.140265371091,1344.4341463414635,6227.574411712554
t7748,0.0,0.0,4273.596172319694,1344.4341463414635,5618.030318661158
t7749,0.0,0.0,4099.596172319691,644.4341463414635,4744.0303186611545
t7750,0.0,0.0,2823.1303186611567,700.0,3523.1303186611567
t7751,0.0,0.0,2410.7303186611553,0.0,2410.7303186611553
t7752,0.0,0.0,905.3303186611538,700.0,1605.3303186611538
t7753,0.0,0.0,1163.0303186611545,0.0,1163.0303186611545
t7754,0.0,0.0,897.8303186611538,0.0,897.8303186611538
t7755,0.0,0.0,111.53031866115452,700.0,811.5303186611545
t7756,0.0,0.0,386.39617231968987,644.4341463414635,1030.8303186611533
t7757,0.0,0.0,735.7280054778275,1344.4341463414635,2080.162151819291
t7758,0.0,0.0,4392.583912426432,866.6975609756096,5259.281473402041
t7759,0.0,0.0,5702.70567303357,1511.131707317073,7213.837380350643
t7760,0.0,0.0,6533.627433640707,1455.5658536585365,7989.193287299244
t7761,0.0,0.0,6895.349194247847,1400.0,8295.349194247847
t7762,0.0,0.0,7011.670954854985,1344.4341463414635,8356.105101196448
t7763,0.0,0.0,6945.561008145052,1400.0,8345.561008145052
t7764,0.0,0.0,6983.482768752189,1344.4341463414635,8327.916915093652
t7765,0.0,0.0,6630.181527771345,1748.9912942709102,8379.172822042256
t7766,23.114823364400344,0.0,6811.278480373701,1693.4254406123737,8527.818744350476
t7767,119.7055774350546,0.0,7016.700240980838,1637.8595869538372,8774.26540536973
t7768,216.2576952040806,0.0,7072.322001587976,1582.2937332953006,8870.873430087358
t7769,312.771192125999,0.0,6409.074080856271,1566.6975609756096,8288.54283395788
t7770,198.51564886653995,0.0,5745.826160124567,1511.131707317073,7455.47351630818
t7771,84.30580782438466,0.0,5082.578239392862,1455.5658536585365,6622.449900875783
t7772,0.0,0.0,4419.330318661157,1400.0,5819.330318661157
t7773,0.0,0.0,3596.196172319693,1344.4341463414635,4940.630318661157
t7774,0.0,0.0,3088.496172319692,644.4341463414635,3732.9303186611555
t7775,0.0,0.0,1933.2303186611553,700.0,2633.2303186611553
t7776,0.0,0.0,1836.5303186611545,0.0,1836.5303186611545
t7777,0.0,0.0,1384.930318661156,0.0,1384.930318661156
t7778,0.0,0.0,414.23031866115525,700.0,1114.2303186611553
t7779,0.0,0.0,0.0,1045.930318661156,1045.930318661156
t7780,0.0,0.0,652.6961723196928,644.4341463414635,1297.1303186611563
t7781,0.0,0.0,888.996172319692,1344.4341463414635,2233.4303186611555
t7782,0.0,0.0,3246.5961723196906,644.4341463414635,3891.030318661154
t7783,0.0,0.0,3552.296172319692,1344.4341463414635,4896.730318661155
t7784,0.0,0.0,4260.752079268294,1020.4782393928608,5281.230318661155
t7785,0.0,0.0,4531.052079268294,320.4782393928608,4851.5303186611545
t7786,0.0,0.0,3734.8520792682984,1020.4782393928608,4755.330318661159
t7787,0.0,0.0,4272.452079268296,320.4782393928608,4592.930318661157
t7788,0.0,0.0,3450.3520792682975,1187.1758003684704,4637.5278796367675
t7789,0.0,0.0,3764.7989139066312,1511.131707317073,5275.930621223704
t7790,0.0,0.0,4913.920674513769,1455.5658536585365,6369.486528172305
t7791,11.128671050358491,0.0,5879.646053544431,1400.0,7290.774724594789
t7792,107.72421958193836,0.0,6419.567814151568,1344.4341463414635,7871.726180074969
t7793,204.2811298941056,0.0,5975.0920137831,1455.5658536585365,7634.938997335743
t7794,90.06898265953927,0.0,5311.844093051395,1400.0,6801.913075710934
t7795,0.0,0.0,4648.596172319691,1344.4341463414635,5993.0303186611545
t7796,0.0,0.0,4094.8620259782274,1344.4341463414635,5439.296172319691
t7797,0.0,0.0,3029.6303186611567,1400.0,4429.630318661157
t7798,0.0,0.0,2551.330318661154,700.0,3251.330318661154
t7799,0.0,0.0,2178.2303186611553,0.0,2178.2303186611553
t7800,0.0,0.0,1253.0,51.030318661154524,1304.0303186611545
t7801,0.0,0.0,0.0,751.0303186611545,751.0303186611545
t7802,0.0,0.0,0.0,451.0303186611545,451.0303186611545
t7803,0.0,0.0,0.0,339.63031866115307,339.63031866115307
t7804,0.0,0.0,536.0303186611545,0.0,536.0303186611545
t7805,0.0,0.0,1467.8303186611538,0.0,1467.8303186611538
t7806,0.0,0.0,3836.4694031136314,0.0,3836.4694031136314
t7807,0.0,0.0,4997.691163720771,0.0,4997.691163720771
t7808,0.0,0.0,4984.412924327911,1204.4341463414635,6188.847070669375
t7809,0.0,0.0,5156.034684935049,1848.868292682927,7004.902977617976
t7810,0.0,0.0,5688.966201639751,1900.0926829268287,7589.058884566579
t7811,0.0,0.0,6022.887962246888,1844.5268292682922,7867.41479151518
t7812,0.0,0.0,6195.009722854025,1788.9609756097557,7983.970698463781
t7813,0.0,0.0,6316.431483461162,1733.3951219512192,8049.8266054123815
t7814,0.0,0.0,6370.653244068302,1677.8292682926826,8048.482512360984
t7815,0.0,0.0,6489.475004675441,1622.263414634146,8111.738419309587
t7816,80.9529765039431,0.0,6441.204399517425,1566.6975609756096,8088.854936996979
t7817,177.52059531334154,0.0,5894.426160124565,1511.131707317073,7583.07846275498
t7818,63.319152292607534,0.0,5231.178239392861,1455.5658536585365,6750.063245344005
t7819,0.0,0.0,4567.930318661156,1400.0,5967.930318661156
t7820,0.0,0.0,4260.752079268294,1171.2782393928646,5432.030318661159
t7821,0.0,0.0,4102.462025978231,588.868292682927,4691.330318661158
t7822,0.0,0.0,2400.56202597823,1344.4341463414635,3744.9961723196934
t7823,0.0,0.0,1322.7303186611553,1400.0,2722.7303186611553
t7824,0.0,0.0,635.6961723196928,1344.4341463414635,1980.1303186611563
t7825,0.0,0.0,832.1961723196928,644.4341463414635,1476.6303186611563
t7826,0.0,0.0,0.0,1184.6303186611567,1184.6303186611567
t7827,0.0,0.0,0.0,1041.430318661156,1041.430318661156
t7828,0.0,0.0,793.7000000000007,341.430318661156,1135.1303186611567
t7829,0.0,0.0,1552.2303186611553,0.0,1552.2303186611553
t7830,0.0,0.0,2283.330318661154,0.0,2283.330318661154
t7831,0.0,0.0,2934.930318661156,0.0,2934.930318661156
t7832,0.0,0.0,2728.696172319693,644.4341463414635,3373.1303186611563
t7833,0.0,0.0,2221.696172319693,1344.4341463414635,3566.1303186611563
t7834,0.0,0.0,2185.2961723196913,1344.4341463414635,3529.730318661155
t7835,0.0,0.0,2704.2961723196913,644.4341463414635,3348.730318661155
t7836,0.0,0.0,3186.0303186611545,0.0,3186.0303186611545
t7837,0.0,0.0,2483.830318661154,700.0,3183.830318661154
t7838,0.0,0.0,2012.496172319692,1344.4341463414635,3356.9303186611555
t7839,0.0,0.0,3089.8961723196935,644.4341463414635,3734.330318661157
t7840,0.0,0.0,4260.752079268294,1344.4341463414635,5605.1862256097575
t7841,0.0,0.0,5285.007986216897,644.4341463414635,5929.442132558361
t7842,0.0,0.0,4877.163893165501,331.36642549565295,5208.530318661154
t7843,0.0,0.0,3858.4638931655045,1031.366425495653,4889.830318661157
t7844,0.0,0.0,3738.0303186611545,700.0,4438.0303186611545
t7845,0.0,0.0,3818.3303186611574,0.0,3818.3303186611574
t7846,0.0,0.0,2311.330318661154,700.0,3011.330318661154
t7847,0.0,0.0,2153.6303186611567,0.0,2153.6303186611567
t7848,0.0,0.0,1490.3303186611538,0.0,1490.3303186611538
t7849,0.0,0.0,280.430318661156,700.0,980.430318661156
t7850,0.0,0.0,657.0303186611545,0.0,657.0303186611545
t7851,0.0,0.0,0.0,485.33031866115743,485.33031866115743
t7852,0.0,0.0,0.0,482.8303186611538,482.8303186611538
t7853,0.0,0.0,768.6303186611567,0.0,768.6303186611567
t7854,0.0,0.0,1242.3303186611538,0.0,1242.3303186611538
t7855,0.0,0.0,1809.7303186611553,0.0,1809.7303186611553
t7856,0.0,0.0,1918.1303186611567,700.0,2618.1303186611567
t7857,0.0,0.0,3364.8303186611574,0.0,3364.8303186611574
t7858,0.0,0.0,3824.0303186611545,0.0,3824.0303186611545
t7859,0.0,0.0,3428.8085580540182,700.0,4128.808558054018
t7860,0.0,0.0,4264.430318661156,0.0,4264.430318661156
t7861,0.0,0.0,3584.3961723196935,644.4341463414635,4228.830318661157
t7862,0.0,0.0,2912.5961723196906,1344.4341463414635,4257.0303186611545
t7863,0.0,0.0,3790.4961723196925,644.4341463414635,4434.930318661156
t7864,0.0,0.0,4260.752079268294,1344.4341463414635,5605.1862256097575
t7865,0.0,0.0,4757.507986216897,1310.1664254956604,6067.674411712557
t7866,0.0,0.0,4456.296172319695,1344.4341463414635,5800.730318661159
t7867,0.0,0.0,4260.752079268294,1207.9782393928617,5468.730318661156
t7868,0.0,0.0,3620.996172319692,1344.4341463414635,4965.430318661156
t7869,0.0,0.0,2910.2620259782307,1344.4341463414635,4254.696172319695
t7870,0.0,0.0,1772.6303186611567,1400.0,3172.6303186611567
t7871,0.0,0.0,1464.7303186611553,700.0,2164.7303186611553
t7872,0.0,0.0,41.39617231968987,1344.4341463414635,1385.8303186611533
t7873,0.0,0.0,279.89617231968987,644.4341463414635,924.3303186611533
t7874,0.0,0.0,0.0,682.8303186611538,682.8303186611538
t7875,0.0,0.0,659.3303186611538,0.0,659.3303186611538
t7876,0.0,0.0,939.0303186611545,0.0,939.0303186611545
t7877,0.0,0.0,1877.5303186611545,0.0,1877.5303186611545
t7878,0.0,0.0,3607.5303186611545,0.0,3607.5303186611545
t7879,0.0,0.0,3986.1303186611567,700.0,4686.130318661157
t7880,0.0,0.0,3595.8961723196935,1344.4341463414635,4940.330318661157
t7881,0.0,0.0,4260.752079268294,689.0782393928639,4949.830318661158
t7882,0.0,0.0,4260.752079268294,608.5782393928639,4869.330318661158
t7883,0.0,0.0,4071.8060733032216,605.6242453579343,4677.430318661156
t7884,0.0,0.0,4260.752079268294,1305.6242453579343,5566.376324626229
t7885,0.0,0.0,5270.298085233366,605.6242453579343,5875.9223305913
t7886,0.0,0.0,5550.144091198432,422.1707317073174,5972.31482290575
t7887,0.0,0.0,5508.836583512893,1344.4341463414635,6853.270729854357
t7888,21.642702205137745,0.0,5966.2043995174245,1566.6975609756096,7554.544662698172
t7889,118.2340451242557,0.0,5888.526160124564,1511.131707317073,7517.891912565892
t7890,4.056316723597321,0.0,5225.278239392859,1455.5658536585365,6684.900409774993
t7891,0.0,0.0,4562.0303186611545,1400.0,5962.0303186611545
t7892,0.0,0.0,4260.752079268294,1111.0782393928603,5371.830318661155
t7893,0.0,0.0,4145.252079268297,411.07823939286027,4556.330318661157
t7894,0.0,0.0,2668.1303186611567,700.0,3368.1303186611567
t7895,0.0,0.0,2224.930318661156,0.0,2224.930318661156
t7896,0.0,0.0,1441.7303186611553,0.0,1441.7303186611553
t7897,0.0,0.0,949.0303186611545,0.0,949.0303186611545
t7898,0.0,0.0,676.2303186611553,0.0,676.2303186611553
t7899,0.0,0.0,639.930318661156,0.0,639.930318661156
t7900,0.0,0.0,870.6303186611567,0.0,870.6303186611567
t7901,0.0,0.0,1805.8303186611538,0.0,1805.8303186611538
t7902,0.0,0.0,4260.752079268294,0.0,4260.752079268294
t7903,0.0,0.0,5016.873839875432,0.0,5016.873839875432
t7904,0.0,0.0,4695.395600482571,43.93471817858517,4739.3303186611565
t7905,0.0,0.0,4260.752079268294,274.67823939286245,4535.430318661157
t7906,0.0,0.0,3324.852079268292,1030.244093051399,4355.096172319691
t7907,0.0,0.0,2780.7303186611553,1400.0,4180.730318661155
t7908,0.0,0.0,3338.3303186611574,700.0,4038.3303186611574
t7909,0.0,0.0,3991.7303186611553,0.0,3991.7303186611553
t7910,0.0,0.0,4068.830318661154,0.0,4068.830318661154
t7911,0.0,0.0,3670.7303186611553,745.8322791541918,4416.5625978153475
t7912,0.0,0.0,4260.752079268294,1390.2664254956553,5651.01850476395
t7913,0.0,0.0,4659.908558054017,1455.5658536585365,6115.474411712554
t7914,0.0,0.0,4384.230318661155,1400.0,5784.230318661155
t7915,0.0,0.0,4182.562025978228,1344.4341463414635,5526.996172319692
t7916,0.0,0.0,3618.6303186611567,1400.0,5018.630318661157
t7917,0.0,0.0,3481.0999999999985,736.6303186611567,4217.730318661155
t7918,0.0,0.0,3113.899999999998,36.63031866115671,3150.5303186611545
t7919,0.0,0.0,1352.0,736.6303186611567,2088.6303186611567
t7920,0.0,0.0,1199.699999999997,36.63031866115671,1236.3303186611538
t7921,0.0,0.0,0.0,736.6303186611567,736.6303186611567
t7922,0.0,0.0,0.0,486.930318661156,486.930318661156
t7923,0.0,0.0,406.23031866115525,0.0,406.23031866115525
t7924,0.0,0.0,598.5303186611545,0.0,598.5303186611545
t7925,0.0,0.0,1373.8303186611538,0.0,1373.8303186611538
t7926,0.0,0.0,2120.930318661156,700.0,2820.930318661156
t7927,0.0,0.0,2719.496172319692,1344.4341463414635,4063.9303186611555
t7928,0.0,0.0,3437.562025978228,1344.4341463414635,4781.996172319692
t7929,0.0,0.0,4038.552651105412,1400.0,5438.552651105412
t7930,0.0,0.0,4662.274411712552,700.0,5362.274411712552
t7931,0.0,0.0,4527.496172319692,644.4341463414635,5171.930318661156
t7932,0.0,0.0,3722.0961723196906,1344.4341463414635,5066.5303186611545
t7933,0.0,0.0,4260.752079268294,746.0782393928594,5006.830318661154
t7934,0.0,0.0,3679.8620259782283,1344.4341463414635,5024.296172319691
t7935,0.0,0.0,4260.752079268294,1400.0,5660.752079268294
t7936,0.0,0.0,4876.473839875434,1224.9446648885187,6101.418504763953
t7937,0.0,0.0,4803.940265371092,1344.4341463414635,6148.374411712555
t7938,0.0,0.0,4331.430318661156,1400.0,5731.430318661156
t7939,0.0,0.0,4260.752079268294,1344.4341463414635,5605.1862256097575
t7940,0.0,0.0,3897.0303186611545,700.0,4597.0303186611545
t7941,0.0,0.0,3830.5303186611545,0.0,3830.5303186611545
t7942,0.0,0.0,2145.2303186611553,700.0,2845.2303186611553
t7943,0.0,0.0,494.89617231968987,1344.4341463414635,1839.3303186611533
t7944,0.0,0.0,0.0,1030.430318661156,1030.430318661156
t7945,0.0,0.0,0.0,454.73031866115525,454.73031866115525
t7946,0.0,0.0,117.33031866115743,0.0,117.33031866115743
t7947,0.0,0.0,0.0,0.0,0.0
t7948,46.34010683173619,0.0,13.230318661155252,0.0,59.570425492891445
t7949,46.3215707890035,0.0,352.3303186611538,0.0,398.6518894501573
t7950,46.3030421606879,0.0,967.3303186611538,0.0,1013.6333608218417
t7951,46.28452094382363,0.0,1617.5303186611545,0.0,1663.8148396049783
t7952,46.2660071354461,0.0,1773.5303186611545,700.0,2519.7963257966007
t7953,46.247500732591924,0.0,2524.0961723196906,644.4341463414635,3214.777819393746
t7954,46.22900173229889,0.0,2301.2961723196913,1344.4341463414635,3691.9593203934537
t7955,46.21051013160597,0.0,2754.06202597823,1344.4341463414635,4144.7066824512995
t7956,46.19202592755333,0.0,2725.2303186611553,1400.0,4171.422344588709
t7957,46.17354911718231,0.0,3187.1303186611567,700.0,3933.303867778339
t7958,46.15507969753544,0.0,3515.430318661156,0.0,3561.5853983586912
t7959,46.13661766565643,0.0,3244.7303186611553,0.0,3290.866936326812
t7960,46.11816301859017,0.0,2753.5303186611545,700.0,3499.6484816797447
t7961,46.09971575338273,0.0,3617.3303186611574,0.0,3663.4300344145404
t7962,46.08127586708138,0.0,2689.2303186611553,755.5658536585365,3490.877448186773
t7963,46.06284335673455,0.0,1834.7303186611553,1400.0,3280.7931620178897
t7964,46.04441821939186,0.0,2440.930318661156,700.0,3186.974736880548
t7965,46.0260004521041,0.0,2901.430318661156,0.0,2947.45631911326
t7966,46.00759005192326,0.0,2436.7303186611553,0.0,2482.7379087130785
t7967,45.989187015902495,0.0,1820.8303186611538,0.0,1866.8195056770562
t7968,45.97079134109614,0.0,1311.6303186611567,0.0,1357.6011100022529
t7969,45.9524030245597,0.0,208.6303186611567,700.0,954.5827216857165
t7970,45.93402206334988,0.0,0.0,720.6303186611567,766.5643407245066
t7971,45.91564845452454,0.0,0.0,656.7303186611553,702.6459671156798
t7972,45.897282195142736,0.0,0.0,894.596172319691,940.4934545148337
t7973,45.87892328226468,0.0,18.730318661155252,1400.0,1464.6092419434199
t7974,45.860571712951774,0.0,934.996172319692,1344.4341463414635,2325.290890374107
t7975,45.842227484266594,0.0,1672.8961723196899,1344.4341463414635,3063.17254614542
t7976,45.82389059327289,0.0,2292.3961723196935,1344.4341463414635,3682.65420925443
t7977,45.80556103703559,0.0,2607.7961723196913,1344.4341463414635,3998.0358796981905
t7978,45.78723881262078,0.0,2773.2961723196913,1344.4341463414635,4163.517557473775
t7979,45.768923917095734,0.0,3575.3961723196935,644.4341463414635,4265.599242578253
t7980,45.7506163475289,0.0,3434.496172319692,644.4341463414635,4124.680935008684
t7981,45.73231610098989,0.0,2671.496172319692,1344.4341463414635,4061.6626347621454
t7982,45.714023174549496,0.0,2778.2961723196913,1344.4341463414635,4168.444341835704
t7983,45.69573756527968,0.0,4260.752079268294,644.4341463414635,4950.8819631750375
t7984,45.67745927025357,0.0,4697.507986216897,1211.610518547056,5954.795964034206
t7985,45.65918828654547,0.0,4760.408558054017,1455.5658536585365,6261.633599999099
t7986,45.64092461123086,0.0,4419.630318661157,1400.0,5865.271243272387
t7987,45.622668241386364,0.0,4260.752079268294,1279.744093051399,5586.118840561079
t7988,45.60441917408981,0.0,3678.3303186611574,1400.0,5123.934737835247
t7989,45.58617740642018,0.0,3778.0303186611545,700.0,4523.616496067574
t7990,45.56794293545761,0.0,3678.430318661156,0.0,3723.9982615966137
t7991,45.549715758283426,0.0,2769.930318661156,0.0,2815.4800344194396
t7992,45.53149587198011,0.0,1260.130318661153,700.0,2005.661814533133
t7993,45.51328327363132,0.0,1482.5303186611545,0.0,1528.0436019347858
t7994,45.49507796032187,0.0,496.73031866115525,700.0,1242.225396621477
t7995,45.476879929137745,0.0,0.0,1059.8303186611538,1105.3071985902916
t7996,45.45868917716609,0.0,0.0,1164.3303186611574,1209.7890078383234
t7997,45.440505701495226,0.0,189.5961723196906,1344.4341463414635,1579.4708243626492
t7998,45.422329499214634,0.0,833.7961723196913,1344.4341463414635,2223.6526481603696
t7999,45.40416056741495,0.0,1500.1620259782285,1344.4341463414635,2890.000332887107
t8000,45.38599890318798,0.0,1917.3303186611538,1400.0,3362.716317564342
t8001,45.367844503626706,0.0,2847.8303186611574,700.0,3593.198163164784
t8002,45.34969736582526,0.0,2212.8961723196935,1344.4341463414635,3602.6800160269822
t8003,45.33155748687893,0.0,2876.0961723196906,644.4341463414635,3565.861876148033
t8004,45.31342486388418,0.0,2095.562025978228,1344.4341463414635,3485.309597183576
t8005,45.29529949393863,0.0,1911.1303186611567,1400.0,3356.4256181550954
t8006,45.27718137414106,0.0,2786.6303186611567,755.5658536585365,3587.4733536938343
t8007,45.2590705015914,0.0,2744.6650368397377,1400.0,4189.924107341329
t8008,45.24096687339077,0.0,4457.386797446878,811.131707317073,5313.759471637341
t8009,45.22287048664141,0.0,4492.508558054015,1455.5658536585365,5993.297282199193
t8010,45.20478133844676,0.0,4374.0303186611545,1400.0,5819.2350999996015
t8011,45.18669942591138,0.0,4260.752079268294,1323.278239392861,5629.217018087067
t8012,45.16862474614101,0.0,4022.0520792682937,1247.6782393928615,5314.898943407296
t8013,45.15055729624256,0.0,4260.752079268294,547.6782393928615,4853.580875957398
t8014,45.13249707332407,0.0,4076.1303186611567,0.0,4121.262815734481
t8015,45.11444407449474,0.0,3266.330318661154,0.0,3311.4447627356485
t8016,45.09639829686495,0.0,2520.2303186611553,0.0,2565.3267169580204
t8017,45.0783597375462,0.0,1999.1303186611567,0.0,2044.208678398703
t8018,45.06032839365118,0.0,1012.2546302268529,662.8756884343036,1720.1906470548076
t8019,45.042304262293726,0.0,174.45463022685362,1362.8756884343036,1582.372622923451
t8020,45.02428734058881,0.0,184.1546302268507,1362.8756884343036,1592.0546060017432
t8021,45.00627762565258,0.0,1187.5546302268522,662.8756884343036,1895.4365962868083
t8022,44.988275114602324,0.0,2354.3784599088976,0.35185875225761265,2399.7185937757577
t8023,44.97027980455648,0.0,2205.178459908897,700.3518587522576,2950.500598465711
t8024,44.95229169263466,0.0,4480.874936073957,0.35185875225761265,4526.179086518849
t8025,44.934310775957606,0.0,5312.171412239015,700.3518587522576,6057.45758176723
t8026,44.916337051647226,0.0,6091.267888404072,1362.8756884343036,7499.059913890023
t8027,44.89837051682657,0.0,6798.639071498754,1515.9248111867273,8359.462253202308
t8028,44.88041116861984,0.0,7232.883688911549,1478.8004996210311,8756.5645997012
t8029,77.00412903975491,0.0,7287.791708459566,1441.6761880553347,8806.472025554654
t8030,173.57332738813903,0.0,6844.666644533523,1585.621557828482,8603.861529750144
t8031,270.1038980571838,0.0,6536.981071079377,1548.4972462627857,8355.582215399347
t8032,366.595856497961,0.0,6253.3751917781265,1511.3729346970892,8131.343982973177
t8033,252.31878337275316,0.0,5810.250127852084,1474.2486231313928,7536.817534356231
t8034,138.08742107679538,0.0,5367.125063926042,1437.1243115656964,6942.336796568533
t8035,23.90175132575598,0.0,4923.999999999999,1400.0,6347.901751325755
t8036,0.0,0.0,4480.874936073957,1362.8756884343036,5843.75062450826
t8037,0.0,0.0,3803.6789417925484,1362.8756884343036,5166.554630226852
t8038,0.0,0.0,2680.1303186611567,1400.0,4080.1303186611567
t8039,0.0,0.0,2317.830318661154,700.0,3017.830318661154
t8040,0.0,0.0,2302.3303186611574,0.0,2302.3303186611574
t8041,0.0,0.0,1139.5303186611545,700.0,1839.5303186611545
t8042,0.0,0.0,904.0303186611545,737.1243115656964,1641.154630226851
t8043,0.0,0.0,140.93031866115598,1400.0,1540.930318661156
t8044,0.0,0.0,1610.6095388404392,1362.8756884343036,2973.485227274743
t8045,33.8859632014539,0.0,5598.9729644246145,1400.0,7032.858927626068
t8046,130.47240881617336,0.0,8756.317581837417,1362.8756884343036,10249.665679087893
t8047,227.02021985264687,0.0,10385.237887684521,1362.8756884343036,11975.133795971473
t8048,323.52941176470586,0.0,10606.511824516416,1595.922057449513,12525.963293730634
t8049,420.0,0.0,10163.386760590372,1808.3674272226606,12391.754187813032
t8050,305.7015652173913,0.0,9720.261696664329,1771.2431156569642,11797.206377538683
t8051,191.44884980869568,0.0,9277.136632738286,1734.1188040912677,11202.704286638249
t8052,77.24183548616352,0.0,8834.011568812242,1696.9944925255713,10608.247896823977
t8053,17.64295702321309,0.0,8390.886504886199,1659.870180959875,10068.399642869288
t8054,17.635899840403805,0.0,7947.7614409601565,1622.7458693941785,9588.14321019474
t8055,17.628845480467646,0.0,7504.636377034114,1585.621557828482,9107.886780343064
t8056,114.22179394227547,0.0,7061.511313108072,1548.4972462627857,8724.230353313133
t8057,114.17610522469856,0.0,6618.386249182029,1511.3729346970892,8243.935289103816
t8058,0.0,0.0,6175.261185255987,1474.2486231313928,7649.50980838738
t8059,0.0,0.0,5732.136121329944,1437.1243115656964,7169.26043289564
t8060,0.0,0.0,5289.011057403902,1400.0,6689.011057403902
t8061,0.0,0.0,4845.885993477859,1362.8756884343036,6208.761681912163
t8062,0.0,0.0,3620.1789417925484,1362.8756884343036,4983.054630226852
t8063,0.0,0.0,2289.1303186611567,1400.0,3689.1303186611567
t8064,0.0,0.0,2181.2303186611553,700.0,2881.2303186611553
t8065,0.0,0.0,1761.378941792549,625.7513768686072,2387.1303186611563
t8066,0.0,0.0,812.4789417925476,1362.8756884343036,2175.3546302268514
t8067,0.0,0.0,644.6303186611531,1400.0,2044.630318661153
t8068,0.0,0.0,4136.362136084243,737.1243115656964,4873.486447649939
t8069,95.92852425057931,0.0,6890.236618442066,1400.0,8386.165142692646
t8070,192.4901528408791,0.0,9381.281235854869,1362.8756884343036,10936.647077130052
t8071,289.01315677974276,0.0,10238.901541701971,1362.8756884343036,11890.790386916018
t8072,385.4975515170309,0.0,9856.487437905573,1511.3729346970892,11753.357924119693
t8073,271.21291771381544,0.0,9413.36237397953,1474.2486231313928,11158.823914824738
t8074,156.97399776412124,0.0,8970.237310053486,1437.1243115656964,10564.335619383304
t8075,42.78077338240693,0.0,8527.112246127443,1400.0,9969.89301950985
t8076,33.8859632014539,0.0,8083.987182201399,1362.8756884343036,9480.748833837157
t8077,130.47240881617336,0.0,7640.862118275357,1410.3838948267344,9181.718421918265
t8078,227.02021985264687,0.0,7334.266318949197,1400.0,8961.286538801844
t8079,323.52941176470586,0.0,7060.610936361999,1362.8756884343036,8747.016036561008
t8080,420.0,0.0,6696.500255704169,1548.4972462627857,8664.997501966955
t8081,381.1617978174399,0.0,6253.3751917781265,1511.3729346970892,8145.909924292656
t8082,266.87889831570425,0.0,5810.250127852084,1474.2486231313928,7551.377649299182
t8083,152.64171197376928,0.0,5367.125063926042,1437.1243115656964,6956.891087465507
t8084,38.4502205063711,0.0,4923.999999999999,1400.0,6362.45022050637
t8085,0.0,0.0,4480.874936073957,1362.8756884343036,5843.75062450826
t8086,0.0,0.0,4247.430318661156,811.3729346970892,5058.8032533582455
t8087,0.0,0.0,2277.2303186611553,1474.2486231313928,3751.478941792548
t8088,0.0,0.0,1368.5303186611545,1437.1243115656964,2805.6546302268507
t8089,0.0,0.0,837.7303186611553,1400.0,2237.7303186611553
t8090,0.0,0.0,592.7546302268511,1362.8756884343036,1955.6303186611547
