BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t58,6031.052184174746,205.42997406262697,-1989.1799390873723,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-10111.0,7172.061165246888,3731.9389851843757,-2079.6979312812623,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2888.0,188.99833568119985,1501.8643373976356,-312.86267307883566,0.0,0.0,0.0,0.0,-0.0,-0.0,-1378.0
t59,9162.267739890225,315.3052285498035,-1879.304684600196,0.0,0.0,0.0,0.0,2540.3623587137986,-15.630642553633768,-10123.0,9671.568009250996,793.5309542410374,-5018.1059622246,0.0,0.0,0.0,0.0,-2540.3623587137986,-15.630642553633768,-2891.0,2665.113077488618,264.8069664939265,-1549.9200439825447,0.0,0.0,0.0,0.0,-0.0,-0.0,-1380.0
t60,10685.653085766906,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1608.9752968373753,-19.018469454281608,-10081.0,10883.653042780115,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2179.605193198549,-13.410933115927426,-2879.0,0.0,1311.852325226826,-502.87468524964527,0.0,0.0,0.0,0.0,570.6298963611737,-5.607536338354182,-1374.0
t61,11084.23284366812,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1103.3713473349665,-27.994277853088022,-9965.0,11102.966771222538,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2430.375949614562,-14.953905142338508,-2846.0,1275.3869974909785,291.6878917083232,-1523.039118768148,0.0,0.0,0.0,0.0,1327.004602279596,-13.040372710749512,-1358.0
t62,10913.654218464633,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1192.8573949720694,-22.901700286704443,-9889.0,10816.68701882823,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2166.718460264141,-13.331642098450747,-2825.0,0.0,1099.2180016863267,-715.5090087901445,0.0,0.0,0.0,0.0,973.8610652920718,-9.570058188253693,-1348.0
t63,9528.758449485835,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,2464.0123307180666,-15.16086705390331,-9783.0,9403.703913443456,840.5531003970763,-4971.083816068563,0.0,0.0,0.0,0.0,-2464.0123307180666,-15.16086705390331,-2794.0,1288.8582597444927,929.4343753659892,-885.2926351104819,0.0,0.0,0.0,0.0,-0.0,-0.0,-1333.0
t64,6677.8998421246,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,3316.070874184901,-20.40351382908345,-9791.0,6615.938117633309,2664.086593423157,-3147.550323042482,0.0,0.0,0.0,0.0,-3316.070874184901,-20.40351382908345,-2796.0,1651.1036377614469,749.311686357512,-1065.4153241189592,0.0,0.0,0.0,0.0,-0.0,-0.0,-1335.0
t65,2619.4796801050206,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,7900.04402111755,-55.956498742154544,-10281.0,9355.765948769325,2664.086593423157,-3147.550323042482,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2936.0,5236.425311186175,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-2000.0440211175498,-19.654279592154545,-1402.0
t66,0.0,1776.1099131499996,-418.4999999999999,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11182.0,9553.657932158632,2694.140601728504,-3117.4963147371345,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3194.0,7379.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1525.0
t67,0.0,1781.1099131499996,-413.5,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-11192.0,8073.3135493514965,3435.312793132072,-2376.3241233335666,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3196.0,7380.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1526.0
t68,0.0,1648.1099131499993,-546.5,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10926.0,7735.593954452479,3566.17259058158,-2245.464325884059,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3120.0,3996.970382307143,1673.0321610846643,-141.69484939180683,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.0
t69,0.0,1431.6099131499996,-762.9999999999999,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10493.0,3121.665302684362,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2997.0,7284.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1430.0
t70,0.0,1073.1099131499993,-1121.5000000000002,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-9776.0,11267.405695952071,1636.2667198317836,-4175.370196633855,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2792.0,3556.5806835235294,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1332.0
t71,0.0,625.1099131499998,-1569.4999999999998,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-8880.0,12220.574873064284,1031.6821312756772,-4779.9547851899615,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2536.0,7065.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1211.0
t72,0.0,1548.2850348749407,-646.324878275059,0.0,0.0,0.0,0.0,7189.009055933584,-48.96921253346655,-8042.0,13098.150333721951,473.39440094684403,-5338.242515518795,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2297.0,582.9490388405796,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-1289.0090559335842,-12.666993383466552,-1096.0
t73,0.0,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,9771.961602765312,-74.35168961531211,-7503.0,2267.6653026843614,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2143.0,6747.738083707095,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-3871.961602765311,-38.0494704653121,-1022.9999999999999
t74,0.0,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,9498.272076730213,-71.66216358021393,-7232.0,10982.01650191291,1415.4613168513636,-4396.175599614275,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2065.0,2804.905010683956,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-3598.2720767302135,-35.359944430213936,-986.0
t75,0.0,1720.9560661499995,-473.65384700000004,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-7111.0,2155.665302684362,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2031.0000000000002,2783.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-969.0
t76,0.0,1723.9560661499995,-470.6538469999999,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-7117.0,13780.93913561564,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2033.0,0.0,1392.3635052382358,-422.36350523823575,0.0,0.0,0.0,0.0,-0.0,-0.0,-970.0
t77,0.0,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,9613.40346406601,-72.7935509160117,-7346.0,10796.057845651909,1524.9406449818653,-4286.696271483774,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2098.0,6565.621806308494,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-3713.403464066011,-36.49133176601168,-1000.9999999999999
t78,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,5928.977061365292,-36.58697451529152,-8087.0,11215.251604066769,1420.8437657744348,-4390.793150691204,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2309.0,0.0,1472.9944136035272,-341.7325968729441,0.0,0.0,0.0,0.0,-28.977061365291473,-0.28475536529152484,-1102.0
t79,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,7345.901065155856,-50.51097830585511,-9490.0,2834.665302684362,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2710.0,4568.8368347881815,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-1445.9010651558556,-14.208759155855105,-1294.0
t80,0.0,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,8136.67190975173,-58.28182290172915,-10273.0,11376.42325036931,1652.7579426231644,-4158.878973842474,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2934.0,2146.8548201946496,1663.76185189264,-150.9651585838311,0.0,0.0,0.0,0.0,-2236.6719097517293,-21.979603751729147,-1401.0
t81,3696.996144261697,1485.9579940191506,-708.6519191308488,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-10338.0,3076.665302684362,5811.636916465639,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2952.0,3223.7270104764716,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1409.0
t82,6909.278769380814,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,5716.504329010486,-35.173185241298704,-10396.0,8670.657470395225,2930.828480161099,-2880.8084363045396,0.0,0.0,0.0,0.0,-5716.504329010486,-35.173185241298704,-2969.0,491.1532204461342,1370.7868950151685,-443.9401154613027,0.0,0.0,0.0,0.0,-0.0,-0.0,-1418.0
t83,8603.242740460977,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,4059.3439853946184,-24.976812705598274,-10443.0,7200.521725426438,2838.717994569709,-2972.9189218959295,0.0,0.0,0.0,0.0,-4059.3439853946184,-24.976812705598274,-2982.0,0.0,1619.3635052382356,-195.36350523823563,0.0,0.0,0.0,0.0,-0.0,-0.0,-1424.0
t84,9265.290473924015,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,3366.0303496358215,-20.710910409835712,-10416.0,7639.149182311285,2267.1144971000053,-3544.5224193656336,0.0,0.0,0.0,0.0,-3366.0303496358215,-20.710910409835712,-2975.0,0.0,1617.3635052382356,-197.36350523823566,0.0,0.0,0.0,0.0,-0.0,-0.0,-1420.0
t85,9072.756184090376,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,3455.1127562571833,-21.259027197560815,-10312.0,12233.008699920383,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-3455.1127562571833,-21.259027197560815,-2945.0,0.0,1610.3635052382356,-204.36350523823577,0.0,0.0,0.0,0.0,-0.0,-0.0,-1406.0
t86,6785.989267996116,1448.349749689864,-746.2601634601353,0.0,0.0,0.0,0.0,2785.057376831625,-17.136231057468773,-10256.0,11542.830524354731,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-2785.057376831625,-17.136231057468773,-2929.0,2871.2540160494787,170.73649721349622,-1643.9905132629751,0.0,0.0,0.0,0.0,-0.0,-0.0,-1398.0
t87,7270.702787138695,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,5093.245450166676,-31.33832415537137,-10138.0,8503.04750394137,2664.086593423157,-3147.550323042482,0.0,0.0,0.0,0.0,-5093.245450166676,-31.33832415537137,-2895.0,3197.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1383.0
t88,5868.918045367472,291.9970434662638,-1902.6128696837357,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-10122.0,9271.17843487501,2683.8803503703143,-3127.756566095324,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2891.0,3194.727010476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-0.0,-0.0,-1380.0
t89,3137.971144832449,1006.0213553347919,-1188.5885578152077,0.0,0.0,0.0,0.0,7676.354375353455,-53.75831770548868,-10578.0,9480.35346266364,2644.292836475999,-3167.3440799896393,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3021.0,1421.0834634324715,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-1776.354375353454,-17.45609855548868,-1442.0
t90,2279.018622779477,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,7158.110756167193,-58.739292096670106,-11573.0,5566.203859982812,917.3384942810515,-0.0,0.0,0.0,0.0,0.0,-3158.110756167193,-19.43159809667011,-3306.0,7432.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1578.0
t91,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,8143.837792119197,-64.80439021212936,-11640.0,5192.53850328162,2301.795985049706,-0.0,0.0,0.0,0.0,0.0,-4143.837792119198,-25.49669621212936,-3325.0,3811.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1587.0
t92,2863.5379114401744,0.0,-0.0,0.0,0.0,0.0,0.0,8578.943649652228,-67.4815610924027,-11375.0,7856.117516744632,0.0,-0.0,0.0,0.0,0.0,0.0,-4578.943649652228,-28.173867092402713,-3249.0,7405.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1551.0
t93,3560.9665980929326,577.0918318509539,-0.0,0.0,0.0,0.0,0.0,6876.950908524767,-57.009338468653844,-10958.0,3538.048054924397,2486.604498069024,-0.0,0.0,0.0,0.0,0.0,-2876.9509085247673,-17.701644468653846,-3130.0,3718.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1494.0
t94,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,6705.990836988806,-55.95743508173891,-10211.0,5300.401968677675,338.2386093928707,-0.0,0.0,0.0,0.0,0.0,-2705.990836988806,-16.64974108173891,-2916.0,7246.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1392.0
t95,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,5731.997938062132,-49.96453615506434,-9243.0,1852.3394009817052,2529.3153792354906,-0.0,0.0,0.0,0.0,0.0,-1731.9979380621317,-10.656842155064345,-2639.0,3484.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1260.0
t96,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,4868.686050377124,-44.652648470057336,-8385.0,2396.7163178715928,871.3146869755891,-0.0,0.0,0.0,0.0,0.0,-868.6860503771242,-5.344954470057339,-2394.0,3367.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1143.0
t97,3479.1770108628557,0.0,-0.0,0.0,0.0,0.0,0.0,4387.515031543758,-41.69204240661367,-7825.0,2624.8993799503714,0.0,-0.0,0.0,0.0,0.0,0.0,-387.5150315437578,-2.3843484066136713,-2235.0,6921.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1067.0
t98,1730.7233260067583,0.0,-0.0,0.0,0.0,0.0,0.0,5859.022783670811,-50.74610967756963,-7539.0,4023.4611993483804,0.0,-0.0,0.0,0.0,0.0,0.0,-1859.0227836708111,-11.438415677569632,-2153.0,6472.471189091987,204.78175769224217,-1609.945252784229,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1028.0
t99,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,3883.060614416006,-40.02721250893839,-7404.0,1105.5360802953753,892.2440526295682,-0.0,0.0,0.0,0.0,0.0,116.93938558399417,-0.7195185089383911,-2114.0,6864.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1010.0
t100,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,3877.0973061656605,-40.06390425859315,-7398.0,1384.675977595865,606.177538828388,-0.0,0.0,0.0,0.0,0.0,122.90269383433964,-0.7562102585931444,-2113.0,3233.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1008.9999999999999
t101,3201.642165320822,0.0,-0.0,0.0,0.0,0.0,0.0,4472.573233268761,-42.215398589584176,-7632.0,2655.480937858346,0.0,-0.0,0.0,0.0,0.0,0.0,-472.5732332687617,-2.9077045895841795,-2180.0,6199.973635343266,347.0305345666027,-1467.6964759098685,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1040.0
t102,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,4826.426027903033,-44.392625995966085,-8343.0,707.8643360981671,2506.6466238008325,-0.0,0.0,0.0,0.0,0.0,-826.4260279030331,-5.084931995966088,-2383.0,6775.695234606089,107.66973493519139,-1707.0572755412798,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1137.0
t103,3560.9665980929326,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,4020.8595297435277,-39.436040986460256,-9737.0,284.8629720727992,2516.124904657189,-0.0,0.0,0.0,0.0,0.0,-20.85952974352801,-0.12834698646025375,-2780.0,3552.580683523529,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1328.0
t104,3560.9665980929326,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,4770.471833153002,-44.04834439593602,-10482.0,115.54470908229918,3653.66777446664,-0.0,0.0,0.0,0.0,0.0,-770.4718331530025,-4.740650395936022,-2994.0,7283.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1429.0
t105,5660.2659161912825,911.0417778087166,-0.0,0.0,0.0,0.0,0.0,4000.0,-39.307694,-10532.0,2424.1700670582386,583.8299329417615,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-3008.0,6712.943690665515,288.5455069054783,-1526.1815035709928,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1436.0
t106,7356.427301675266,0.0,-817.1196076752663,0.0,0.0,0.0,0.0,4000.0,-39.307694,-10500.0,6378.56196226967,0.0,-3379.56196226967,0.0,0.0,0.0,0.0,-0.0,-0.0,-2999.0,5771.449437916839,757.2926332798162,-1057.434377196655,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1432.0
t107,10832.177902356203,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,1869.1348312734942,-32.702820479697756,-10474.0,7123.51079788177,0.0,-5024.057381743489,0.0,0.0,0.0,0.0,897.0661588260836,-5.519574964364947,-2991.0,4221.384235614911,0.0,-0.0,0.0,0.0,0.0,0.0,-2766.2009900995777,-27.18324551533281,-1428.0
t108,10389.686815194684,0.0,-353.18242234015935,0.0,0.0,0.0,0.0,372.1527234895244,-3.6571163440482097,-10405.0,6698.2765457873,0.0,-3726.2765457873006,0.0,0.0,0.0,0.0,-0.0,-0.0,-2972.0,1793.8098398335726,0.0,-0.0,0.0,0.0,0.0,0.0,-372.1527234895244,-3.6571163440482097,-1418.0
t109,9774.928205550437,0.0,-0.0,0.0,0.0,0.0,0.0,556.8311550028515,-9.759360553290465,-10322.0,6152.503450579437,0.0,-2245.4817875732933,0.0,0.0,0.0,0.0,-953.1569658773928,-5.864697128750879,-2948.0,1014.568852549998,0.0,-0.0,0.0,0.0,0.0,0.0,396.32581087454145,-3.8946634245395866,-1407.0
t110,8974.390895189521,0.0,-0.0,0.0,0.0,0.0,0.0,1356.2643258704352,-16.65522105995641,-10314.0,5109.507627528828,0.0,-276.65350657683774,0.0,0.0,0.0,0.0,-1876.3093424868812,-11.544778465110367,-2945.0,891.0654259784001,0.0,-0.0,0.0,0.0,0.0,0.0,520.0450166164459,-5.110442594846043,-1406.0
t111,8935.03774064237,0.0,-0.0,0.0,0.0,0.0,0.0,1365.7832242541713,-15.820964896539401,-10285.0,4778.215847917984,0.0,-0.0,0.0,0.0,0.0,0.0,-1829.9562760926226,-11.259571825361405,-2937.0,867.7826652256266,74.60567600709979,-0.0,0.0,0.0,0.0,0.0,464.1730518384515,-4.561393071177997,-1402.0
t112,6930.316670181597,0.0,-0.0,0.0,0.0,0.0,0.0,3454.9413020723387,-21.25797225393498,-10364.0,4885.458520682667,1550.7407536436053,-0.0,0.0,0.0,0.0,0.0,-3454.9413020723387,-21.25797225393498,-2960.0,297.4279019986183,1115.5720980013816,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1413.0
t113,4714.483439815518,289.81877933448266,-0.0,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-10868.0,4223.969133377352,4816.333085772649,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3104.0,360.273368534616,1121.726631465384,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1482.0
t114,3560.9665980929326,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,5945.082321185561,-40.658832428493874,-11660.0,4970.753032902228,3223.7834226527425,-0.0,0.0,0.0,0.0,0.0,-4834.788396586031,-29.748058968939528,-3330.0,1328.1137586732777,1383.0909393858065,-0.0,0.0,0.0,0.0,0.0,-1110.29392459953,-10.910773459554347,-1590.0
t115,3560.9665980929326,486.11099285106053,-0.0,0.0,0.0,0.0,0.0,7638.519802508288,-55.59739345228047,-11630.0,8651.838556904411,0.0,-0.0,0.0,0.0,0.0,0.0,-5298.238924607773,-32.59963229663927,-3321.0,2133.5516285796843,1814.7270104764712,-0.0,0.0,0.0,0.0,0.0,-2340.2808779005145,-22.997761155641196,-1585.0
t116,3560.9665980929326,2194.6099131499996,-0.0,0.0,0.0,0.0,0.0,5648.853315037387,-43.42982628032,-11361.0,3749.3724715655076,2804.103336132573,-0.0,0.0,0.0,0.0,0.0,-3288.24351335227,-20.232294345810182,-3245.0,3932.8073336196267,0.0,-0.0,0.0,0.0,0.0,0.0,-2360.609801685117,-23.197531934509822,-1549.0
t117,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,7406.208922781305,-56.17552087423766,-10911.0,4711.344260432278,2951.9808441345854,-0.0,0.0,0.0,0.0,0.0,-4519.516885510941,-27.808219055922653,-3116.0,4403.059339088678,0.0,-0.0,0.0,0.0,0.0,0.0,-2886.6920372703635,-28.367301818315006,-1488.0
t118,3560.9665980929326,0.0,-0.0,0.0,0.0,0.0,0.0,6682.91840411595,-52.88500220888138,-10191.0,3959.487113527111,2452.469554628844,-0.0,0.0,0.0,0.0,0.0,-3480.54118192766,-21.415486228294565,-2910.0,4622.846738168876,0.0,-0.0,0.0,0.0,0.0,0.0,-3202.377222188289,-31.469515980586817,-1389.0
t119,3110.1256055763456,0.0,-0.0,0.0,0.0,0.0,0.0,6186.636283263719,-52.761888840064564,-9244.0,4840.090478103783,0.0,-0.0,0.0,0.0,0.0,0.0,-2186.6362832637183,-13.454194840064572,-2640.0,6821.623458555391,0.0,-1522.3157645553913,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1260.0
t120,1917.6462329355363,0.0,-0.0,0.0,0.0,0.0,0.0,6533.248331588992,-54.894564524528036,-8396.0,4946.83520211352,0.0,-0.0,0.0,0.0,0.0,0.0,-2533.248331588992,-15.586870524528045,-2398.0,6999.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1145.0
t121,255.62870391315784,0.0,-2194.6099131499996,0.0,0.0,0.0,0.0,9836.198557309785,-75.2173480729447,-7822.0,10596.024757006064,0.0,-2489.9165456233327,0.0,0.0,0.0,0.0,-5836.198557309786,-35.90965407294469,-2234.0,6920.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1066.0
t122,255.62870391315784,0.0,-1246.558370325823,0.0,0.0,0.0,0.0,8552.24696498006,-67.31729856739466,-7494.0,12531.893486013092,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-4552.24696498006,-28.009604567394664,-2140.0,4792.38146091854,1041.326621778965,-773.4003886975061,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1020.9999999999999
t123,255.62870391315784,0.0,-1407.097811904805,0.0,0.0,0.0,0.0,8561.84546534954,-67.37635735789027,-7343.0,12498.551045173068,0.0,-5811.636916465639,0.0,0.0,0.0,0.0,-4561.845465349537,-28.068663357890276,-2097.0,6855.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1000.9999999999999
t124,255.62870391315784,0.0,-2039.3665718804878,0.0,0.0,0.0,0.0,9143.69429374566,-70.9564257783321,-7289.0,10920.796109419829,0.0,-3663.4530838958353,0.0,0.0,0.0,0.0,-5143.6942937456615,-31.648731778332113,-2082.0,3520.5110006911914,1663.76185189264,-150.9651585838311,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-994.0
t125,255.62870391315784,0.0,-0.0,0.0,0.0,0.0,0.0,7285.896845577085,-59.52554949024289,-7482.0,9397.6716412997,0.0,-3954.556940232371,0.0,0.0,0.0,0.0,-3285.8968455770855,-20.21785549024289,-2137.0,6874.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1020.0
t126,255.62870391315784,0.0,-0.0,0.0,0.0,0.0,0.0,7949.98291302709,-63.61161694024826,-8141.999999999999,10826.661830511648,0.0,-4527.3749945443105,0.0,0.0,0.0,0.0,-3949.98291302709,-24.30392294024827,-2325.0,3636.511000691191,1663.76185189264,-150.9651585838311,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1110.0
t127,255.62870391315784,0.0,-0.0,0.0,0.0,0.0,0.0,9203.696913091797,-71.3256170049554,-9388.0,11784.929577494306,0.0,-3868.214741397553,0.0,0.0,0.0,0.0,-5203.696913091798,-32.01792300495541,-2681.0,7134.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1280.0
t128,408.60991314999984,0.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10233.0,8978.712320597748,0.0,-120.41010144774604,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2922.0,3921.5110006911914,1663.76185189264,-150.9651585838311,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1395.0
t129,255.62870391315784,413.9812092368412,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10494.0,8512.122234523715,421.1799846262875,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2997.0,7285.034704476471,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1431.0
t130,486.28933535993576,354.32057779006277,-0.0,0.0,0.0,0.0,0.0,9900.0,-75.60991315,-10665.0,5007.652233902179,3974.6499852478196,-0.0,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3046.0,3980.5110006911914,1663.76185189264,-150.9651585838311,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1454.0
t131,1694.569185827715,0.0,-0.0,0.0,0.0,0.0,0.0,9156.46582212385,-71.03500795156353,-10780.0,7804.517004371185,462.67613170422777,-0.0,0.0,0.0,0.0,0.0,-5156.465822123848,-31.727313951563538,-3079.0,7323.03470447647,0.0,-1814.7270104764712,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1469.0
t132,2594.3759391480403,0.0,-0.0,0.0,0.0,0.0,0.0,8288.317422454451,-65.69336160249232,-10817.0,5981.247665885693,1422.4554241712517,-0.0,0.0,0.0,0.0,0.0,-4288.317422454452,-26.385667602492315,-3089.0,4000.5110006911905,1663.76185189264,-150.9651585838311,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1474.0
