Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t505,0.0,0.0,0.0,0.0,12991.946105597215,0.0,8050.0523397965635,0.0,0.0,0.0,21041.99844539378
t506,0.0,0.0,0.0,0.0,4958.082959329888,0.0,7998.120069812662,0.0,0.0,0.0,12956.20302914255
t507,0.0,0.0,0.0,0.0,13089.946105597215,0.0,10683.94897311049,0.0,0.0,0.0,23773.895078707705
t508,0.0,0.0,0.0,0.0,1472.6722726659389,0.0,8016.221962634017,0.0,0.0,0.0,9488.894235299955
t509,0.0,0.0,0.0,0.0,12942.31360985384,0.0,8555.071071282633,0.0,0.0,0.0,21497.38468113647
t510,0.0,0.0,0.0,0.0,940.6899438127549,0.0,7854.211817359911,0.0,0.0,0.0,8794.901761172667
t511,0.0,0.0,0.0,0.0,11797.549661311756,0.0,10575.169855179112,0.0,0.0,0.0,22372.71951649087
t512,0.0,0.0,0.0,0.0,0.0,0.0,6494.721480412284,0.0,0.0,0.0,6494.721480412284
t513,0.0,0.0,0.0,0.0,13774.042051146047,0.0,10361.293503144023,0.0,0.0,0.0,24135.335554290068
t514,0.0,0.0,0.0,0.0,4540.674474012781,0.0,10532.931322323724,0.0,0.0,0.0,15073.605796336506
t515,0.0,0.0,0.0,0.0,9619.818543121803,0.0,10400.246238212023,0.0,0.0,0.0,20020.064781333826
t516,0.0,0.0,0.0,0.0,5493.923608540494,0.0,10181.765892081297,0.0,0.0,0.0,15675.689500621791
t517,0.0,0.0,0.0,0.0,7765.11179620956,0.0,6930.713269214628,0.0,0.0,0.0,14695.82506542419
t518,0.0,0.0,0.0,0.0,6202.211010896159,0.0,10103.616202838768,0.0,0.0,0.0,16305.827213734927
t519,0.0,0.0,0.0,0.0,13707.516377272821,0.0,6810.0693415589985,0.0,0.0,0.0,20517.58571883182
t520,0.0,0.0,0.0,0.0,14593.638399865416,0.0,10227.098699554328,0.0,0.0,0.0,24820.737099419744
t521,0.0,0.0,0.0,0.0,15009.611408281577,0.0,6825.006978252651,0.0,0.0,0.0,21834.61838653423
t522,0.0,0.0,0.0,0.0,591.939469896456,0.0,4414.588721246689,0.0,0.0,0.0,5006.528191143145
t523,0.0,0.0,0.0,0.0,0.0,0.0,2831.165330037203,0.0,0.0,0.0,2831.165330037203
t524,0.0,0.0,0.0,0.0,0.0,0.0,6763.3921725285,0.0,0.0,0.0,6763.3921725285
t525,0.0,0.0,0.0,0.0,0.0,0.0,5304.072219615461,0.0,0.0,0.0,5304.072219615461
t526,0.0,0.0,0.0,0.0,2293.1948948334834,0.0,6765.882967947581,0.0,0.0,0.0,9059.077862781065
t527,0.0,0.0,0.0,0.0,11267.97653177223,0.0,7187.563066817286,0.0,0.0,0.0,18455.539598589516
t528,0.0,0.0,0.0,0.0,4927.000010162193,0.0,10530.353499115494,0.0,0.0,0.0,15457.353509277687
t529,0.0,0.0,0.0,0.0,11376.152867067989,0.0,7797.412573516492,0.0,0.0,0.0,19173.56544058448
t530,0.0,0.0,0.0,0.0,0.0,0.0,10171.085265816318,0.0,0.0,0.0,10171.085265816318
t531,0.0,0.0,0.0,0.0,10526.52689859667,0.0,6940.6364833969,0.0,0.0,0.0,17467.16338199357
t532,0.0,0.0,0.0,0.0,0.0,0.0,4928.450160157422,0.0,0.0,0.0,4928.450160157422
t533,0.0,0.0,0.0,0.0,11121.990290184262,0.0,7907.105580081298,0.0,0.0,0.0,19029.09587026556
t534,0.0,0.0,0.0,0.0,0.0,0.0,7699.917206459742,0.0,0.0,0.0,7699.917206459742
t535,0.0,0.0,0.0,0.0,5966.968370039105,0.0,3967.886792066258,0.0,0.0,0.0,9934.855162105363
t536,0.0,0.0,0.0,0.0,11084.679422138612,0.0,6803.614391171284,0.0,0.0,0.0,17888.293813309894
t537,0.0,0.0,0.0,0.0,13600.507333147569,0.0,7674.472708891494,0.0,0.0,0.0,21274.980042039064
t538,0.0,0.0,0.0,0.0,13526.889887198317,0.0,7909.816493241888,0.0,0.0,0.0,21436.706380440206
t539,0.0,0.0,0.0,0.0,12158.310427011253,0.0,7113.754580527795,0.0,0.0,0.0,19272.065007539048
t540,0.0,0.0,0.0,0.0,12211.207959959222,0.0,10131.755694483636,0.0,0.0,0.0,22342.963654442858
t541,0.0,0.0,0.0,0.0,13544.527756612246,0.0,10145.294982239557,0.0,0.0,0.0,23689.822738851803
t542,0.0,0.0,0.0,0.0,12142.22654769526,1864.6720885915915,10677.293001107628,0.0,0.0,0.0,24684.19163739448
t543,0.0,0.0,0.0,0.0,7415.0998910017315,0.0,9287.665188251483,0.0,0.0,0.0,16702.765079253215
t544,0.0,0.0,0.0,0.0,5829.401433612498,0.0,6565.713713337183,0.0,0.0,0.0,12395.115146949682
t545,0.0,0.0,0.0,0.0,928.8942295582241,0.0,6973.381242971671,0.0,0.0,0.0,7902.275472529895
t546,0.0,0.0,0.0,0.0,0.0,0.0,4961.389696352759,0.0,0.0,0.0,4961.389696352759
t547,0.0,0.0,0.0,0.0,419.478893040635,0.0,7315.155535313449,0.0,0.0,0.0,7734.634428354084
t548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t549,0.0,0.0,0.0,0.0,0.0,0.0,2388.903899615495,0.0,0.0,0.0,2388.903899615495
t550,0.0,0.0,0.0,0.0,0.0,0.0,1968.8422277865163,0.0,0.0,0.0,1968.8422277865163
t551,0.0,0.0,0.0,0.0,0.0,0.0,6063.970652940735,0.0,0.0,0.0,6063.970652940735
t552,0.0,0.0,0.0,0.0,0.0,0.0,1785.7418690321224,0.0,0.0,0.0,1785.7418690321224
t553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t554,0.0,0.0,0.0,0.0,0.0,0.0,1202.0376838000227,0.0,0.0,0.0,1202.0376838000227
t555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t556,0.0,0.0,0.0,0.0,0.0,0.0,5468.044015751461,0.0,0.0,0.0,5468.044015751461
t557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t559,0.0,0.0,0.0,0.0,0.0,0.0,737.8095727983869,0.0,0.0,0.0,737.8095727983869
t560,0.0,0.0,0.0,0.0,9.344638841733719,0.0,1114.1879317292762,0.0,0.0,0.0,1123.53257057101
t561,0.0,0.0,0.0,0.0,10.730611349563032,0.0,3103.1711953729405,0.0,0.0,0.0,3113.9018067225034
t562,0.0,0.0,0.0,0.0,4065.6122858067497,0.0,6825.048241134517,0.0,0.0,0.0,10890.660526941267
t563,0.0,0.0,0.0,0.0,9130.689724364865,0.0,7442.771488736095,0.0,0.0,0.0,16573.46121310096
t564,0.0,0.0,0.0,0.0,11826.984932651114,0.0,6644.698983676466,0.0,0.0,0.0,18471.68391632758
t565,0.0,0.0,0.0,0.0,12295.484181257834,0.0,5915.951226007576,0.0,0.0,0.0,18211.43540726541
t566,0.0,0.0,0.0,0.0,11268.571417422096,0.0,5926.628027418823,0.0,0.0,0.0,17195.199444840917
t567,0.0,0.0,0.0,0.0,9484.620158803831,0.0,3260.0950485760213,0.0,0.0,0.0,12744.715207379853
t568,0.0,0.0,0.0,0.0,8548.646007530557,0.0,3303.8895618074616,0.0,0.0,0.0,11852.535569338019
t569,0.0,0.0,0.0,0.0,5854.752472156138,0.0,2546.5429287843353,0.0,0.0,0.0,8401.295400940473
t570,0.0,0.0,0.0,0.0,1367.6472212663598,0.0,0.0,0.0,0.0,0.0,1367.6472212663598
t571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t575,0.0,0.0,0.0,0.0,0.0,0.0,2589.163628170631,0.0,0.0,0.0,2589.163628170631
t576,0.0,0.0,0.0,0.0,0.0,0.0,1725.8502910960224,0.0,0.0,0.0,1725.8502910960224
t577,0.0,0.0,0.0,0.0,0.0,0.0,5438.886415228623,0.0,0.0,0.0,5438.886415228623
t578,0.0,0.0,0.0,0.0,0.0,0.0,333.64682388110987,0.0,0.0,0.0,333.64682388110987
t579,0.0,0.0,0.0,0.0,0.0,0.0,172.514955928734,0.0,0.0,0.0,172.514955928734
t580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t586,0.0,0.0,0.0,0.0,63.09093529561713,0.0,0.0,0.0,0.0,0.0,63.09093529561713
t587,0.0,0.0,0.0,0.0,1170.3335933985027,0.0,651.2569641014047,0.0,0.0,0.0,1821.5905574999074
t588,0.0,0.0,0.0,0.0,5682.315932376344,0.0,0.0,0.0,0.0,0.0,5682.315932376344
t589,0.0,0.0,0.0,0.0,9259.051245695975,0.0,0.0,0.0,0.0,0.0,9259.051245695975
t590,0.0,0.0,0.0,0.0,8928.570282131333,0.0,0.0,0.0,0.0,0.0,8928.570282131333
t591,0.0,0.0,0.0,0.0,8832.161821950629,0.0,2661.230711176674,0.0,0.0,0.0,11493.392533127302
t592,0.0,0.0,0.0,0.0,6460.159774868291,0.0,3800.5068394296763,0.0,0.0,0.0,10260.666614297967
t593,0.0,0.0,0.0,0.0,7703.602927446659,0.0,4435.49035697525,0.0,0.0,0.0,12139.09328442191
t594,0.0,0.0,0.0,0.0,2136.3976442307635,0.0,8000.286178417161,0.0,0.0,0.0,10136.683822647925
t595,0.0,0.0,0.0,0.0,0.0,0.0,3836.445567842923,0.0,0.0,0.0,3836.445567842923
t596,0.0,0.0,0.0,0.0,0.0,0.0,2534.66290487395,0.0,0.0,0.0,2534.66290487395
t597,0.0,0.0,0.0,0.0,0.0,0.0,6262.980135748244,0.0,0.0,0.0,6262.980135748244
t598,0.0,0.0,0.0,0.0,0.0,0.0,1826.6407420337857,0.0,0.0,0.0,1826.6407420337857
t599,0.0,0.0,0.0,0.0,0.0,0.0,3711.3268224068674,0.0,0.0,0.0,3711.3268224068674
t600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t601,0.0,0.0,0.0,0.0,0.0,0.0,4564.221100274839,0.0,0.0,0.0,4564.221100274839
t602,0.0,0.0,0.0,0.0,683.9301249077323,0.0,1296.774796624236,0.0,0.0,0.0,1980.7049215319682
t603,0.0,0.0,0.0,0.0,1444.0651314312163,0.0,3952.2606999617137,0.0,0.0,0.0,5396.32583139293
t604,0.0,0.0,0.0,0.0,1463.6722726659386,0.0,3861.236563739963,0.0,0.0,0.0,5324.908836405902
t605,0.0,0.0,0.0,0.0,8286.122392032508,0.0,927.8298126857347,0.0,0.0,0.0,9213.952204718244
t606,0.0,0.0,0.0,0.0,12866.946105597215,0.0,3095.473272118477,0.0,0.0,0.0,15962.419377715692
t607,0.0,0.0,0.0,0.0,14519.67985439346,0.0,5014.831552324591,0.0,0.0,0.0,19534.51140671805
t608,0.0,0.0,0.0,0.0,15009.611408281577,0.0,3685.681282685469,0.0,0.0,0.0,18695.292690967046
t609,0.0,0.0,0.0,0.0,15009.611408281577,0.0,6116.814776624693,0.0,0.0,0.0,21126.426184906268
t610,0.0,0.0,0.0,0.0,15009.611408281577,0.0,8493.989876070716,0.0,0.0,0.0,23503.60128435229
t611,0.0,0.0,0.0,0.0,15009.611408281577,3476.2806492518903,9431.80461952885,0.0,0.0,0.0,27917.696677062315
t612,0.0,0.0,0.0,0.0,15009.611408281577,3090.597486192429,10337.930268187134,0.0,0.0,0.0,28438.13916266114
t613,0.0,0.0,0.0,0.0,15009.611408281577,1883.8111201065412,10655.492980161242,0.0,0.0,0.0,27548.91550854936
t614,0.0,0.0,0.0,0.0,15009.611408281577,0.0,10683.94897311049,0.0,0.0,0.0,25693.560381392068
t615,0.0,0.0,0.0,0.0,15009.611408281577,7930.763069275404,10683.94897311049,0.0,0.0,0.0,33624.32345066747
t616,0.0,0.0,0.0,0.0,15009.611408281577,0.0,10683.94897311049,0.0,0.0,0.0,25693.560381392068
t617,0.0,0.0,0.0,0.0,15009.611408281577,0.0,10683.94897311049,0.0,0.0,0.0,25693.560381392068
t618,0.0,0.0,0.0,0.0,15009.611408281577,0.0,10683.94897311049,0.0,0.0,0.0,25693.560381392068
t619,0.0,0.0,0.0,0.0,8717.577954939046,0.0,7650.221962634018,0.0,0.0,0.0,16367.799917573066
t620,0.0,0.0,0.0,0.0,12259.946105597215,0.0,6390.597012715293,0.0,0.0,0.0,18650.543118312507
t621,0.0,0.0,0.0,0.0,12174.946105597215,0.0,6117.131987222935,0.0,0.0,0.0,18292.07809282015
t622,0.0,0.0,0.0,0.0,587.2472771504426,0.0,7222.36828958696,0.0,0.0,0.0,7809.615566737402
t623,0.0,0.0,0.0,0.0,594.6328339936731,0.0,10683.794226793563,0.0,0.0,0.0,11278.427060787237
t624,0.0,0.0,0.0,0.0,11159.629487876093,0.0,7834.221962634018,0.0,0.0,0.0,18993.851450510112
t625,0.0,0.0,0.0,0.0,0.0,0.0,10683.94897311049,0.0,0.0,0.0,10683.94897311049
t626,0.0,0.0,0.0,0.0,10074.432782943433,0.0,7955.2219626340175,0.0,0.0,0.0,18029.65474557745
t627,0.0,0.0,0.0,0.0,798.778078776758,0.0,5499.03434663061,0.0,0.0,0.0,6297.812425407368
t628,0.0,0.0,0.0,0.0,10892.120309033799,0.0,10673.513522106545,0.0,0.0,0.0,21565.633831140345
t629,0.0,0.0,0.0,0.0,207.5985853481157,0.0,10586.1994512694,0.0,0.0,0.0,10793.798036617516
t630,0.0,0.0,0.0,0.0,11962.401069218684,0.0,10605.826025792237,0.0,0.0,0.0,22568.227095010923
t631,0.0,0.0,0.0,0.0,11746.621867142752,0.0,10534.169282175188,0.0,0.0,0.0,22280.79114931794
t632,0.0,0.0,0.0,0.0,12031.813339570834,0.0,10577.40761897548,0.0,0.0,0.0,22609.220958546313
t633,0.0,0.0,0.0,0.0,13891.358314643643,0.0,10679.321893701572,0.0,0.0,0.0,24570.680208345213
t634,0.0,0.0,0.0,15.376862827213955,11581.299973228151,0.0,10656.080768297945,0.0,0.0,0.0,22252.75760435331
t635,0.0,0.0,0.0,4401.029822013783,9222.334223942249,0.0,10527.982015013778,0.0,0.0,0.0,24151.34606096981
t636,0.0,0.0,0.0,4947.794881544612,5638.904293723073,0.0,10505.829829741338,0.0,0.0,0.0,21092.529005009023
t637,0.0,0.0,0.0,4781.763809794692,7278.278187190732,0.0,10629.266481631856,0.0,0.0,0.0,22689.308478617277
t638,0.0,0.0,0.0,5513.259306399501,8086.8055779001725,12301.65859996128,10632.29706922967,0.0,0.0,0.0,36534.02055349063
t639,0.0,0.0,0.0,0.0,10314.556793928092,1129.2453526163176,10460.19582037886,0.0,0.0,0.0,21903.99796692327
t640,0.0,0.0,0.0,273.0082092638835,9235.998989177959,0.0,10543.347029389968,0.0,0.0,0.0,20052.354227831813
t641,0.0,0.0,0.0,0.0,8935.688950572387,0.0,10580.464318144584,0.0,0.0,0.0,19516.15326871697
t642,0.0,0.0,0.0,0.0,5361.91356264169,0.0,8855.599377135535,0.0,0.0,0.0,14217.512939777225
t643,0.0,0.0,0.0,0.0,0.0,0.0,9704.190541736782,0.0,0.0,0.0,9704.190541736782
t644,0.0,0.0,0.0,0.0,0.0,0.0,5597.027490953819,0.0,0.0,0.0,5597.027490953819
t645,0.0,0.0,0.0,0.0,0.0,0.0,9582.619953706766,0.0,0.0,0.0,9582.619953706766
t646,0.0,0.0,0.0,0.0,0.0,0.0,8715.47137298468,0.0,0.0,0.0,8715.47137298468
t647,0.0,0.0,0.0,0.0,0.0,0.0,3332.9097379375485,0.0,0.0,0.0,3332.9097379375485
t648,0.0,0.0,0.0,0.0,4573.2896765531805,0.0,10098.265072207943,0.0,0.0,0.0,14671.554748761124
t649,0.0,0.0,0.0,0.0,11401.959197351058,0.0,5369.78130804877,0.0,0.0,0.0,16771.74050539983
t650,0.0,0.0,0.0,0.0,12507.007164962635,0.0,8529.0209635291,0.0,0.0,0.0,21036.028128491736
t651,0.0,0.0,0.0,0.0,1253.9363315509338,0.0,6727.373229153567,0.0,0.0,0.0,7981.309560704501
t652,0.0,0.0,0.0,0.0,13031.814185651285,0.0,3789.360500606667,0.0,0.0,0.0,16821.174686257953
t653,0.0,0.0,0.0,0.0,1483.459346318499,0.0,4322.459189993625,0.0,0.0,0.0,5805.918536312124
t654,0.0,0.0,0.0,0.0,13914.547907168628,0.0,4447.0943138602,0.0,0.0,0.0,18361.64222102883
t655,0.0,0.0,0.0,0.0,8765.75160114974,0.0,3927.423713099974,0.0,0.0,0.0,12693.175314249713
t656,0.0,0.0,0.0,0.0,1972.9751300999108,0.0,2632.4221725976604,0.0,0.0,0.0,4605.397302697571
t657,0.0,0.0,0.0,0.0,3179.5612127886648,0.0,5100.686687193662,0.0,0.0,0.0,8280.247899982327
t658,0.0,0.0,0.0,0.0,7953.767752096365,255.63688811414488,7801.637888030444,0.0,0.0,0.0,16011.042528240954
t659,0.0,0.0,0.0,0.0,11198.804507164305,3237.1381935542054,9561.469297846108,0.0,0.0,0.0,23997.411998564618
t660,0.0,0.0,0.0,0.0,13631.720525522827,4627.221959541998,9925.973403334585,0.0,0.0,0.0,28184.915888399413
t661,0.0,0.0,0.0,5852.470514797527,14848.235781359997,11389.65895271946,10583.638188182076,0.0,0.0,0.0,42674.00343705906
t662,0.0,0.0,0.0,0.0,15009.611408281577,12748.656809840111,10674.408879766286,0.0,0.0,0.0,38432.67709788797
t663,0.0,0.0,0.0,3444.1920749555893,15009.611408281577,0.0,10644.660161043139,0.0,0.0,0.0,29098.463644280306
t664,0.0,0.0,0.0,1430.0360371570546,14858.638687863684,0.0,10683.444615931314,0.0,0.0,0.0,26972.119340952053
t665,0.0,0.0,0.0,0.0,15009.611408281577,0.0,10683.730550457683,0.0,0.0,0.0,25693.34195873926
t666,0.0,0.0,0.0,0.0,15009.611408281577,0.0,9760.697087561884,0.0,0.0,0.0,24770.308495843463
t667,0.0,0.0,0.0,0.0,2848.8818577931365,0.0,10683.94897311049,0.0,0.0,0.0,13532.830830903626
t668,0.0,0.0,0.0,0.0,9866.757134530715,0.0,3155.7200874372866,0.0,0.0,0.0,13022.477221968002
t669,0.0,0.0,0.0,0.0,0.0,0.0,7043.475043342789,0.0,0.0,0.0,7043.475043342789
t670,0.0,0.0,0.0,0.0,0.0,0.0,10336.734969343921,0.0,0.0,0.0,10336.734969343921
t671,0.0,0.0,0.0,0.0,11041.709286910243,0.0,3290.733950362849,0.0,0.0,0.0,14332.443237273092
t672,0.0,0.0,0.0,0.0,1132.9871490193782,0.0,9619.193840799804,0.0,0.0,0.0,10752.180989819182
t673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t676,0.0,0.0,0.0,0.0,0.0,0.0,2253.7953929439373,0.0,0.0,0.0,2253.7953929439373
t677,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-12,0.0,0.0,0.0,1.7763568394002505e-12
t678,0.0,0.0,0.0,0.0,0.0,0.0,1755.6304533307418,0.0,0.0,0.0,1755.6304533307418
t679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t680,0.0,0.0,0.0,0.0,0.0,0.0,1946.3096838454978,0.0,0.0,0.0,1946.3096838454978
t681,0.0,0.0,0.0,0.0,0.0,0.0,2048.2102495222807,0.0,0.0,0.0,2048.2102495222807
t682,0.0,0.0,0.0,0.0,3002.971078253469,0.0,3370.719895579603,0.0,0.0,0.0,6373.690973833072
t683,0.0,0.0,0.0,0.0,5348.784235273746,0.0,5159.758732527642,0.0,0.0,0.0,10508.542967801388
t684,0.0,0.0,0.0,0.0,5279.608113700991,0.0,3285.851964529451,0.0,0.0,0.0,8565.460078230442
t685,0.0,0.0,0.0,0.0,10772.17450954254,0.0,7083.409642676019,0.0,0.0,0.0,17855.58415221856
t686,0.0,0.0,0.0,0.0,13087.205280054197,0.0,3312.1741237430724,0.0,0.0,0.0,16399.37940379727
t687,0.0,0.0,0.0,0.0,12009.97600602904,0.0,7188.201671109865,0.0,0.0,0.0,19198.177677138905
t688,0.0,0.0,0.0,0.0,10883.053826139636,0.0,4918.151311943495,0.0,0.0,0.0,15801.20513808313
t689,0.0,0.0,0.0,0.0,1765.0019359663052,0.0,5876.260404638637,0.0,0.0,0.0,7641.262340604942
t690,0.0,0.0,0.0,0.0,0.0,0.0,6530.50435289626,0.0,0.0,0.0,6530.50435289626
t691,0.0,0.0,0.0,0.0,0.0,0.0,2939.0252439913443,0.0,0.0,0.0,2939.0252439913443
t692,0.0,0.0,0.0,0.0,0.0,0.0,1802.4787539987078,0.0,0.0,0.0,1802.4787539987078
t693,0.0,0.0,0.0,0.0,0.0,0.0,4440.5344473535115,0.0,0.0,0.0,4440.5344473535115
t694,0.0,0.0,0.0,0.0,0.0,0.0,871.5433210942667,0.0,0.0,0.0,871.5433210942667
t695,0.0,0.0,0.0,0.0,0.0,0.0,5612.168863739651,0.0,0.0,0.0,5612.168863739651
t696,0.0,0.0,0.0,0.0,0.0,0.0,1724.5852150114506,0.0,0.0,0.0,1724.5852150114506
t697,0.0,0.0,0.0,0.0,0.0,0.0,7319.226108081259,0.0,0.0,0.0,7319.226108081259
t698,0.0,0.0,0.0,0.0,0.0,0.0,1514.2135869949334,0.0,0.0,0.0,1514.2135869949334
t699,0.0,0.0,0.0,0.0,0.0,0.0,3897.1271704488695,0.0,0.0,0.0,3897.1271704488695
t700,0.0,0.0,0.0,0.0,0.0,0.0,281.00886675315985,0.0,0.0,0.0,281.00886675315985
t701,0.0,0.0,0.0,0.0,0.0,0.0,2329.125974623781,0.0,0.0,0.0,2329.125974623781
t702,0.0,0.0,0.0,0.0,0.0,0.0,7126.718012761828,0.0,0.0,0.0,7126.718012761828
t703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t704,0.0,0.0,0.0,0.0,0.0,0.0,2116.9128203871765,0.0,0.0,0.0,2116.9128203871765
t705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t708,0.0,0.0,0.0,0.0,704.9484466672134,0.0,0.0,0.0,0.0,0.0,704.9484466672134
t709,0.0,0.0,0.0,0.0,1274.6867299338592,0.0,3652.3994751647238,0.0,0.0,0.0,4927.086205098583
t710,0.0,0.0,0.0,0.0,4828.769688630552,0.0,2083.849503541771,0.0,0.0,0.0,6912.619192172323
t711,0.0,0.0,0.0,0.0,0.0,0.0,3918.220053882129,0.0,0.0,0.0,3918.220053882129
t712,0.0,0.0,0.0,0.0,0.0,0.0,4622.37449843744,0.0,0.0,0.0,4622.37449843744
t713,0.0,0.0,0.0,0.0,0.0,0.0,912.9479119364498,0.0,0.0,0.0,912.9479119364498
t714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t715,0.0,0.0,0.0,0.0,0.0,0.0,1393.5713249261025,0.0,0.0,0.0,1393.5713249261025
t716,0.0,0.0,0.0,0.0,0.0,0.0,640.8312832088993,0.0,0.0,0.0,640.8312832088993
t717,0.0,0.0,0.0,0.0,0.0,0.0,2514.458114079247,0.0,0.0,0.0,2514.458114079247
t718,0.0,0.0,0.0,0.0,0.0,0.0,4585.170186603083,0.0,0.0,0.0,4585.170186603083
t719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t720,0.0,0.0,0.0,0.0,0.0,0.0,2800.495507182679,0.0,0.0,0.0,2800.495507182679
t721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t722,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-1.7763568394002505e-12
t723,0.0,0.0,0.0,0.0,0.0,0.0,2394.049882410315,0.0,0.0,0.0,2394.049882410315
t724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t725,0.0,0.0,0.0,0.0,0.0,0.0,2.6645352591003757e-12,0.0,0.0,0.0,2.6645352591003757e-12
t726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t729,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-13,0.0,0.0,0.0,-8.881784197001252e-13
t730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t741,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-13,0.0,0.0,0.0,8.881784197001252e-13
t742,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-13,0.0,0.0,0.0,8.881784197001252e-13
t743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t744,0.0,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-13,0.0,0.0,0.0,-8.881784197001252e-13
t745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
