Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-188.58338839930195,-198.2398009732923
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,-175.76218745733325,-185.5124711369925
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192.33207706037447,21.45527552970762,11.179697851623926
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66645834970399,25.022773546440945,12.88244075097345
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718412,25.02277354644094,12.882440750973448
t537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944223,25.025908156849912,12.882440750973448
t538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944223,25.025908156849912,12.882440750973448
t545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.02203854758083,12.882440750973448
t557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80246839608582,25.02203854758083,12.882440750973448
t558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085814,25.02203854758083,12.882440750973448
t559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944223,25.025908156849912,12.882440750973448
t561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944226,25.025908156849912,12.882440750973448
t568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944223,25.025908156849912,12.882440750973448
t569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,12.882440750973448
t581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22068048562787,-187.48558485285128,10.261053689216013
t582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.2206804856279,-187.48558485285128,10.261053689216013
t583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25037213321902,18.435745208344528,10.261053689216013
t584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.054787491988446,21.455275529707613,10.261053689216013
t585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666458349703994,25.02277354644094,11.797086116748597
t586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02203854758083,12.882440750973448
t601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944223,25.025908156849912,12.882440750973448
t609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566313,25.122426925990336,12.982094130522839
t617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944223,25.025908156849912,12.882440750973448
t618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522839
t633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566313,25.122426925990336,12.982094130522839
t641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806385918944223,25.025908156849912,12.882440750973448
t642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.02277354644094,12.882440750973448
t655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522837
t657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522842
t663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.904099785663135,25.122426925990336,12.982094130522839
t664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566313,25.122426925990336,12.982094130522839
t665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90409978566313,25.122426925990336,12.982094130522839
t666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.803212495718405,25.02277354644094,12.882440750973448
t667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.02277354644094,12.882440750973448
t673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973453
t674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973453
t675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973453
t676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973448
t679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973448
t680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973448
t681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973448
t682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.882440750973451
t690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022773546440945,12.882440750973451
t691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973448
t702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973451
t705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973451
t712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80321249571841,25.022773546440945,12.882440750973448
t713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.802468396085818,25.022038547580834,12.882440750973448
t714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.1297225207769,-95.42104669866234,12.882440750973451
t715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-95.42104669866234,12.882440750973451
t716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973448
t718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,12.882440750973451
t725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-12.338406333798993
t726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-12.338406333798993
t727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-12.338406333798993
t728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-12.338406333798993
t729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-12.338406333798993
t730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-12.338406333798993
t731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-12.338406333798993
t732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-12.338406333798993
t733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-156.33584410663806
t734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-156.33584410663806
t735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-156.33584410663806
t736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.25893979824045,-156.33584410663806
t737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-156.33584410663806
t738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-156.33584410663806
t739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-156.33584410663806
t740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-156.33584410663806
t741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,-156.33584410663806
t742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625808,11.179697851623928
t743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.07038364597435,-173.50835439625806,12.882440750973451
