Resource,MA_battery,CT_battery,ME_battery,Total
t1196,5839.013195054344,20487.818442661213,264.4095351251688,26591.241172840724
t1197,4201.174108553172,20627.025776794817,1445.7526191084107,26273.9525044564
t1198,3674.3305126167515,22087.71699163315,3115.301468746765,28877.348972996668
t1199,5195.425824410231,22733.873964227903,4319.27979746615,32248.579586104286
t1200,7214.466944508231,24312.410337679252,5988.828647104503,37515.70592929199
t1201,9233.50806460623,24441.54297382061,5988.828647104503,39663.87968553134
t1202,8386.703444987535,18124.546325488394,5988.828647104503,32500.078417580433
t1203,7699.451868847102,17585.528155902655,5988.828647104503,31273.808671854258
t1204,7025.245510097971,17009.386096027683,4968.326218403859,29002.957824529512
t1205,7622.878835385809,19681.196038674505,2995.796859190303,30299.87173325062
t1206,6047.548998375809,22627.797579237813,4319.27979746615,32994.62637507977
t1207,3662.1034406040703,16310.8009309056,5988.828647104503,25961.733018614173
t1208,1276.6578828323295,12714.28452916729,4016.2992878909477,18007.241699890565
t1209,938.4778880687159,11928.803111942223,5685.848137529301,18553.12913754024
t1210,2598.3128174170165,14447.44890869808,4217.794404480832,21263.556130595927
t1211,4617.353937515017,19383.398831543633,5226.747203412333,29227.499972470985
t1212,6636.3950576130155,18558.76435204364,5617.0523801757145,30812.21178983237
t1213,8655.436177711015,23472.92767977138,4122.908212344635,36251.27206982703
t1214,10324.402787139694,27827.424220866633,5792.457061982988,43944.28406998931
t1215,11292.447259673907,26632.409990431162,4319.27979746615,42244.13704757122
t1216,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1217,8907.001701902167,27500.07861230938,4804.353528836073,41211.43384304762
t1218,6521.556144130429,25378.79003606447,4496.066089082009,36396.41226927691
t1219,6521.556144130429,26285.085349394205,5215.852739687453,38022.49423321209
t1220,6521.556144130429,27573.298429842136,5988.828647104503,40083.683221077066
t1221,6521.556144130429,24285.41056445894,5435.664993227664,36242.63170181703
t1222,6133.570596448274,21372.007854365223,5246.2431107573,32751.821561570796
t1223,6133.570596448274,20252.925494763145,5246.2431107573,31632.739201968718
t1224,6133.570596448274,19175.038096111653,5246.2431107573,30554.851803317226
t1225,6133.570596448274,16853.176211909326,4888.745483441683,27875.49229179928
t1226,6133.570596448274,14369.125804099791,4291.348340312702,24794.04474086077
t1227,6133.570596448274,12007.57635089461,4061.830399859453,22202.977347202337
t1228,6133.570596448274,9637.074026385062,3617.510240378117,19388.154863211454
t1229,6133.570596448274,7160.613707881884,2935.9028384437215,16230.087142773878
t1230,4770.891115543477,4822.829240456004,2045.6469886564616,11639.367344655942
t1231,2385.4455577717385,1838.5564220932463,1071.2035478107127,5295.205527675697
t1232,-0.0,-0.0,-0.0,0.0
t1233,-0.0,-0.0,-0.0,0.0
t1234,2019.0411200979997,5346.705963148388,941.2930030847754,8307.040086331162
t1235,4038.0822401959995,10693.411926296776,2610.8418527231293,17342.336019215905
t1236,6057.123360293999,16040.117889445164,2844.831823092269,24942.073072831434
t1237,8076.164480391999,21386.823852593552,4514.380672730623,33977.36900571617
t1238,9273.406139575907,26733.52981574194,5028.990382928497,41035.92633824634
t1239,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1240,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1241,9114.643970710824,27726.825880284607,4794.957826345627,41636.42767734106
t1242,6729.198412939086,24256.186729786667,3473.9130925432723,34459.29823526902
t1243,6729.198412939086,24256.186729786667,4319.27979746615,35304.664940191906
t1244,6729.198412939086,24782.905017815054,5988.828647104503,37500.93207785864
t1245,6729.198412939086,19844.85343835959,4976.182810707641,31550.234662006314
t1246,4448.580483380951,18207.25144571496,4138.783372823333,26794.615301919242
t1247,4105.191642797426,15150.49692102526,4138.783372823333,23394.47193664602
t1248,4105.191642797426,13029.58326185559,4138.783372823333,21273.558277476346
t1249,4105.191642797426,11754.432591247027,4138.783372823333,19998.407606867782
t1250,4105.191642797426,10902.700163819785,4138.783372823333,19146.675179440543
t1251,4105.191642797426,10241.825547216655,4138.783372823333,18485.800562837416
t1252,4105.191642797426,9532.417936988142,4138.783372823333,17776.392952608898
t1253,4105.191642797426,8455.193509804527,4138.783372823333,16699.168525425288
t1254,4105.191642797426,6221.001293512192,4138.783372823333,14464.97630913295
t1255,4105.191642797426,2770.566217281819,3331.2035800777785,10206.961440157022
t1256,4105.191642797426,-0.0,3331.2035800777785,7436.395222875204
t1257,4105.191642797426,-0.0,3331.2035800777785,7436.395222875204
t1258,4105.191642797426,4096.464970462885,3331.2035800777785,11532.860193338089
t1259,6124.232762895425,8850.67558987544,3331.2035800777785,18306.111932848642
t1260,6905.2399762166915,13895.436734033154,3331.2035800777785,24131.880290327623
t1261,8924.28109631469,19242.14269718154,5000.752429716133,33167.17622321236
t1262,10596.82913497419,23295.804032589178,5000.752429716133,38893.3855972795
t1263,11292.447259673907,27827.424220866633,5581.93990296683,44701.81138350737
t1264,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1265,8907.001701902167,25964.435261051825,5298.671590818229,40170.108553772225
t1266,6521.556144130429,23135.607255629417,4248.7443610402515,33905.907760800095
t1267,4136.11058635869,19325.113427649354,4248.7443610402515,27709.968375048295
t1268,4136.11058635869,14549.263247048462,3272.377975343573,21957.751808750727
t1269,3332.3758492666657,11187.112381595056,2338.692502264355,16858.180733126075
t1270,3332.3758492666657,8017.558314861183,1503.2257954360596,12853.159959563907
t1271,3332.3758492666657,5391.329239049433,1503.2257954360596,10226.930883752158
t1272,3332.3758492666657,4072.858889822802,1503.2257954360596,8908.460534525528
t1273,3332.3758492666657,3578.274212910219,1503.2257954360596,8413.875857612944
t1274,3332.3758492666657,3509.711168336146,1503.2257954360596,8345.31281303887
t1275,3332.3758492666657,3509.711168336146,1503.2257954360596,8345.31281303887
t1276,3332.3758492666657,3509.711168336146,1503.2257954360596,8345.31281303887
t1277,3332.3758492666657,3385.9702561954227,1503.2257954360596,8221.571900898149
t1278,3332.3758492666657,2465.606252901445,1268.9036165276614,7066.885718695772
t1279,2017.818359415942,1317.7386017247566,614.3564103808193,3949.913371521518
t1280,-0.0,-0.0,-0.0,0.0
t1281,-0.0,-0.0,-0.0,0.0
t1282,41.6410717948178,5177.817635502757,-0.0,5219.458707297575
t1283,2060.6821918928176,10524.523598651145,1669.5488496383537,14254.754640182317
t1284,4079.723311990817,15871.229561799533,1978.4775076852268,21929.430381475577
t1285,5503.51750152993,20868.874223491857,1978.4775076852268,28350.869232707013
t1286,5571.75954351056,25651.714582510693,1978.4775076852268,33201.95163370648
t1287,5571.75954351056,27381.46745987279,1978.4775076852268,34931.70451106857
t1288,5571.75954351056,27381.46745987279,1978.4775076852268,34931.70451106857
t1289,5571.75954351056,23318.087061651608,1978.4775076852268,30868.324112847396
t1290,3186.313985738822,20009.72959896389,1978.4775076852268,25174.521092387942
t1291,2589.7226856741854,15827.669481348345,1382.1673851849648,19799.5595522075
t1292,2589.7226856741854,11912.107664187524,1382.1673851849648,15883.997735046674
t1293,2589.7226856741854,8201.178220234151,1364.9674418431393,12155.868347751475
t1294,439.26968463186535,7198.316653482801,1244.2383735605408,8881.824711675206
t1295,439.26968463186535,4849.222749198067,1244.2383735605408,6532.730807390472
t1296,439.26968463186535,3620.141878232512,884.2196361420383,4943.631199006416
t1297,439.26968463186535,2851.108102912382,884.2196361420383,4174.597423686286
t1298,439.26968463186535,2661.861289375949,884.2196361420383,3985.350610149853
t1299,439.26968463186535,2661.861289375949,884.2196361420383,3985.350610149853
t1300,439.26968463186535,2661.861289375949,884.2196361420383,3985.350610149853
t1301,439.26968463186535,2635.7469142080217,884.2196361420383,3959.2362349819255
t1302,439.26968463186535,2323.3014827064485,884.2196361420383,3646.790803480352
t1303,168.60472284521293,1664.465026146598,474.9833647889392,2308.05311378075
t1304,168.60472284521293,-0.0,-0.0,168.60472284521293
t1305,168.60472284521293,-0.0,-0.0,168.60472284521293
t1306,1197.2416591839105,3428.9861460370935,-0.0,4626.227805221004
t1307,3216.2827792819103,8775.692109185482,1669.5488496383537,13661.523738105745
t1308,5235.3238993799105,14122.39807233387,3339.0976992767073,22696.819670990488
t1309,7254.36501947791,19469.104035482258,4949.828325858121,31673.29738081829
t1310,9273.406139575909,24815.809998630644,5988.828647104503,40078.04478531105
t1311,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1312,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1313,11044.01760556877,24584.26942250488,5290.234575243931,40918.52160331758
t1314,8839.242724413698,21928.61510131309,4441.543313892334,35209.40113961912
t1315,6749.685234562972,19306.65643229522,3587.2850985465784,29643.62676540477
t1316,4960.127744712247,16769.480371973,2744.65349692526,24474.261613610506
t1317,3492.3093852963048,14324.695615998606,1944.3920913091386,19761.39709260405
t1318,1783.3408937503116,12021.026463891541,1910.9600684152006,15715.327426057054
t1319,1382.913838682195,10020.430624758521,1253.3103747117652,12656.654838152483
t1320,1382.913838682195,8131.574267176934,1253.3103747117652,10767.798480570895
t1321,1382.913838682195,6736.334135241748,1253.3103747117652,9372.558348635708
t1322,1382.913838682195,5818.900390720952,1253.3103747117652,8455.124604114912
t1323,1382.913838682195,5109.356822761452,1253.3103747117652,7745.581036155412
t1324,1382.913838682195,4463.90438923545,1253.3103747117652,7100.128602629411
t1325,1382.913838682195,3683.965079278285,1253.3103747117652,6320.189292672245
t1326,1382.913838682195,2575.2104812671105,1253.3103747117652,5211.434694661071
t1327,1382.913838682195,856.1964257885844,1253.3103747117652,3492.4206391825446
t1328,536.3660027387717,-0.0,658.0064283190833,1194.372431057855
t1329,536.3660027387717,-0.0,658.0064283190833,1194.372431057855
t1330,1197.2416591839017,4109.989073177161,658.0064283190833,5965.237160680146
t1331,3216.282779281901,9456.69503632555,1745.7109483100899,14418.68876391754
t1332,5235.323899379901,14803.400999473937,3415.2597979484435,23453.984696802283
t1333,7254.365019477901,20150.106962622325,5084.808647586798,32489.280629687022
t1334,9273.4061395759,25496.81292577071,5988.828647104503,40759.04771245111
t1335,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1336,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1337,11292.447259673907,24175.388117509672,5132.578522330186,40600.41389951377
t1338,8907.001701902167,20589.86307288285,4162.006232341147,33658.87100712617
t1339,6521.556144130429,16969.450803456348,3315.277699421678,26806.284647008455
t1340,4215.884571297082,13800.574431353716,2406.5930480872503,20423.05205073805
t1341,1830.4390135253445,11266.460123762916,1560.2445534220335,14657.143690710294
t1342,1830.4390135253445,7400.974949728153,804.764250644402,10036.1782138979
t1343,1830.4390135253445,4791.3811317437885,164.20362047122111,6786.023765740354
t1344,1830.4390135253445,2794.4956448876874,164.20362047122111,4789.138278884253
t1345,2385.4455577717385,6072.009155972346,1120.3560621955592,9577.810775939643
t1346,2385.4455577717385,6072.009155972346,1120.3560621955592,9577.810775939643
t1347,2385.4455577717385,6072.009155972346,1120.3560621955592,9577.810775939643
t1348,2385.4455577717385,6072.009155972346,1120.3560621955592,9577.810775939643
t1349,2385.4455577717385,6072.009155972346,1120.3560621955592,9577.810775939643
t1350,2385.4455577717385,5890.669120125676,1120.3560621955592,9396.470740092973
t1351,2385.4455577717385,3015.5933287895505,736.1272616427462,6137.166148204035
t1352,-0.0,-0.0,-0.0,0.0
t1353,-0.0,-0.0,-0.0,0.0
t1354,2019.0411200979997,5346.705963148388,1271.8353487718457,8637.582432018233
t1355,4038.0822401959995,9838.97073845551,2941.3841984101996,16818.437177061707
t1356,6057.123360293999,15185.676701603898,4610.933048048553,25853.73310994645
t1357,8076.164480391999,19322.990826277888,4186.951283708513,31586.1065903784
t1358,10095.205600489997,22480.718257718243,5856.500133346866,38432.42399155511
t1359,10749.944872436905,27827.424220866633,4336.265530733178,42913.63462403672
t1360,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1361,11292.447259673907,26159.694310387174,5988.828647104503,43440.97021716558
t1362,11292.447259673907,23518.52415609913,5988.828647104503,40799.80006287753
t1363,11292.447259673907,18868.676282450684,5988.828647104503,36149.952189229094
t1364,9331.40187163558,17588.92706280202,5988.828647104503,32909.15758154211
t1365,9331.40187163558,14505.645709466044,5988.828647104503,29825.876228206125
t1366,7544.927480579453,13483.348516970096,5988.828647104503,27017.104644654053
t1367,6365.152599424379,12873.857499659896,5625.687340772388,24864.697439856664
t1368,6365.152599424379,12318.186024318975,5618.625823430643,24301.964447174
t1369,6385.683969130528,12318.186024318975,5618.625823430643,24322.495816880146
t1370,6657.255296676498,12318.186024318975,5618.625823430643,24594.067144426117
t1371,6929.084318656807,12318.186024318975,5618.625823430643,24865.896166406426
t1372,7199.917168131996,12318.186024318975,5618.625823430643,25136.729015881614
t1373,7199.917168131996,12300.888325043874,5618.625823430643,25119.431316606515
t1374,7199.917168131996,11228.409977718144,5529.355725960595,23957.682871810735
t1375,4814.471610360258,10412.578716565376,5529.355725960595,20756.40605288623
t1376,2429.026052588519,8448.587040705634,5529.355725960595,16406.968819254747
t1377,2429.026052588519,7059.726264014251,5529.355725960595,15018.108042563365
t1378,3077.459203774065,10063.04425231594,5529.355725960595,18669.8591820506
t1379,5075.138012768296,14252.439288932768,5529.355725960595,24856.93302766166
t1380,7094.179132866296,17426.733238192755,5988.828647104503,30509.741018163553
t1381,8846.717620491252,20709.307708603883,5988.828647104503,35544.853976199636
t1382,9968.164279149525,23727.69849146918,5988.828647104503,39684.69141772321
t1383,11292.447259673907,26426.25490429305,5988.828647104503,43707.530811071454
t1384,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1385,8907.001701902167,25185.58639585136,4869.297546851438,38961.88564460496
t1386,6521.556144130429,21846.815175339172,3675.9031183218,32044.274437791402
t1387,6017.758976783677,15529.818527006959,3675.9031183218,25223.480622112435
t1388,3632.3134190119385,11635.966994920367,3675.9031183218,18944.183532254105
t1389,3632.3134190119385,7223.155742436092,2638.4830007060573,13493.952162154088
t1390,1289.495059595995,6360.775452444728,1716.3661571063658,9366.636669147088
t1391,605.1423693884334,5215.544229407087,947.2655589531967,6767.952157748718
t1392,605.1423693884334,4344.871126708994,599.1650251048579,5549.178521202285
t1393,605.1423693884334,4116.910128067996,599.1650251048579,5321.217522561287
t1394,818.6573563302752,4252.53440922851,599.1650251048579,5670.356790663644
t1395,1200.7117154661094,4316.43295447455,599.1650251048579,6116.3096950455165
t1396,1721.1402803870096,4377.456484904159,599.1650251048579,6697.761790396026
t1397,1991.7571126993755,4384.9489266771,599.1650251048579,6975.871064481333
t1398,1991.7571126993755,3894.839113936185,269.49211569624526,6156.088342331806
t1399,-0.0,3430.4432356488346,269.49211569624526,3699.9353513450797
t1400,-0.0,-0.0,-0.0,0.0
t1401,-0.0,-0.0,-0.0,0.0
t1402,1197.2416591839074,1888.3052983930097,496.4679531514653,3582.0149107283823
t1403,3216.282779281907,6619.038224248087,496.4679531514653,10331.78895668146
t1404,5235.323899379907,11965.744187396474,1073.05635449692,18274.1244412733
t1405,7254.365019477907,17312.45015054486,1657.1887817636211,26224.003951786388
t1406,9273.406139575905,22659.15611369325,2694.9956381143215,34627.557891383476
t1407,11292.447259673907,27723.62512492602,2694.9956381143215,41711.06802271425
t1408,11292.447259673907,27827.424220866633,2694.9956381143215,41814.86711865486
t1409,11292.447259673907,25315.10176876434,2694.9956381143215,39302.54466655257
t1410,8907.001701902167,22305.044341088174,2694.9956381143215,33907.04168110466
t1411,6521.556144130429,18514.790494637833,2694.9956381143215,27731.342276882584
t1412,6521.556144130429,12197.793846305618,2401.7461719378634,21121.09616237391
t1413,4136.11058635869,9688.112129767642,1501.9633311904697,15326.186047316802
t1414,4136.11058635869,5731.755427107718,580.0367169686597,10447.902730435067
t1415,3128.114177927491,3299.769218309661,580.0367169686597,7007.9201132058115
t1416,2693.9914706854606,2837.9770917102614,76.40812358134993,5608.376685977072
t1417,2693.9914706854606,2837.9770917102614,-0.0,5531.968562395722
t1418,2693.9914706854606,2837.9770917102614,-0.0,5531.968562395722
t1419,2693.9914706854606,2837.9770917102614,-0.0,5531.968562395722
t1420,2693.9914706854606,2837.9770917102614,-0.0,5531.968562395722
t1421,2693.9914706854606,2837.9770917102614,-0.0,5531.968562395722
t1422,2693.9914706854606,2752.9410083253624,-0.0,5446.932479010823
t1423,1629.3066406149599,1908.2931448468294,-0.0,3537.599785461789
t1424,-0.0,-0.0,-0.0,0.0
t1425,-0.0,-0.0,-0.0,0.0
t1426,-0.0,4882.699350740379,-0.0,4882.699350740379
t1427,2019.0411200979997,8525.733996555029,1669.5488496383537,12214.323966291382
t1428,4038.0822401959995,13872.439959703417,2855.3065712634793,20765.828771162895
t1429,6057.123360293999,18431.044346712075,4071.7124196068557,28559.88012661293
t1430,8076.164480391999,23777.75030986046,4450.774161115378,36304.68895136784
t1431,10095.205600489997,24718.086641274087,5808.516746991111,40621.80898875519
t1432,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1433,11292.447259673907,26064.738403031242,4253.02771271216,41610.213375417305
t1434,8907.001701902167,20885.337317270056,4089.8638091486646,33882.202828320886
t1435,6521.556144130429,17043.124470267514,4079.4504596520137,27644.131074049954
t1436,6521.556144130429,13591.2564104422,4079.4504596520137,24192.26301422464
t1437,6521.556144130429,13451.613574041841,4079.4504596520137,24052.620177824283
t1438,6521.556144130429,13451.613574041841,4079.4504596520137,24052.620177824283
t1439,6521.556144130429,13451.613574041841,4079.4504596520137,24052.620177824283
t1440,6521.556144130429,13451.613574041841,4780.673130696736,24753.842848869004
t1441,6521.556144130429,15973.735048283103,5851.861784597916,28347.15297701145
t1442,6521.556144130429,15973.735048283103,5851.861784597916,28347.15297701145
t1443,6521.556144130429,15973.735048283103,5988.828647104503,28484.119839518036
t1444,6521.556144130429,15973.735048283103,5988.828647104503,28484.119839518036
t1445,6521.556144130429,15315.982197511305,5988.828647104503,27826.366988746235
t1446,5526.16940742135,12688.011340123108,5920.84173554944,24135.022483093897
t1447,4420.264351219186,8334.36956870228,5920.84173554944,18675.475655470906
t1448,4257.690445230986,2017.3729203700636,4950.5308460743245,11225.594211675376
t1449,4257.690445230986,2017.3729203700636,4950.5308460743245,11225.594211675376
t1450,4257.690445230986,5322.590199542758,5001.535608964096,14581.816253737841
t1451,5557.019102514357,10669.296162691146,5227.74074713036,21454.056012335863
t1452,7576.0602226123565,16016.002125839535,5988.828647104503,29580.890995556394
t1453,9595.101342710355,21263.06678526187,5988.828647104503,36846.996775076725
t1454,11292.447259673907,25085.913725239236,5988.828647104503,42367.189632017646
t1455,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1456,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1457,8907.001701902167,24618.483846572788,4926.586548455857,38452.07209693082
t1458,6521.556144130429,20486.90841543433,3817.3539068161276,30825.818466380886
t1459,4136.11058635869,15985.20716783831,3632.2559276897723,23753.573681886774
t1460,3784.1516404431486,9668.210519506098,3632.2559276897723,17084.61808763902
t1461,3350.9564738563504,5185.299670629776,3632.2559276897723,12168.5120721759
t1462,3350.9564738563504,1423.8362094111556,3632.2559276897723,8407.048610957278
t1463,1172.6265283190253,992.1115544916894,3632.2559276897723,5796.994010500487
t1464,-0.0,960.424538382202,3632.2559276897723,4592.6804660719745
t1465,-0.0,16.5436435190115,3632.2559276897723,3648.7995712087836
t1466,-0.0,16.5436435190115,3632.2559276897723,3648.7995712087836
t1467,-0.0,16.5436435190115,3632.2559276897723,3648.7995712087836
t1468,-0.0,16.5436435190115,3632.2559276897723,3648.7995712087836
t1469,-0.0,16.5436435190115,3632.2559276897723,3648.7995712087836
t1470,-0.0,16.5436435190115,3632.2559276897723,3648.7995712087836
t1471,-0.0,16.5436435190115,3632.2559276897723,3648.7995712087836
t1472,-0.0,-0.0,3632.2559276897723,3632.2559276897723
t1473,-0.0,1560.2680375644402,3632.2559276897723,5192.523965254212
t1474,2019.0411200979997,4980.194853861965,3632.2559276897723,10631.491901649737
t1475,4038.0822401959995,9480.420155745016,3632.2559276897723,17150.758323630787
t1476,6057.123360293999,14164.794884494682,4188.157692131195,24410.07593691988
t1477,8076.164480391999,19189.8594848053,4188.157692131195,31454.181657328496
t1478,9273.406139575905,23709.784317327823,4188.157692131195,37171.34814903492
t1479,11292.447259673907,27136.888843103763,4188.157692131195,42617.49379490886
t1480,11292.447259673907,27827.424220866633,4188.157692131195,43308.02917267173
t1481,8907.001701902167,26741.345866231502,3358.9396703185444,39007.28723845221
t1482,6521.556144130429,24633.211719188326,2677.7891111076565,33832.55697442641
t1483,6521.556144130429,19572.23896824931,2093.5910776318337,28187.386190011573
t1484,6521.556144130429,15529.197702105517,1421.210468511991,23471.964314747936
t1485,6521.556144130429,11891.733417770069,776.3681080008191,19189.657669901317
t1486,4821.609027381373,11445.6480301919,473.26559971838657,16740.52265729166
t1487,3974.369519696933,11445.6480301919,72.48675605777893,15492.504305946612
t1488,3974.369519696933,11445.6480301919,-0.0,15420.017549888833
t1489,3974.369519696933,11173.83839559594,-0.0,15148.207915292873
t1490,3974.369519696933,11079.980437588065,-0.0,15054.349957284998
t1491,3974.369519696933,11079.980437588065,-0.0,15054.349957284998
t1492,3974.369519696933,10563.896544141304,-0.0,14538.266063838237
t1493,3974.369519696933,9517.534304980803,-0.0,13491.903824677736
t1494,3974.369519696933,8372.386114910452,-0.0,12346.755634607385
t1495,3974.369519696933,6935.39737850805,-0.0,10909.766898204984
t1496,3974.369519696933,5366.188423370602,-0.0,9340.557943067535
t1497,3974.369519696933,5068.775010807842,-0.0,9043.144530504775
t1498,3974.369519696933,6488.641749259673,-0.0,10463.011268956605
t1499,4040.4872565156893,9407.742184066205,469.05920078745555,13917.288641369349
t1500,4040.4872565156893,13342.638511417941,469.05920078745555,17852.184968721085
t1501,4398.569781047357,17357.655578730864,469.05920078745555,22225.284560565677
t1502,4770.891115543474,22704.36154187925,469.05920078745555,27944.311858210178
t1503,4770.891115543474,26211.40759133726,1120.3560621955592,32102.654769076293
t1504,4770.891115543474,26211.40759133726,1120.3560621955592,32102.654769076293
t1505,4770.891115543474,22642.694108187534,1120.3560621955592,28533.94128592657
t1506,4770.891115543474,17526.621642648275,1120.3560621955592,23417.868820387306
t1507,4770.891115543474,12305.109504740663,1120.3560621955592,18196.356682479698
t1508,2385.4455577717385,10840.510232814146,1120.3560621955592,14346.311852781442
t1509,2385.4455577717385,8948.880983063911,1120.3560621955592,12454.682603031208
t1510,2385.4455577717385,6238.227779215125,1120.3560621955592,9744.029399182422
t1511,2385.4455577717385,6072.009155972346,1120.3560621955592,9577.810775939643
t1512,2385.4455577717385,6072.009155972346,1120.3560621955592,9577.810775939643
t1513,8907.001701902167,17289.101414708828,2389.975885075045,28586.07900168604
t1514,8907.001701902167,15651.199978081837,2389.975885075045,26948.17756505905
t1515,8462.189809968777,14114.539297890684,2389.975885075045,24966.704992934505
t1516,8462.189809968777,11240.028941724038,2104.655323521374,21806.87407521419
t1517,6686.332316387739,9471.865215074538,1397.0731986623932,17555.27073012467
t1518,4770.891115543477,7211.573089432658,1397.0731986623932,13379.53740363853
t1519,2385.4455577717385,3515.733484547513,1397.0731986623932,7298.252240981645
t1520,-0.0,-0.0,-0.0,0.0
t1521,-0.0,-0.0,-0.0,0.0
t1522,1197.2416591839074,4411.404336698171,-0.0,5608.645995882079
t1523,3216.282779281907,9112.318295523572,1669.5488496383537,13998.149924443833
t1524,5235.323899379907,14459.02425867196,3339.0976992767073,23033.445857328574
t1525,7254.365019477907,19805.730221820348,5008.646548915061,32068.741790213317
t1526,9273.406139575905,25152.436184968734,4927.232814717835,39353.07513926247
t1527,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1528,11292.447259673907,27827.424220866633,5988.828647104503,45108.70012764505
t1529,11292.447259673907,21571.019460025935,5988.828647104503,38852.29536680435
t1530,8907.001701902167,18916.37248173914,5988.828647104503,33812.20283074581
t1531,8907.001701902167,13485.2818502699,5648.044408209948,28040.327960382016
t1532,6521.556144130429,10844.492567327608,5020.913365796626,22386.962077254666
t1533,6521.556144130429,6412.3801164600945,4164.5675469227,17098.50380751322
t1534,6521.556144130429,3023.1936714805997,3443.9264380656737,12988.676253676702
t1535,5234.8269417298625,2322.2586282981624,2736.3072857331617,10293.392855761187
t1536,5234.8269417298625,1576.2249643138705,2148.8512014109397,8959.903107454673
t1537,5234.8269417298625,1564.5875251516636,1793.4596494328555,8592.874116314382
t1538,5234.8269417298625,1564.5875251516636,1793.4596494328555,8592.874116314382
t1539,5234.8269417298625,1564.5875251516636,1793.4596494328555,8592.874116314382
t1540,5234.8269417298625,1564.5875251516636,1793.4596494328555,8592.874116314382
t1541,5234.8269417298625,1564.5875251516636,1793.4596494328555,8592.874116314382
t1542,4722.18947226203,1403.5217997024993,1366.5050240070475,7492.216295971577
t1543,2746.5085245333294,902.1217981747427,698.4040996538658,4347.034422361938
t1544,361.06296676159076,-0.0,-0.0,361.06296676159076
t1545,361.06296676159076,-0.0,-0.0,361.06296676159076
t1546,361.06296676159076,1980.8898938267794,-0.0,2341.95286058837
t1547,361.06296676159076,6421.295064878436,-0.0,6782.358031640027
t1548,764.3203045042032,10661.684123964922,-0.0,11426.004428469125
t1549,764.3203045042032,15034.098285756838,-0.0,15798.41859026104
t1550,1301.7695632734592,20380.804248905224,-0.0,21682.57381217868
t1551,1672.4822595651142,25727.510212053614,-0.0,27399.992471618727
t1552,1672.4822595651142,26509.675449411217,-0.0,28182.15770897633
t1553,1520.4734635221623,20192.678801079004,-0.0,21713.152264601165
t1554,696.6662055963745,13875.682152746791,-0.0,14572.348358343166
t1555,-0.0,7558.685504414576,-0.0,7558.685504414576
t1556,-0.0,2543.993288227392,-0.0,2543.993288227392
t1557,-0.0,-0.0,-0.0,0.0
t1558,-0.0,-0.0,-0.0,0.0
t1559,-0.0,-0.0,-0.0,0.0
t1560,-0.0,-0.0,-0.0,0.0
t1561,-0.0,-0.0,-0.0,0.0
t1562,-0.0,-0.0,-0.0,0.0
t1563,-0.0,-0.0,-0.0,0.0
t1564,-0.0,152.37687298756106,-0.0,152.37687298756106
t1565,155.9011589917276,2587.1453083044003,-0.0,2743.046467296128
t1566,155.9011589917276,2587.1453083044003,-0.0,2743.046467296128
t1567,155.9011589917276,1117.1108885515287,-0.0,1273.0120475432564
t1568,155.90115899172753,667.391934330521,-0.0,823.2930933222485
t1569,-0.0,-0.0,-0.0,0.0
t1570,567.4369848868758,5346.705963148388,-0.0,5914.1429480352635
t1571,2586.4781049848757,7437.830019680301,1669.5488496383537,11693.85697430353
t1572,4605.519225082875,9763.931721195038,3339.0976992767073,17708.54864555462
t1573,6624.560345180875,10836.079458699298,5008.646548915061,22469.286352795232
t1574,8643.601465278873,16182.785421847686,4319.27979746615,29145.66668459271
t1575,10662.642585376872,12894.068323200898,5988.828647104503,29545.539555682273
t1576,11292.447259673907,8233.691950546827,5093.1911569899685,24619.3303672107
t1577,10109.168658423907,13580.397913695215,3120.661797776413,26810.228369895536
t1578,8162.243100652169,7263.401265363,4790.210647414768,20215.855013429937
t1579,6214.314064619562,12416.788838683835,2817.681288201212,21448.78419150461
t1580,4489.157202499996,17403.837067519078,4487.230137839566,26380.224407858637
t1581,3150.339470815213,11086.840419186863,2514.70077862601,16751.880668628088
t1582,2533.0226086956495,4769.843770854648,4184.249628264364,11487.116007814662
t1583,2895.10052918478,9768.680480171482,5853.798477902717,18517.57948725898
t1584,4166.329754021737,15115.38644331987,3881.269118689162,23162.98531603077
t1585,5991.478978858694,20462.09240646826,5550.817968327517,32004.389353654467
t1586,5373.209386229786,24848.515271441214,3578.288609113961,33800.01326678496
t1587,3611.2325926980475,26009.936271303388,2409.271397804621,32030.440261806056
t1588,5630.273712796047,27827.424220866633,4078.820247442975,37536.51818110566
