Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,,6408,35884.5859375
,,,,,,,,6409,35085.76171875
,,,,,,,,6410,34854.1015625
,,,,,,,,6411,35692.20703125
,,,,,,,,6412,38041.83984375
,,,,,,,,6413,40887.61328125
,,,,,,,,6414,41184.67578125
,,,,,,,,6415,42343.83984375
,,,,,,,,6416,44373.88671875
,,,,,,,,6417,47072.0625
,,,,,,,,6418,49996.40625
,,,,,,,,6419,53257.23828125
,,,,,,,,6420,56174.375
,,,,,,,,6421,58407.78125
,,,,,,,,6422,59797.375
,,,,,,,,6423,59938.51953125
,,,,,,,,6424,58919.09375
,,,,,,,,6425,56826.03125
,,,,,,,,6426,55508.40625
,,,,,,,,6427,53446.328125
,,,,,,,,6428,50195.57421875
,,,,,,,,6429,46358.41796875
,,,,,,,,6430,42828.16796875
,,,,,,,,6431,40191.03125
,,,,,,,,6432,38469.61328125
,,,,,,,,6433,37455.28125
,,,,,,,,6434,37050.875
,,,,,,,,6435,37793.47265625
,,,,,,,,6436,40106.74609375
,,,,,,,,6437,42554.109375
,,,,,,,,6438,42384.6875
,,,,,,,,6439,43217.97265625
,,,,,,,,6440,44811.61328125
,,,,,,,,6441,46567.32421875
,,,,,,,,6442,48017.71875
,,,,,,,,6443,48928.30078125
,,,,,,,,6444,48761.50390625
,,,,,,,,6445,48337.03515625
,,,,,,,,6446,48265.68359375
,,,,,,,,6447,48089.82421875
,,,,,,,,6448,47248.49609375
,,,,,,,,6449,45974.44921875
,,,,,,,,6450,45653.953125
,,,,,,,,6451,44445.359375
,,,,,,,,6452,41861.46484375
,,,,,,,,6453,38752.08984375
,,,,,,,,6454,35838.8828125
,,,,,,,,6455,33828.55078125
,,,,,,,,6456,32582.583984375
,,,,,,,,6457,31804.931640625
,,,,,,,,6458,31442.244140625
,,,,,,,,6459,32007.509765625004
,,,,,,,,6460,34188.44140625
,,,,,,,,6461,36889.98046875
,,,,,,,,6462,36830.39453125
,,,,,,,,6463,37189.20703125
,,,,,,,,6464,38105.515625
,,,,,,,,6465,39235.3515625
,,,,,,,,6466,40379.7421875
,,,,,,,,6467,41997.46484375
,,,,,,,,6468,43902.125
,,,,,,,,6469,45145.72265625
,,,,,,,,6470,46340.62890625
,,,,,,,,6471,47087.71875
,,,,,,,,6472,46650.13671875
,,,,,,,,6473,45495.98828125
,,,,,,,,6474,45293.94140625
,,,,,,,,6475,44055.859375
,,,,,,,,6476,41736.37890625
,,,,,,,,6477,38404.0
,,,,,,,,6478,35408.56640625
,,,,,,,,6479,33295.26171875
,,,,,,,,6480,31931.34375
,,,,,,,,6481,31109.298828125
,,,,,,,,6482,30904.4765625
,,,,,,,,6483,31606.728515625
,,,,,,,,6484,33977.6015625
,,,,,,,,6485,36816.99609375
,,,,,,,,6486,37085.26171875
,,,,,,,,6487,37902.21484375
,,,,,,,,6488,39363.1640625
,,,,,,,,6489,41078.1875
,,,,,,,,6490,42657.89453125
,,,,,,,,6491,44425.85546875
,,,,,,,,6492,46041.82421875
,,,,,,,,6493,47106.640625
,,,,,,,,6494,48266.19921875
,,,,,,,,6495,48673.15625
,,,,,,,,6496,47972.79296875
,,,,,,,,6497,46522.4375
,,,,,,,,6498,46200.96484375
,,,,,,,,6499,45143.76953125
,,,,,,,,6500,43432.44140625
,,,,,,,,6501,41026.9140625
,,,,,,,,6502,38408.37890625
,,,,,,,,6503,36307.66796875
,,,,,,,,6504,34781.4375
,,,,,,,,6505,33834.95703125
,,,,,,,,6506,33331.91015625
,,,,,,,,6507,33378.42578125
,,,,,,,,6508,34007.28515625
,,,,,,,,6509,35180.97265625
,,,,,,,,6510,36126.53515625
,,,,,,,,6511,37470.72265625
,,,,,,,,6512,38979.12109375
,,,,,,,,6513,40185.28515625
,,,,,,,,6514,41069.921875
,,,,,,,,6515,41798.12109375
,,,,,,,,6516,42489.56640625
,,,,,,,,6517,42966.66796875
,,,,,,,,6518,43599.43359375
,,,,,,,,6519,44017.61328125
,,,,,,,,6520,43914.32421875
,,,,,,,,6521,43366.07421875
,,,,,,,,6522,43653.96875
,,,,,,,,6523,42789.640625
,,,,,,,,6524,41421.11328125
,,,,,,,,6525,39550.87109375
,,,,,,,,6526,37323.0703125
,,,,,,,,6527,35310.52734375
,,,,,,,,6528,33982.2578125
,,,,,,,,6529,33040.55078125
,,,,,,,,6530,32513.796875
,,,,,,,,6531,32321.615234375004
,,,,,,,,6532,32691.306640625
,,,,,,,,6533,33492.16015625
,,,,,,,,6534,34268.1015625
,,,,,,,,6535,36549.58203125
,,,,,,,,6536,39191.44921875
,,,,,,,,6537,41561.6484375
,,,,,,,,6538,43725.12890625
,,,,,,,,6539,45699.43359375
,,,,,,,,6540,47404.82421875
,,,,,,,,6541,48692.37890625
,,,,,,,,6542,49484.14453125
,,,,,,,,6543,49698.99609375
,,,,,,,,6544,49189.72265625
,,,,,,,,6545,47958.01171875
,,,,,,,,6546,47759.0625
,,,,,,,,6547,46314.08984375
,,,,,,,,6548,43942.17578125
,,,,,,,,6549,40629.70703125
,,,,,,,,6550,37635.51171875
,,,,,,,,6551,35558.9921875
,,,,,,,,6552,34343.35546875
,,,,,,,,6553,33718.58203125
,,,,,,,,6554,33621.55078125
,,,,,,,,6555,34587.0078125
,,,,,,,,6556,37243.796875
,,,,,,,,6557,40209.7578125
,,,,,,,,6558,40524.41796875
,,,,,,,,6559,41501.04296875
,,,,,,,,6560,43148.71484375
,,,,,,,,6561,44747.01953125
,,,,,,,,6562,46595.37890625
,,,,,,,,6563,48806.33203125
,,,,,,,,6564,50999.98046875
,,,,,,,,6565,52699.546875
,,,,,,,,6566,54051.765625
,,,,,,,,6567,54671.88671875
,,,,,,,,6568,53812.28125
,,,,,,,,6569,51944.33203125
,,,,,,,,6570,51296.12890625
,,,,,,,,6571,49443.546875
,,,,,,,,6572,46392.17578125
,,,,,,,,6573,42772.94921875
,,,,,,,,6574,39409.17578125
,,,,,,,,6575,37003.98046875
,,,,,,,,6576,35345.45703125
,,,,,,,,6577,34382.25390625
,,,,,,,,6578,34065.13671875
,,,,,,,,6579,34908.23046875
,,,,,,,,6580,37457.70703125
,,,,,,,,6581,40395.7578125
,,,,,,,,6582,40750.87109375
,,,,,,,,6583,41859.91015625
,,,,,,,,6584,43970.03125
,,,,,,,,6585,46699.39453125
,,,,,,,,6586,49560.3125
,,,,,,,,6587,52370.19140625
,,,,,,,,6588,54593.33203125
,,,,,,,,6589,55914.70703125
,,,,,,,,6590,56537.58203125
,,,,,,,,6591,56415.21875
,,,,,,,,6592,55396.484375
,,,,,,,,6593,53725.46875
,,,,,,,,6594,53324.16015625
,,,,,,,,6595,51624.234375
,,,,,,,,6596,48852.40625
,,,,,,,,6597,44988.53125
,,,,,,,,6598,41531.83203125
,,,,,,,,6599,39089.93359375
,,,,,,,,6600,37532.42578125
,,,,,,,,6601,36590.26953125
,,,,,,,,6602,36369.67578125
,,,,,,,,6603,37109.82421875
,,,,,,,,6604,39506.05859375
,,,,,,,,6605,42355.9921875
,,,,,,,,6606,42542.75
,,,,,,,,6607,43893.51171875
,,,,,,,,6608,46778.609375
,,,,,,,,6609,49710.390625
,,,,,,,,6610,52564.48828125
,,,,,,,,6611,55428.09375
,,,,,,,,6612,57746.63671875
,,,,,,,,6613,59268.640625
,,,,,,,,6614,59986.5625
,,,,,,,,6615,60161.06640625
,,,,,,,,6616,58899.34375
,,,,,,,,6617,56542.76953125
,,,,,,,,6618,55630.89453125
,,,,,,,,6619,53481.56640625
,,,,,,,,6620,50374.24609375
,,,,,,,,6621,46502.44921875
,,,,,,,,6622,42886.484375
,,,,,,,,6623,40301.30078125
,,,,,,,,6624,38521.31640625
,,,,,,,,6625,37391.5078125
,,,,,,,,6626,36768.29296875
,,,,,,,,6627,37336.71484375
,,,,,,,,6628,39625.97265625
,,,,,,,,6629,42154.83984375
,,,,,,,,6630,42409.50390625
,,,,,,,,6631,44159.953125
,,,,,,,,6632,47119.578125
,,,,,,,,6633,50130.41796875
,,,,,,,,6634,52981.94140625
,,,,,,,,6635,55858.390625
,,,,,,,,6636,58107.31640625
,,,,,,,,6637,59538.078125
,,,,,,,,6638,60407.69921875
,,,,,,,,6639,60541.8125
,,,,,,,,6640,59079.98828125
,,,,,,,,6641,56601.28515625
,,,,,,,,6642,55486.83984375
,,,,,,,,6643,53199.51953125
,,,,,,,,6644,50075.890625
,,,,,,,,6645,46323.65625
,,,,,,,,6646,42590.01953125
,,,,,,,,6647,40054.4921875
,,,,,,,,6648,38409.94921875
,,,,,,,,6649,37285.10546875
,,,,,,,,6650,36896.4921875
,,,,,,,,6651,37450.65234375
,,,,,,,,6652,39711.19140625
,,,,,,,,6653,42486.91015625
,,,,,,,,6654,42787.68359375
,,,,,,,,6655,44618.44921875
,,,,,,,,6656,47621.578125
,,,,,,,,6657,50640.35546875
,,,,,,,,6658,53476.734375
,,,,,,,,6659,56162.26171875
,,,,,,,,6660,58408.74609375
,,,,,,,,6661,59755.10546875
,,,,,,,,6662,60396.99609375
,,,,,,,,6663,60106.40625
,,,,,,,,6664,58444.296875
,,,,,,,,6665,55644.98828125
,,,,,,,,6666,54368.33203125
,,,,,,,,6667,52327.50390625
,,,,,,,,6668,49810.28125
,,,,,,,,6669,46699.40234375
,,,,,,,,6670,43393.1796875
,,,,,,,,6671,40929.2578125
,,,,,,,,6672,38826.20703125
,,,,,,,,6673,37764.44921875
,,,,,,,,6674,37051.078125
,,,,,,,,6675,36801.0078125
,,,,,,,,6676,37295.1875
,,,,,,,,6677,38110.65625
,,,,,,,,6678,38829.24609375
,,,,,,,,6679,41468.8984375
,,,,,,,,6680,44696.16796875
,,,,,,,,6681,47913.41796875
,,,,,,,,6682,50449.30859375
,,,,,,,,6683,52732.62890625
,,,,,,,,6684,54783.88671875
,,,,,,,,6685,56015.015625
,,,,,,,,6686,56926.625
,,,,,,,,6687,56800.62890625
,,,,,,,,6688,55260.9375
,,,,,,,,6689,52879.30859375
,,,,,,,,6690,51685.96484375
,,,,,,,,6691,49196.14453125
,,,,,,,,6692,46792.125
,,,,,,,,6693,44196.59765625
,,,,,,,,6694,41643.37109375
,,,,,,,,6695,39665.6875
,,,,,,,,6696,38093.8125
,,,,,,,,6697,36989.1328125
,,,,,,,,6698,36232.55859375
,,,,,,,,6699,35883.6171875
,,,,,,,,6700,36127.3515625
,,,,,,,,6701,36783.21484375
,,,,,,,,6702,37595.328125
,,,,,,,,6703,40113.62109375
,,,,,,,,6704,43526.81640625
,,,,,,,,6705,46719.421875
,,,,,,,,6706,49641.51953125
,,,,,,,,6707,51790.234375
,,,,,,,,6708,53520.87109375
,,,,,,,,6709,54293.0
,,,,,,,,6710,54316.15625
,,,,,,,,6711,53131.30078125
,,,,,,,,6712,52035.21875
,,,,,,,,6713,50683.22265625
,,,,,,,,6714,50132.57421875
,,,,,,,,6715,48569.58203125
,,,,,,,,6716,46547.94921875
,,,,,,,,6717,43923.86328125
,,,,,,,,6718,41200.69140625
,,,,,,,,6719,38947.578125
,,,,,,,,6720,37628.6875
,,,,,,,,6721,36862.92578125
,,,,,,,,6722,36752.61328125
,,,,,,,,6723,37672.19140625
,,,,,,,,6724,39528.30078125
,,,,,,,,6725,41781.41015625
,,,,,,,,6726,42355.359375
,,,,,,,,6727,43989.484375
,,,,,,,,6728,46412.703125
,,,,,,,,6729,48922.125
,,,,,,,,6730,50909.58203125
,,,,,,,,6731,52230.05078125
,,,,,,,,6732,53034.18359375
,,,,,,,,6733,53145.13671875
,,,,,,,,6734,52731.12890625
,,,,,,,,6735,51566.12890625
,,,,,,,,6736,50179.328125
,,,,,,,,6737,49242.42578125
,,,,,,,,6738,48972.109375
,,,,,,,,6739,47370.93359375
,,,,,,,,6740,44816.5625
,,,,,,,,6741,41664.546875
,,,,,,,,6742,38879.66015625
,,,,,,,,6743,36803.01953125
,,,,,,,,6744,35478.07421875
,,,,,,,,6745,34942.0234375
,,,,,,,,6746,34903.55078125
,,,,,,,,6747,35856.81640625
,,,,,,,,6748,38428.83203125
,,,,,,,,6749,41343.15234375
,,,,,,,,6750,41743.4140625
,,,,,,,,6751,42504.11328125
,,,,,,,,6752,43841.08203125
,,,,,,,,6753,45458.40625
,,,,,,,,6754,46925.44140625
,,,,,,,,6755,47681.22265625
,,,,,,,,6756,47925.671875
,,,,,,,,6757,47961.33203125
,,,,,,,,6758,48167.83984375
,,,,,,,,6759,48246.62109375
,,,,,,,,6760,47674.75390625
,,,,,,,,6761,46895.21484375
,,,,,,,,6762,46730.390625
,,,,,,,,6763,45045.26171875
,,,,,,,,6764,42304.8984375
,,,,,,,,6765,39027.9140625
,,,,,,,,6766,36172.82421875
,,,,,,,,6767,33987.34375
,,,,,,,,6768,32707.447265625
,,,,,,,,6769,31968.1953125
,,,,,,,,6770,31817.990234375
,,,,,,,,6771,32562.751953125
,,,,,,,,6772,34811.53515625
,,,,,,,,6773,37614.84765625
,,,,,,,,6774,37589.2421875
,,,,,,,,6775,38384.0703125
,,,,,,,,6776,40030.80859375
,,,,,,,,6777,41651.53125
,,,,,,,,6778,42989.4453125
,,,,,,,,6779,44428.515625
,,,,,,,,6780,45859.69140625
,,,,,,,,6781,47106.61328125
,,,,,,,,6782,48157.55078125
,,,,,,,,6783,48359.52734375
,,,,,,,,6784,47320.578125
,,,,,,,,6785,45625.90234375
,,,,,,,,6786,45133.36328125
,,,,,,,,6787,43355.94921875
,,,,,,,,6788,40557.48828125
,,,,,,,,6789,37256.02734375
,,,,,,,,6790,34196.125
,,,,,,,,6791,32061.427734375
,,,,,,,,6792,30702.0703125
,,,,,,,,6793,29857.154296875
,,,,,,,,6794,29687.302734375
,,,,,,,,6795,30337.263671875
,,,,,,,,6796,32574.251953125
,,,,,,,,6797,35331.03125
,,,,,,,,6798,35355.65234375
,,,,,,,,6799,35884.26171875
,,,,,,,,6800,36905.76171875
,,,,,,,,6801,37912.7734375
,,,,,,,,6802,39063.62109375
,,,,,,,,6803,40108.0625
,,,,,,,,6804,41239.796875
,,,,,,,,6805,42260.4453125
,,,,,,,,6806,43293.578125
,,,,,,,,6807,43567.82421875
,,,,,,,,6808,42804.80078125
,,,,,,,,6809,42120.06640625
,,,,,,,,6810,42487.1328125
,,,,,,,,6811,41305.109375
,,,,,,,,6812,39161.54296875
,,,,,,,,6813,36260.9609375
,,,,,,,,6814,33479.50390625
,,,,,,,,6815,31535.283203125
,,,,,,,,6816,30275.626953125
,,,,,,,,6817,29715.0859375
,,,,,,,,6818,29577.640625
,,,,,,,,6819,30332.126953125
,,,,,,,,6820,32585.3046875
,,,,,,,,6821,35396.53125
,,,,,,,,6822,35825.83984375
,,,,,,,,6823,36781.02734375
,,,,,,,,6824,38287.17578125
,,,,,,,,6825,40019.83984375
,,,,,,,,6826,41611.17578125
,,,,,,,,6827,43251.1640625
,,,,,,,,6828,44809.75
,,,,,,,,6829,45836.73828125
,,,,,,,,6830,46368.921875
,,,,,,,,6831,46464.15625
,,,,,,,,6832,45592.84765625
,,,,,,,,6833,44469.578125
,,,,,,,,6834,44027.25
,,,,,,,,6835,42566.734375
,,,,,,,,6836,40900.97265625
,,,,,,,,6837,38756.2890625
,,,,,,,,6838,36468.09765625
,,,,,,,,6839,34640.6796875
,,,,,,,,6840,33104.8125
,,,,,,,,6841,32345.796875
,,,,,,,,6842,31937.650390625
,,,,,,,,6843,31992.912109375
,,,,,,,,6844,32696.935546875
,,,,,,,,6845,34001.3984375
,,,,,,,,6846,35321.73046875
,,,,,,,,6847,37371.2109375
,,,,,,,,6848,39810.859375
,,,,,,,,6849,41971.0078125
,,,,,,,,6850,43774.28515625
,,,,,,,,6851,45098.35546875
,,,,,,,,6852,45496.88671875
,,,,,,,,6853,46041.95703125
,,,,,,,,6854,46348.82421875
,,,,,,,,6855,46472.35546875
,,,,,,,,6856,45912.84375
,,,,,,,,6857,44982.546875
,,,,,,,,6858,44629.78125
,,,,,,,,6859,43297.02734375
,,,,,,,,6860,41564.27734375
,,,,,,,,6861,39502.4375
,,,,,,,,6862,37371.20703125
,,,,,,,,6863,35524.875
,,,,,,,,6864,34055.83203125
,,,,,,,,6865,33179.375
,,,,,,,,6866,32604.2890625
,,,,,,,,6867,32297.201171875004
,,,,,,,,6868,32508.1796875
,,,,,,,,6869,33144.33203125
,,,,,,,,6870,33898.51171875
,,,,,,,,6871,36190.85546875
,,,,,,,,6872,38928.921875
,,,,,,,,6873,41246.66796875
,,,,,,,,6874,43722.19140625
,,,,,,,,6875,46002.625
,,,,,,,,6876,48059.19140625
,,,,,,,,6877,49920.56640625
,,,,,,,,6878,51080.6875
,,,,,,,,6879,51217.77734375
,,,,,,,,6880,50059.88671875
,,,,,,,,6881,48790.51953125
,,,,,,,,6882,48351.88671875
,,,,,,,,6883,46498.0
,,,,,,,,6884,43806.08984375
,,,,,,,,6885,40465.85546875
,,,,,,,,6886,37368.73828125
,,,,,,,,6887,35217.73828125
,,,,,,,,6888,33848.55859375
,,,,,,,,6889,32963.90234375
,,,,,,,,6890,32621.708984375
,,,,,,,,6891,33447.234375
,,,,,,,,6892,35749.68359375
,,,,,,,,6893,38742.23046875
,,,,,,,,6894,39347.90234375
,,,,,,,,6895,40003.2421875
,,,,,,,,6896,40640.33984375
,,,,,,,,6897,40906.27734375
,,,,,,,,6898,40734.6484375
,,,,,,,,6899,40382.95703125
,,,,,,,,6900,39883.734375
,,,,,,,,6901,39439.3984375
,,,,,,,,6902,39610.82421875
,,,,,,,,6903,40082.0
,,,,,,,,6904,40689.53515625
,,,,,,,,6905,41528.6015625
,,,,,,,,6906,41733.44921875
,,,,,,,,6907,40711.59765625
,,,,,,,,6908,38489.60546875
,,,,,,,,6909,35851.44921875
,,,,,,,,6910,33696.78515625
,,,,,,,,6911,32365.466796875
,,,,,,,,6912,31623.244140625
,,,,,,,,6913,31346.228515625
,,,,,,,,6914,31621.501953125
,,,,,,,,6915,32753.693359375
,,,,,,,,6916,35590.21484375
,,,,,,,,6917,38774.5703125
,,,,,,,,6918,39435.80859375
,,,,,,,,6919,39668.78515625
,,,,,,,,6920,40119.99609375
,,,,,,,,6921,40321.56640625
,,,,,,,,6922,40131.67578125
,,,,,,,,6923,39898.625
,,,,,,,,6924,39650.4140625
,,,,,,,,6925,39197.6171875
,,,,,,,,6926,39298.11328125
,,,,,,,,6927,39614.69140625
,,,,,,,,6928,39811.8984375
,,,,,,,,6929,40587.10546875
,,,,,,,,6930,40789.81640625
,,,,,,,,6931,39703.92578125
,,,,,,,,6932,37676.7890625
,,,,,,,,6933,34982.4765625
,,,,,,,,6934,32867.42578125
,,,,,,,,6935,31578.232421875
,,,,,,,,6936,30750.318359375
,,,,,,,,6937,30488.947265625
,,,,,,,,6938,30612.666015625
,,,,,,,,6939,31700.662109375
,,,,,,,,6940,34438.35546875
,,,,,,,,6941,37585.26171875
,,,,,,,,6942,37934.41015625
,,,,,,,,6943,37952.43359375
,,,,,,,,6944,38183.12890625
,,,,,,,,6945,38197.20703125
,,,,,,,,6946,37994.02734375
,,,,,,,,6947,37803.7109375
,,,,,,,,6948,37619.2109375
,,,,,,,,6949,37454.66796875
,,,,,,,,6950,37537.85546875
,,,,,,,,6951,37947.3125
,,,,,,,,6952,38526.0703125
,,,,,,,,6953,39323.5
,,,,,,,,6954,39656.57421875
,,,,,,,,6955,38731.0078125
,,,,,,,,6956,36812.28515625
,,,,,,,,6957,34353.47265625
,,,,,,,,6958,32215.189453125
,,,,,,,,6959,30856.796875
,,,,,,,,6960,30085.048828125
,,,,,,,,6961,29751.140625
,,,,,,,,6962,29845.357421875
,,,,,,,,6963,30869.705078125
,,,,,,,,6964,33570.86328125
,,,,,,,,6965,36696.84765625
,,,,,,,,6966,37053.23828125
,,,,,,,,6967,37093.48046875
,,,,,,,,6968,37345.109375
,,,,,,,,6969,37415.203125
,,,,,,,,6970,37224.65625
,,,,,,,,6971,37015.72265625
,,,,,,,,6972,36841.35546875
,,,,,,,,6973,36616.63671875
,,,,,,,,6974,36628.04296875
,,,,,,,,6975,36669.32421875
,,,,,,,,6976,36836.828125
,,,,,,,,6977,37763.55078125
,,,,,,,,6978,38225.78125
,,,,,,,,6979,37488.38671875
,,,,,,,,6980,35833.54296875
,,,,,,,,6981,33647.6953125
,,,,,,,,6982,31515.416015625
,,,,,,,,6983,30065.984375
,,,,,,,,6984,29220.125
,,,,,,,,6985,28772.3203125
,,,,,,,,6986,28862.435546875
,,,,,,,,6987,29759.953125
,,,,,,,,6988,32173.263671875
,,,,,,,,6989,35062.64453125
,,,,,,,,6990,35679.63671875
,,,,,,,,6991,36129.03125
,,,,,,,,6992,36849.640625
,,,,,,,,6993,37473.69140625
,,,,,,,,6994,37771.10546875
,,,,,,,,6995,38084.05078125
,,,,,,,,6996,38428.2578125
,,,,,,,,6997,38445.82421875
,,,,,,,,6998,38727.5625
,,,,,,,,6999,38273.91796875
,,,,,,,,7000,38102.46875
,,,,,,,,7001,38367.19921875
,,,,,,,,7002,38403.59375
,,,,,,,,7003,37592.03515625
,,,,,,,,7004,36164.63671875
,,,,,,,,7005,34340.01171875
,,,,,,,,7006,32577.716796875004
,,,,,,,,7007,31040.583984375
,,,,,,,,7008,29896.447265625
,,,,,,,,7009,29098.638671875
,,,,,,,,7010,28813.150390625
,,,,,,,,7011,28951.861328125
,,,,,,,,7012,29756.359375
,,,,,,,,7013,31071.8046875
,,,,,,,,7014,32279.109375
,,,,,,,,7015,33644.91796875
,,,,,,,,7016,34968.0390625
,,,,,,,,7017,35631.51171875
,,,,,,,,7018,35742.1015625
,,,,,,,,7019,35720.875
,,,,,,,,7020,35653.32421875
,,,,,,,,7021,35485.61328125
,,,,,,,,7022,35329.4296875
,,,,,,,,7023,35233.33203125
,,,,,,,,7024,35042.515625
,,,,,,,,7025,35527.68359375
,,,,,,,,7026,35761.44921875
,,,,,,,,7027,35109.61328125
,,,,,,,,7028,34086.578125
,,,,,,,,7029,32632.419921875
,,,,,,,,7030,30928.873046875
,,,,,,,,7031,29581.443359375
,,,,,,,,7032,28650.501953125
,,,,,,,,7033,28078.107421875
,,,,,,,,7034,27881.322265625
,,,,,,,,7035,27944.234375
,,,,,,,,7036,28520.759765625
,,,,,,,,7037,29503.853515625
,,,,,,,,7038,30438.240234375
,,,,,,,,7039,31655.5
,,,,,,,,7040,32716.728515625
,,,,,,,,7041,33263.81640625
,,,,,,,,7042,33577.07421875
,,,,,,,,7043,33753.74609375
,,,,,,,,7044,33954.57421875
,,,,,,,,7045,34189.78125
,,,,,,,,7046,34488.47265625
,,,,,,,,7047,34731.37890625
,,,,,,,,7048,34757.125
,,,,,,,,7049,35633.91796875
,,,,,,,,7050,36551.76953125
,,,,,,,,7051,35862.46484375
,,,,,,,,7052,34322.59375
,,,,,,,,7053,32017.400390625
,,,,,,,,7054,29965.662109375
,,,,,,,,7055,28629.400390625
,,,,,,,,7056,27925.630859375
,,,,,,,,7057,27716.494140625
,,,,,,,,7058,27986.369140625
,,,,,,,,7059,29134.8671875
,,,,,,,,7060,31879.1171875
,,,,,,,,7061,35252.80078125
,,,,,,,,7062,35906.41015625
,,,,,,,,7063,35974.77734375
,,,,,,,,7064,36213.36328125
,,,,,,,,7065,36239.2890625
,,,,,,,,7066,36172.87109375
,,,,,,,,7067,36076.0546875
,,,,,,,,7068,36038.56640625
,,,,,,,,7069,35819.30859375
,,,,,,,,7070,35774.91796875
,,,,,,,,7071,35665.1640625
,,,,,,,,7072,35875.67578125
,,,,,,,,7073,37079.41796875
,,,,,,,,7074,37580.01953125
,,,,,,,,7075,36702.8046875
,,,,,,,,7076,34788.23828125
,,,,,,,,7077,32303.7109375
,,,,,,,,7078,30173.2109375
,,,,,,,,7079,28906.779296875
,,,,,,,,7080,28244.498046875
,,,,,,,,7081,27990.869140625
,,,,,,,,7082,28221.423828125
,,,,,,,,7083,29332.78125
,,,,,,,,7084,32103.5
,,,,,,,,7085,35346.80078125
,,,,,,,,7086,35916.09765625
,,,,,,,,7087,35956.47265625
,,,,,,,,7088,36238.20703125
,,,,,,,,7089,36370.6328125
,,,,,,,,7090,36178.8984375
,,,,,,,,7091,36049.7734375
,,,,,,,,7092,35997.546875
,,,,,,,,7093,35915.87890625
,,,,,,,,7094,35965.27734375
,,,,,,,,7095,36002.12109375
,,,,,,,,7096,36121.10546875
,,,,,,,,7097,37204.97265625
,,,,,,,,7098,37686.27734375
,,,,,,,,7099,36770.77734375
,,,,,,,,7100,34899.91015625
,,,,,,,,7101,32472.056640625
,,,,,,,,7102,30389.087890625
,,,,,,,,7103,29072.6875
,,,,,,,,7104,28376.033203125
,,,,,,,,7105,28073.390625
,,,,,,,,7106,28229.423828125
,,,,,,,,7107,29264.974609375
,,,,,,,,7108,31900.943359375
,,,,,,,,7109,35059.94921875
,,,,,,,,7110,35717.91796875
,,,,,,,,7111,35930.46484375
,,,,,,,,7112,36569.71484375
,,,,,,,,7113,37051.49609375
,,,,,,,,7114,37217.5546875
,,,,,,,,7115,37263.43359375
,,,,,,,,7116,37281.640625
,,,,,,,,7117,37069.5078125
,,,,,,,,7118,37190.83984375
,,,,,,,,7119,37516.16015625
,,,,,,,,7120,37855.89453125
,,,,,,,,7121,38577.08203125
,,,,,,,,7122,38550.94140625
,,,,,,,,7123,37722.01171875
,,,,,,,,7124,35857.84765625
,,,,,,,,7125,33416.16015625
,,,,,,,,7126,31322.630859375
,,,,,,,,7127,29944.314453125
,,,,,,,,7128,29102.044921875
,,,,,,,,7129,28721.15625
,,,,,,,,7130,28795.0703125
,,,,,,,,7131,29793.578125
,,,,,,,,7132,32402.359375000004
,,,,,,,,7133,35478.22265625
,,,,,,,,7134,36024.7578125
,,,,,,,,7135,36146.31640625
,,,,,,,,7136,36561.94921875
,,,,,,,,7137,36749.5
,,,,,,,,7138,36586.84375
,,,,,,,,7139,36394.33984375
,,,,,,,,7140,36257.62109375
,,,,,,,,7141,36065.50390625
,,,,,,,,7142,36113.6171875
,,,,,,,,7143,36157.42578125
,,,,,,,,7144,36187.93359375
,,,,,,,,7145,37068.10546875
,,,,,,,,7146,37726.109375
,,,,,,,,7147,37000.99609375
,,,,,,,,7148,35275.13671875
,,,,,,,,7149,32963.359375
,,,,,,,,7150,30804.34375
,,,,,,,,7151,29449.017578125
,,,,,,,,7152,28717.330078125
,,,,,,,,7153,28440.634765625
,,,,,,,,7154,28614.537109375
,,,,,,,,7155,29724.220703125
,,,,,,,,7156,32545.1328125
,,,,,,,,7157,35784.75390625
,,,,,,,,7158,36225.15234375
,,,,,,,,7159,36094.9609375
,,,,,,,,7160,36260.27734375
,,,,,,,,7161,36362.10546875
,,,,,,,,7162,36389.7109375
,,,,,,,,7163,36630.07421875
,,,,,,,,7164,37150.421875
,,,,,,,,7165,37502.22265625
,,,,,,,,7166,37823.06640625
,,,,,,,,7167,37905.75390625
,,,,,,,,7168,37540.9609375
,,,,,,,,7169,37320.07421875
,,,,,,,,7170,37180.42578125
,,,,,,,,7171,36183.44921875
,,,,,,,,7172,34746.98828125
,,,,,,,,7173,32924.21484375
,,,,,,,,7174,31006.662109375
,,,,,,,,7175,29553.990234375
,,,,,,,,7176,28550.162109375
,,,,,,,,7177,27999.650390625
,,,,,,,,7178,27776.078125
,,,,,,,,7179,28069.130859375
,,,,,,,,7180,28974.5234375
,,,,,,,,7181,30435.408203125
,,,,,,,,7182,31610.060546875
,,,,,,,,7183,32830.4375
,,,,,,,,7184,33947.25
,,,,,,,,7185,34890.53125
,,,,,,,,7186,35689.5703125
,,,,,,,,7187,36541.98046875
,,,,,,,,7188,37511.70703125
,,,,,,,,7189,38609.37890625
,,,,,,,,7190,39653.4296875
