Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,6571,21797.5
,,,,,,,6572,21877.9
,,,,,,,6573,21214.9
,,,,,,,6574,20137.8
,,,,,,,6575,18823.4
,,,,,,,6576,17491.3
,,,,,,,6577,16421.1
,,,,,,,6578,15696.1
,,,,,,,6579,15298.6
,,,,,,,6580,15087.6
,,,,,,,6581,15172.3
,,,,,,,6582,16061.6
,,,,,,,6583,17854.3
,,,,,,,6584,19141.4
,,,,,,,6585,19961.4
,,,,,,,6586,20706.3
,,,,,,,6587,21498.100000000002
,,,,,,,6588,22143.6
,,,,,,,6589,22708.9
,,,,,,,6590,23291.5
,,,,,,,6591,23576.3
,,,,,,,6592,23773.600000000002
,,,,,,,6593,23648.5
,,,,,,,6594,23369.4
,,,,,,,6595,22897.6
,,,,,,,6596,22482.7
,,,,,,,6597,21504.5
,,,,,,,6598,20150.7
,,,,,,,6599,18462.2
,,,,,,,6600,16858.7
,,,,,,,6601,15636.8
,,,,,,,6602,14728.599999999999
,,,,,,,6603,14111.2
,,,,,,,6604,13781.0
,,,,,,,6605,13742.9
,,,,,,,6606,14417.7
,,,,,,,6607,15946.9
,,,,,,,6608,17016.100000000002
,,,,,,,6609,17509.0
,,,,,,,6610,17800.8
,,,,,,,6611,17930.9
,,,,,,,6612,17915.7
,,,,,,,6613,17843.6
,,,,,,,6614,17775.0
,,,,,,,6615,17682.5
,,,,,,,6616,17642.2
,,,,,,,6617,17824.4
,,,,,,,6618,18065.2
,,,,,,,6619,18208.8
,,,,,,,6620,18183.8
,,,,,,,6621,17726.6
,,,,,,,6622,16859.0
,,,,,,,6623,15752.5
,,,,,,,6624,14579.0
,,,,,,,6625,13700.0
,,,,,,,6626,13198.8
,,,,,,,6627,12903.8
,,,,,,,6628,12777.4
,,,,,,,6629,12901.9
,,,,,,,6630,13699.300000000001
,,,,,,,6631,15336.4
,,,,,,,6632,16539.8
,,,,,,,6633,17034.0
,,,,,,,6634,17318.4
,,,,,,,6635,17505.0
,,,,,,,6636,17422.0
,,,,,,,6637,17257.9
,,,,,,,6638,17204.4
,,,,,,,6639,17032.8
,,,,,,,6640,16952.4
,,,,,,,6641,17022.3
,,,,,,,6642,17193.4
,,,,,,,6643,17308.0
,,,,,,,6644,17484.7
,,,,,,,6645,17007.7
,,,,,,,6646,16331.8
,,,,,,,6647,15372.4
,,,,,,,6648,14325.699999999999
,,,,,,,6649,13513.6
,,,,,,,6650,12938.9
,,,,,,,6651,12595.9
,,,,,,,6652,12434.1
,,,,,,,6653,12492.7
,,,,,,,6654,12801.3
,,,,,,,6655,13434.5
,,,,,,,6656,14113.599999999999
,,,,,,,6657,14706.4
,,,,,,,6658,14905.1
,,,,,,,6659,14821.099999999999
,,,,,,,6660,14687.0
,,,,,,,6661,14564.8
,,,,,,,6662,14431.3
,,,,,,,6663,14378.4
,,,,,,,6664,14495.5
,,,,,,,6665,14875.7
,,,,,,,6666,15357.8
,,,,,,,6667,15883.8
,,,,,,,6668,16331.400000000001
,,,,,,,6669,16090.9
,,,,,,,6670,15556.7
,,,,,,,6671,14810.300000000001
,,,,,,,6672,13936.2
,,,,,,,6673,13272.4
,,,,,,,6674,12782.5
,,,,,,,6675,12456.6
,,,,,,,6676,12306.3
,,,,,,,6677,12287.6
,,,,,,,6678,12484.0
,,,,,,,6679,12926.4
,,,,,,,6680,13439.400000000001
,,,,,,,6681,14270.400000000001
,,,,,,,6682,14958.699999999999
,,,,,,,6683,15533.1
,,,,,,,6684,15757.300000000001
,,,,,,,6685,15892.4
,,,,,,,6686,15954.9
,,,,,,,6687,16012.3
,,,,,,,6688,16169.2
,,,,,,,6689,16514.5
,,,,,,,6690,16932.2
,,,,,,,6691,17299.1
,,,,,,,6692,17392.7
,,,,,,,6693,16966.1
,,,,,,,6694,16249.1
,,,,,,,6695,15331.400000000001
,,,,,,,6696,14306.8
,,,,,,,6697,13619.099999999999
,,,,,,,6698,13183.3
,,,,,,,6699,12912.8
,,,,,,,6700,12813.2
,,,,,,,6701,13055.800000000001
,,,,,,,6702,13954.1
,,,,,,,6703,15701.5
,,,,,,,6704,17035.1
,,,,,,,6705,17742.0
,,,,,,,6706,18119.6
,,,,,,,6707,18328.2
,,,,,,,6708,18576.5
,,,,,,,6709,18665.4
,,,,,,,6710,18810.2
,,,,,,,6711,18846.7
,,,,,,,6712,19001.8
,,,,,,,6713,19170.4
,,,,,,,6714,19307.7
,,,,,,,6715,19451.4
,,,,,,,6716,19421.5
,,,,,,,6717,18606.9
,,,,,,,6718,17526.8
,,,,,,,6719,16183.4
,,,,,,,6720,14917.099999999999
,,,,,,,6721,13974.7
,,,,,,,6722,13381.0
,,,,,,,6723,13012.0
,,,,,,,6724,12844.1
,,,,,,,6725,12962.800000000001
,,,,,,,6726,13765.2
,,,,,,,6727,15426.4
,,,,,,,6728,16581.5
,,,,,,,6729,16977.7
,,,,,,,6730,17160.7
,,,,,,,6731,17160.3
,,,,,,,6732,17135.1
,,,,,,,6733,17031.6
,,,,,,,6734,17016.9
,,,,,,,6735,16966.899999999998
,,,,,,,6736,16959.6
,,,,,,,6737,17131.5
,,,,,,,6738,17304.1
,,,,,,,6739,17604.1
,,,,,,,6740,17796.8
,,,,,,,6741,17218.9
,,,,,,,6742,16353.8
,,,,,,,6743,15246.9
,,,,,,,6744,14086.9
,,,,,,,6745,13337.599999999999
,,,,,,,6746,12849.8
,,,,,,,6747,12586.4
,,,,,,,6748,12491.4
,,,,,,,6749,12653.3
,,,,,,,6750,13388.6
,,,,,,,6751,14872.3
,,,,,,,6752,15998.2
,,,,,,,6753,16595.5
,,,,,,,6754,16883.6
,,,,,,,6755,16995.9
,,,,,,,6756,17020.7
,,,,,,,6757,16945.2
,,,,,,,6758,16918.6
,,,,,,,6759,16848.4
,,,,,,,6760,16799.8
,,,,,,,6761,16988.899999999998
,,,,,,,6762,17218.2
,,,,,,,6763,17560.1
,,,,,,,6764,17755.5
,,,,,,,6765,17255.9
,,,,,,,6766,16422.6
,,,,,,,6767,15244.7
,,,,,,,6768,14073.2
,,,,,,,6769,13288.1
,,,,,,,6770,12764.2
,,,,,,,6771,12501.3
,,,,,,,6772,12421.3
,,,,,,,6773,12611.5
,,,,,,,6774,13439.1
,,,,,,,6775,15192.2
,,,,,,,6776,16313.9
,,,,,,,6777,16690.3
,,,,,,,6778,16692.8
,,,,,,,6779,16545.6
,,,,,,,6780,16506.5
,,,,,,,6781,16433.6
,,,,,,,6782,16456.1
,,,,,,,6783,16575.8
,,,,,,,6784,16758.5
,,,,,,,6785,17023.4
,,,,,,,6786,17333.7
,,,,,,,6787,17701.2
,,,,,,,6788,17896.100000000002
,,,,,,,6789,17322.3
,,,,,,,6790,16437.1
,,,,,,,6791,15284.5
,,,,,,,6792,14122.9
,,,,,,,6793,13327.099999999999
,,,,,,,6794,12828.5
,,,,,,,6795,12539.5
,,,,,,,6796,12420.6
,,,,,,,6797,12624.3
,,,,,,,6798,13463.199999999999
,,,,,,,6799,15113.4
,,,,,,,6800,16225.800000000001
,,,,,,,6801,16598.399999999998
,,,,,,,6802,16732.6
,,,,,,,6803,16749.4
,,,,,,,6804,16746.2
,,,,,,,6805,16721.3
,,,,,,,6806,16767.0
,,,,,,,6807,16720.6
,,,,,,,6808,16748.9
,,,,,,,6809,16907.8
,,,,,,,6810,17117.899999999998
,,,,,,,6811,17347.1
,,,,,,,6812,17289.5
,,,,,,,6813,16779.8
,,,,,,,6814,16066.2
,,,,,,,6815,15119.2
,,,,,,,6816,14095.900000000001
,,,,,,,6817,13273.8
,,,,,,,6818,12650.9
,,,,,,,6819,12327.8
,,,,,,,6820,12170.5
,,,,,,,6821,12204.3
,,,,,,,6822,12485.1
,,,,,,,6823,13108.699999999999
,,,,,,,6824,13782.3
,,,,,,,6825,14564.5
,,,,,,,6826,15139.1
,,,,,,,6827,15376.0
,,,,,,,6828,15390.0
,,,,,,,6829,15292.2
,,,,,,,6830,15095.5
,,,,,,,6831,15041.400000000001
,,,,,,,6832,15121.599999999999
,,,,,,,6833,15388.8
,,,,,,,6834,15716.8
,,,,,,,6835,16155.2
,,,,,,,6836,16351.6
,,,,,,,6837,15985.0
,,,,,,,6838,15486.699999999999
,,,,,,,6839,14791.8
,,,,,,,6840,13968.9
,,,,,,,6841,13173.6
,,,,,,,6842,12662.2
,,,,,,,6843,12343.3
,,,,,,,6844,12153.6
,,,,,,,6845,12109.699999999999
,,,,,,,6846,12311.0
,,,,,,,6847,12766.6
,,,,,,,6848,13214.6
,,,,,,,6849,13776.400000000001
,,,,,,,6850,14105.599999999999
,,,,,,,6851,14285.4
,,,,,,,6852,14297.8
,,,,,,,6853,14274.9
,,,,,,,6854,14232.5
,,,,,,,6855,14304.3
,,,,,,,6856,14537.1
,,,,,,,6857,15005.1
,,,,,,,6858,15508.3
,,,,,,,6859,16117.0
,,,,,,,6860,16306.6
,,,,,,,6861,15942.3
,,,,,,,6862,15348.0
,,,,,,,6863,14587.800000000001
,,,,,,,6864,13755.1
,,,,,,,6865,13104.9
,,,,,,,6866,12647.2
,,,,,,,6867,12416.3
,,,,,,,6868,12322.6
,,,,,,,6869,12499.4
,,,,,,,6870,13154.9
,,,,,,,6871,14358.5
,,,,,,,6872,15440.5
,,,,,,,6873,16162.0
,,,,,,,6874,16627.0
,,,,,,,6875,16736.600000000002
,,,,,,,6876,16732.3
,,,,,,,6877,16685.4
,,,,,,,6878,16766.4
,,,,,,,6879,16935.9
,,,,,,,6880,17167.6
,,,,,,,6881,17473.0
,,,,,,,6882,17711.0
,,,,,,,6883,18040.2
,,,,,,,6884,18092.6
,,,,,,,6885,17454.7
,,,,,,,6886,16546.0
,,,,,,,6887,15429.7
,,,,,,,6888,14251.0
,,,,,,,6889,13357.0
,,,,,,,6890,12862.0
,,,,,,,6891,12562.7
,,,,,,,6892,12466.0
,,,,,,,6893,12715.9
,,,,,,,6894,13577.4
,,,,,,,6895,15322.8
,,,,,,,6896,16409.7
,,,,,,,6897,16598.8
,,,,,,,6898,16570.0
,,,,,,,6899,16468.3
,,,,,,,6900,16367.599999999999
,,,,,,,6901,16262.300000000001
,,,,,,,6902,16264.300000000001
,,,,,,,6903,16269.0
,,,,,,,6904,16439.5
,,,,,,,6905,16801.6
,,,,,,,6906,17199.1
,,,,,,,6907,17705.5
,,,,,,,6908,17803.9
,,,,,,,6909,17196.5
,,,,,,,6910,16401.7
,,,,,,,6911,15325.3
,,,,,,,6912,14171.9
,,,,,,,6913,13360.4
,,,,,,,6914,12881.8
,,,,,,,6915,12612.9
,,,,,,,6916,12529.5
,,,,,,,6917,12731.1
,,,,,,,6918,13574.9
,,,,,,,6919,15314.1
,,,,,,,6920,16489.2
,,,,,,,6921,16893.3
,,,,,,,6922,17182.4
,,,,,,,6923,17464.5
,,,,,,,6924,17563.300000000003
,,,,,,,6925,17671.1
,,,,,,,6926,17690.9
,,,,,,,6927,17752.2
,,,,,,,6928,17909.3
,,,,,,,6929,18130.9
,,,,,,,6930,18473.5
,,,,,,,6931,18601.5
,,,,,,,6932,18316.2
,,,,,,,6933,17648.1
,,,,,,,6934,16769.8
,,,,,,,6935,15621.400000000001
,,,,,,,6936,14303.1
,,,,,,,6937,13354.7
,,,,,,,6938,12817.9
,,,,,,,6939,12507.5
,,,,,,,6940,12410.0
,,,,,,,6941,12588.699999999999
,,,,,,,6942,13451.0
,,,,,,,6943,15192.3
,,,,,,,6944,16497.7
,,,,,,,6945,17027.5
,,,,,,,6946,17325.2
,,,,,,,6947,17431.9
,,,,,,,6948,17439.9
,,,,,,,6949,17385.1
,,,,,,,6950,17388.100000000002
,,,,,,,6951,17335.6
,,,,,,,6952,17335.0
,,,,,,,6953,17533.5
,,,,,,,6954,17892.6
,,,,,,,6955,18293.5
,,,,,,,6956,18161.600000000002
,,,,,,,6957,17588.9
,,,,,,,6958,16789.2
,,,,,,,6959,15666.5
,,,,,,,6960,14465.7
,,,,,,,6961,13596.1
,,,,,,,6962,13089.2
,,,,,,,6963,12792.2
,,,,,,,6964,12689.5
,,,,,,,6965,12848.4
,,,,,,,6966,13663.6
,,,,,,,6967,15354.6
,,,,,,,6968,16513.0
,,,,,,,6969,16869.1
,,,,,,,6970,17041.5
,,,,,,,6971,17052.2
,,,,,,,6972,16868.7
,,,,,,,6973,16715.6
,,,,,,,6974,16666.5
,,,,,,,6975,16660.7
,,,,,,,6976,16606.2
,,,,,,,6977,16706.0
,,,,,,,6978,17013.7
,,,,,,,6979,17444.8
,,,,,,,6980,17453.0
,,,,,,,6981,16980.3
,,,,,,,6982,16354.1
,,,,,,,6983,15456.0
,,,,,,,6984,14423.5
,,,,,,,6985,13580.1
,,,,,,,6986,13026.599999999999
,,,,,,,6987,12725.7
,,,,,,,6988,12575.7
,,,,,,,6989,12595.7
,,,,,,,6990,12915.7
,,,,,,,6991,13639.9
,,,,,,,6992,14360.3
,,,,,,,6993,14895.3
,,,,,,,6994,15033.5
,,,,,,,6995,14929.7
,,,,,,,6996,14734.6
,,,,,,,6997,14526.1
,,,,,,,6998,14312.6
,,,,,,,6999,14217.5
,,,,,,,7000,14359.099999999999
,,,,,,,7001,14791.0
,,,,,,,7002,15310.699999999999
,,,,,,,7003,16054.8
,,,,,,,7004,16225.9
,,,,,,,7005,15943.9
,,,,,,,7006,15478.1
,,,,,,,7007,14792.0
,,,,,,,7008,14007.6
,,,,,,,7009,13295.2
,,,,,,,7010,12782.5
,,,,,,,7011,12461.3
,,,,,,,7012,12284.0
,,,,,,,7013,12284.8
,,,,,,,7014,12506.8
,,,,,,,7015,12989.0
,,,,,,,7016,13516.7
,,,,,,,7017,14156.2
,,,,,,,7018,14696.599999999999
,,,,,,,7019,15036.8
,,,,,,,7020,15244.6
,,,,,,,7021,15325.0
,,,,,,,7022,15391.1
,,,,,,,7023,15430.1
,,,,,,,7024,15547.1
,,,,,,,7025,15871.7
,,,,,,,7026,16255.0
,,,,,,,7027,16777.1
,,,,,,,7028,16801.8
,,,,,,,7029,16367.800000000001
,,,,,,,7030,15654.699999999999
,,,,,,,7031,14714.8
,,,,,,,7032,13712.4
,,,,,,,7033,13038.0
,,,,,,,7034,12629.199999999999
,,,,,,,7035,12408.2
,,,,,,,7036,12379.0
,,,,,,,7037,12636.2
,,,,,,,7038,13509.8
,,,,,,,7039,15233.1
,,,,,,,7040,16444.1
,,,,,,,7041,16762.0
,,,,,,,7042,16878.3
,,,,,,,7043,16814.0
,,,,,,,7044,16627.8
,,,,,,,7045,16452.0
,,,,,,,7046,16382.6
,,,,,,,7047,16351.9
,,,,,,,7048,16502.6
,,,,,,,7049,16834.9
,,,,,,,7050,17289.6
,,,,,,,7051,17908.1
,,,,,,,7052,17895.8
,,,,,,,7053,17270.1
,,,,,,,7054,16430.7
,,,,,,,7055,15251.599999999999
,,,,,,,7056,14101.6
,,,,,,,7057,13292.6
,,,,,,,7058,12782.1
,,,,,,,7059,12498.3
,,,,,,,7060,12402.5
,,,,,,,7061,12558.8
,,,,,,,7062,13372.2
,,,,,,,7063,15074.5
,,,,,,,7064,16377.5
,,,,,,,7065,16849.1
,,,,,,,7066,17256.0
,,,,,,,7067,17461.2
,,,,,,,7068,17550.100000000002
,,,,,,,7069,17527.9
,,,,,,,7070,17527.7
,,,,,,,7071,17486.6
,,,,,,,7072,17544.6
,,,,,,,7073,17820.8
,,,,,,,7074,18119.3
,,,,,,,7075,18364.2
,,,,,,,7076,18094.4
,,,,,,,7077,17498.1
,,,,,,,7078,16605.4
,,,,,,,7079,15383.2
,,,,,,,7080,14233.699999999999
,,,,,,,7081,13503.5
,,,,,,,7082,13024.6
,,,,,,,7083,12681.0
,,,,,,,7084,12552.1
,,,,,,,7085,12732.4
,,,,,,,7086,13541.2
,,,,,,,7087,15183.0
,,,,,,,7088,16424.0
,,,,,,,7089,16532.4
,,,,,,,7090,16657.7
,,,,,,,7091,16589.1
,,,,,,,7092,16486.2
,,,,,,,7093,16448.4
,,,,,,,7094,16483.9
,,,,,,,7095,16451.6
,,,,,,,7096,16555.1
,,,,,,,7097,16884.0
,,,,,,,7098,17331.7
,,,,,,,7099,17897.7
,,,,,,,7100,17909.3
,,,,,,,7101,17386.2
,,,,,,,7102,16544.7
,,,,,,,7103,15384.9
,,,,,,,7104,14202.7
,,,,,,,7105,13392.099999999999
,,,,,,,7106,12910.599999999999
,,,,,,,7107,12660.1
,,,,,,,7108,12574.0
,,,,,,,7109,12772.0
,,,,,,,7110,13694.0
,,,,,,,7111,15471.9
,,,,,,,7112,16650.4
,,,,,,,7113,16978.8
,,,,,,,7114,16908.7
,,,,,,,7115,16780.8
,,,,,,,7116,16719.1
,,,,,,,7117,16660.9
,,,,,,,7118,16669.4
,,,,,,,7119,16629.8
,,,,,,,7120,16744.9
,,,,,,,7121,17054.3
,,,,,,,7122,17413.6
,,,,,,,7123,17888.9
,,,,,,,7124,17813.9
,,,,,,,7125,17304.899999999998
,,,,,,,7126,16448.8
,,,,,,,7127,15291.3
,,,,,,,7128,14181.6
,,,,,,,7129,13374.9
,,,,,,,7130,12878.8
,,,,,,,7131,12613.3
,,,,,,,7132,12514.8
,,,,,,,7133,12695.8
,,,,,,,7134,13571.3
,,,,,,,7135,15265.6
,,,,,,,7136,16510.0
,,,,,,,7137,16996.9
,,,,,,,7138,17124.0
,,,,,,,7139,17157.2
,,,,,,,7140,17072.2
,,,,,,,7141,16942.9
,,,,,,,7142,16965.0
,,,,,,,7143,16880.6
,,,,,,,7144,16955.2
,,,,,,,7145,17136.2
,,,,,,,7146,17343.6
,,,,,,,7147,17684.899999999998
,,,,,,,7148,17411.600000000002
,,,,,,,7149,16956.7
,,,,,,,7150,16246.3
,,,,,,,7151,15301.4
,,,,,,,7152,14315.400000000001
,,,,,,,7153,13509.7
,,,,,,,7154,13006.1
,,,,,,,7155,12640.9
,,,,,,,7156,12458.8
,,,,,,,7157,12457.1
,,,,,,,7158,12717.6
,,,,,,,7159,13353.7
,,,,,,,7160,14090.6
,,,,,,,7161,14683.8
,,,,,,,7162,14975.3
,,,,,,,7163,15045.599999999999
,,,,,,,7164,14984.2
,,,,,,,7165,14771.5
,,,,,,,7166,14657.400000000001
,,,,,,,7167,14618.9
,,,,,,,7168,14768.1
,,,,,,,7169,15100.7
,,,,,,,7170,15597.0
,,,,,,,7171,16331.599999999999
,,,,,,,7172,16275.800000000001
,,,,,,,7173,15929.4
,,,,,,,7174,15421.9
,,,,,,,7175,14698.4
,,,,,,,7176,13894.8
,,,,,,,7177,13214.9
,,,,,,,7178,12699.5
,,,,,,,7179,12400.2
,,,,,,,7180,12213.2
,,,,,,,7181,12189.8
,,,,,,,7182,12397.7
,,,,,,,7183,12855.8
,,,,,,,7184,13493.3
,,,,,,,7185,14313.4
,,,,,,,7186,15178.0
,,,,,,,7187,15839.1
,,,,,,,7188,16227.3
,,,,,,,7189,16440.1
,,,,,,,7190,16513.7
,,,,,,,7191,16403.8
,,,,,,,7192,16351.199999999999
,,,,,,,7193,16537.6
,,,,,,,7194,16810.0
,,,,,,,7195,17314.7
,,,,,,,7196,17099.2
,,,,,,,7197,16538.3
,,,,,,,7198,15773.0
,,,,,,,7199,14811.3
,,,,,,,7200,13860.4
,,,,,,,7201,13127.1
,,,,,,,7202,12649.5
,,,,,,,7203,12305.6
,,,,,,,7204,12227.3
,,,,,,,7205,12469.7
,,,,,,,7206,13357.5
,,,,,,,7207,15096.6
,,,,,,,7208,16404.9
,,,,,,,7209,16788.8
,,,,,,,7210,16838.1
,,,,,,,7211,16800.1
,,,,,,,7212,16772.300000000003
,,,,,,,7213,16769.5
,,,,,,,7214,16780.6
,,,,,,,7215,16710.5
,,,,,,,7216,16739.7
,,,,,,,7217,17007.7
,,,,,,,7218,17412.3
,,,,,,,7219,17992.0
,,,,,,,7220,17902.8
,,,,,,,7221,17270.1
,,,,,,,7222,16373.6
,,,,,,,7223,15169.0
,,,,,,,7224,14064.2
,,,,,,,7225,13268.5
,,,,,,,7226,12755.2
,,,,,,,7227,12501.9
,,,,,,,7228,12410.8
,,,,,,,7229,12639.0
,,,,,,,7230,13508.300000000001
,,,,,,,7231,15234.9
,,,,,,,7232,16536.9
,,,,,,,7233,16903.2
,,,,,,,7234,17058.2
,,,,,,,7235,17155.7
,,,,,,,7236,17151.8
,,,,,,,7237,17039.0
,,,,,,,7238,16989.2
,,,,,,,7239,16945.7
,,,,,,,7240,16998.2
,,,,,,,7241,17227.6
,,,,,,,7242,17669.1
,,,,,,,7243,18135.2
,,,,,,,7244,17991.1
,,,,,,,7245,17389.8
,,,,,,,7246,16491.9
,,,,,,,7247,15116.4
,,,,,,,7248,13999.4
,,,,,,,7249,13207.4
,,,,,,,7250,12752.7
,,,,,,,7251,12448.0
,,,,,,,7252,12327.6
,,,,,,,7253,12515.2
,,,,,,,7254,13392.8
,,,,,,,7255,15001.5
,,,,,,,7256,16280.1
,,,,,,,7257,16866.5
,,,,,,,7258,17271.5
,,,,,,,7259,17418.5
,,,,,,,7260,17440.7
,,,,,,,7261,17452.5
,,,,,,,7262,17479.3
,,,,,,,7263,17352.9
,,,,,,,7264,17345.2
,,,,,,,7265,17548.3
,,,,,,,7266,17925.2
,,,,,,,7267,18334.4
,,,,,,,7268,18043.9
,,,,,,,7269,17479.6
,,,,,,,7270,16625.6
,,,,,,,7271,15459.5
,,,,,,,7272,14367.4
,,,,,,,7273,13518.7
,,,,,,,7274,12965.2
,,,,,,,7275,12668.8
,,,,,,,7276,12567.2
,,,,,,,7277,12723.4
,,,,,,,7278,13540.0
,,,,,,,7279,15189.099999999999
,,,,,,,7280,16704.0
,,,,,,,7281,17382.8
,,,,,,,7282,17790.5
,,,,,,,7283,18098.9
,,,,,,,7284,18277.8
,,,,,,,7285,18300.899999999998
,,,,,,,7286,18285.2
,,,,,,,7287,18199.600000000002
,,,,,,,7288,18172.2
,,,,,,,7289,18374.3
,,,,,,,7290,18573.6
,,,,,,,7291,18635.4
,,,,,,,7292,18333.4
,,,,,,,7293,17800.1
,,,,,,,7294,16945.9
,,,,,,,7295,15838.2
,,,,,,,7296,14713.7
,,,,,,,7297,13821.3
,,,,,,,7298,13133.5
,,,,,,,7299,12585.1
,,,,,,,7300,12336.5
,,,,,,,7301,12487.0
,,,,,,,7302,13278.1
,,,,,,,7303,14851.8
,,,,,,,7304,16165.6
,,,,,,,7305,16617.1
,,,,,,,7306,16819.2
,,,,,,,7307,16846.4
,,,,,,,7308,16845.9
,,,,,,,7309,16690.9
,,,,,,,7310,16695.8
,,,,,,,7311,16676.5
,,,,,,,7312,16799.5
,,,,,,,7313,17080.6
,,,,,,,7314,17494.100000000002
,,,,,,,7315,17937.2
,,,,,,,7316,17740.6
,,,,,,,7317,17396.5
,,,,,,,7318,16580.3
,,,,,,,7319,15649.699999999999
,,,,,,,7320,14656.6
,,,,,,,7321,13869.0
,,,,,,,7322,13323.2
,,,,,,,7323,12989.2
,,,,,,,7324,12858.6
,,,,,,,7325,12868.5
,,,,,,,7326,13207.5
,,,,,,,7327,13948.8
,,,,,,,7328,14753.8
,,,,,,,7329,15403.400000000001
,,,,,,,7330,15615.5
,,,,,,,7331,15580.0
,,,,,,,7332,15413.6
,,,,,,,7333,15180.7
,,,,,,,7334,15008.1
,,,,,,,7335,14935.4
,,,,,,,7336,15060.1
,,,,,,,7337,15518.6
,,,,,,,7338,16127.5
,,,,,,,7339,16838.1
,,,,,,,7340,16786.9
,,,,,,,7341,16445.1
,,,,,,,7342,15954.1
,,,,,,,7343,15256.699999999999
,,,,,,,7344,14456.4
,,,,,,,7345,13740.9
,,,,,,,7346,13056.800000000001
,,,,,,,7347,12720.2
,,,,,,,7348,12677.1
,,,,,,,7349,12800.5
,,,,,,,7350,13130.2
,,,,,,,7351,13654.6
,,,,,,,7352,14221.7
,,,,,,,7353,14703.6
,,,,,,,7354,14989.2
,,,,,,,7355,15076.3
,,,,,,,7356,15161.1
,,,,,,,7357,15325.2
,,,,,,,7358,15450.2
,,,,,,,7359,15605.0
,,,,,,,7360,15927.5
,,,,,,,7361,16633.1
,,,,,,,7362,17592.0
,,,,,,,7363,17562.3
,,,,,,,7364,17240.3
,,,,,,,7365,16761.7
,,,,,,,7366,15981.2
,,,,,,,7367,15003.699999999999
,,,,,,,7368,14115.6
,,,,,,,7369,13568.800000000001
,,,,,,,7370,13228.400000000001
,,,,,,,7371,13067.5
,,,,,,,7372,13066.3
,,,,,,,7373,13420.1
,,,,,,,7374,14469.4
,,,,,,,7375,16184.6
,,,,,,,7376,17093.3
,,,,,,,7377,17282.1
,,,,,,,7378,17318.0
,,,,,,,7379,17319.6
,,,,,,,7380,17273.1
,,,,,,,7381,17185.6
,,,,,,,7382,17244.3
,,,,,,,7383,17334.2
,,,,,,,7384,17557.4
,,,,,,,7385,18160.9
,,,,,,,7386,19098.0
,,,,,,,7387,18912.6
,,,,,,,7388,18436.8
,,,,,,,7389,17748.1
,,,,,,,7390,16808.3
,,,,,,,7391,15610.7
,,,,,,,7392,14572.1
,,,,,,,7393,13746.7
,,,,,,,7394,13269.3
,,,,,,,7395,13036.6
,,,,,,,7396,12972.3
,,,,,,,7397,13216.1
,,,,,,,7398,14056.9
,,,,,,,7399,15596.1
,,,,,,,7400,16729.7
,,,,,,,7401,17286.4
,,,,,,,7402,17597.5
,,,,,,,7403,17739.7
,,,,,,,7404,17880.0
,,,,,,,7405,17891.6
,,,,,,,7406,17891.1
,,,,,,,7407,17806.1
,,,,,,,7408,17762.0
,,,,,,,7409,18135.0
,,,,,,,7410,18947.0
,,,,,,,7411,18799.5
,,,,,,,7412,18355.2
,,,,,,,7413,17745.3
,,,,,,,7414,16745.8
,,,,,,,7415,15585.3
,,,,,,,7416,14560.0
,,,,,,,7417,13776.9
,,,,,,,7418,13361.5
,,,,,,,7419,13126.6
,,,,,,,7420,13061.6
,,,,,,,7421,13363.5
,,,,,,,7422,14264.900000000001
,,,,,,,7423,15970.4
,,,,,,,7424,16894.0
,,,,,,,7425,17025.6
,,,,,,,7426,16975.5
,,,,,,,7427,16904.2
,,,,,,,7428,16762.899999999998
,,,,,,,7429,16664.1
,,,,,,,7430,16706.4
,,,,,,,7431,16885.2
,,,,,,,7432,17296.4
,,,,,,,7433,18000.0
,,,,,,,7434,18945.7
,,,,,,,7435,18883.5
,,,,,,,7436,18493.9
,,,,,,,7437,17892.8
,,,,,,,7438,16992.6
,,,,,,,7439,15803.5
,,,,,,,7440,14734.6
,,,,,,,7441,13927.699999999999
,,,,,,,7442,13463.0
,,,,,,,7443,13228.800000000001
,,,,,,,7444,13163.8
,,,,,,,7445,13416.2
,,,,,,,7446,14311.6
,,,,,,,7447,15973.4
,,,,,,,7448,17071.9
,,,,,,,7449,17568.1
,,,,,,,7450,17894.2
,,,,,,,7451,18032.2
,,,,,,,7452,18050.1
,,,,,,,7453,18113.6
,,,,,,,7454,18166.8
,,,,,,,7455,18152.2
,,,,,,,7456,18271.199999999997
,,,,,,,7457,18783.0
,,,,,,,7458,19427.8
,,,,,,,7459,19214.7
,,,,,,,7460,18801.0
,,,,,,,7461,18183.6
,,,,,,,7462,17312.0
,,,,,,,7463,16147.7
,,,,,,,7464,15056.5
,,,,,,,7465,14359.3
,,,,,,,7466,13929.7
,,,,,,,7467,13699.9
,,,,,,,7468,13702.0
,,,,,,,7469,14027.5
,,,,,,,7470,14956.900000000001
,,,,,,,7471,16612.9
,,,,,,,7472,17591.0
,,,,,,,7473,17935.5
,,,,,,,7474,18087.0
,,,,,,,7475,18186.3
,,,,,,,7476,18099.5
,,,,,,,7477,17910.4
,,,,,,,7478,17905.8
,,,,,,,7479,17964.5
